game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
778216,2025-04-22,142,145,Twins,White Sox,22,22,85.3,80.0,72,70,0.84,0.88,35,38,0.41,0.47,29,38,0.34,0.47,82,81,0.96,1.01,7,12,0.08,0.15,3.69,4.28,1.18,1.35,8.65,9.11,2.83,2.13,0.74,1.35,3.06,4.28
778213,2025-04-22,133,140,Athletics,Rangers,22,21,79.3,75.3,84,63,1.06,0.84,41,32,0.52,0.42,43,24,0.54,0.32,85,77,1.07,1.02,6,5,0.08,0.07,4.65,3.82,1.6,1.15,9.64,9.2,1.98,3.21,0.68,0.6,4.88,2.87
778210,2025-04-22,137,158,Giants,Brewers,23,23,77.0,88.0,50,79,0.65,0.9,18,51,0.23,0.58,28,40,0.36,0.45,74,92,0.96,1.05,5,9,0.06,0.1,2.1,5.22,1.01,1.35,8.65,9.41,2.64,2.3,0.58,0.92,3.27,4.09
778212,2025-04-22,109,139,D-backs,Rays,22,22,74.0,75.3,62,68,0.84,0.9,36,28,0.49,0.37,20,17,0.27,0.23,85,76,1.15,1.01,8,14,0.11,0.19,4.38,3.35,1.11,1.13,10.34,9.08,4.25,4.47,0.97,1.67,2.43,2.03
778211,2025-04-22,108,134,Angels,Pirates,21,23,67.0,81.7,71,65,1.06,0.8,40,33,0.6,0.4,34,36,0.51,0.44,62,73,0.93,0.89,12,6,0.18,0.07,5.37,3.64,1.57,1.24,8.33,8.04,1.82,2.03,1.61,0.66,4.57,3.97
778217,2025-04-22,117,141,Astros,Blue Jays,22,23,80.3,83.0,59,62,0.73,0.75,25,34,0.31,0.41,30,29,0.37,0.35,94,101,1.17,1.22,7,9,0.09,0.11,2.8,3.69,1.11,1.1,10.53,10.95,3.13,3.48,0.78,0.98,3.36,3.14
778220,2025-04-22,112,119,Cubs,Dodgers,24,23,86.7,96.7,93,81,1.07,0.84,50,38,0.58,0.39,45,31,0.52,0.32,71,112,0.82,1.16,9,10,0.1,0.1,5.19,3.54,1.59,1.16,7.37,10.43,1.58,3.61,0.93,0.93,4.67,2.89
778229,2025-04-22,144,138,Braves,Cardinals,22,23,74.3,79.7,54,76,0.73,0.95,33,45,0.44,0.56,33,36,0.44,0.45,71,67,0.96,0.84,11,7,0.15,0.09,4.0,5.08,1.17,1.41,8.6,7.57,2.15,1.86,1.33,0.79,4.0,4.07
778223,2025-04-22,121,143,Mets,Phillies,23,23,87.0,71.3,62,81,0.71,1.14,25,46,0.29,0.64,27,28,0.31,0.39,92,70,1.06,0.98,5,12,0.06,0.17,2.59,5.8,1.02,1.53,9.52,8.83,3.41,2.5,0.52,1.51,2.79,3.53
778224,2025-04-22,111,136,Red Sox,Mariners,24,22,84.7,90.0,81,83,0.96,0.92,42,33,0.5,0.37,24,37,0.28,0.41,81,67,0.96,0.74,7,7,0.08,0.08,4.46,3.3,1.24,1.33,8.61,6.7,3.38,1.81,0.74,0.7,2.55,3.7
778222,2025-04-22,120,110,Nationals,Orioles,22,21,71.3,82.3,81,86,1.14,1.04,57,42,0.8,0.51,47,44,0.66,0.53,72,78,1.01,0.95,9,6,0.13,0.07,7.19,4.59,1.79,1.58,9.08,8.53,1.53,1.77,1.14,0.66,5.93,4.81
778219,2025-04-22,146,113,Marlins,Reds,22,23,92.7,78.0,85,57,0.92,0.73,46,31,0.5,0.4,51,34,0.55,0.44,73,63,0.79,0.81,13,14,0.14,0.18,4.47,3.58,1.47,1.17,7.09,7.27,1.43,1.85,1.26,1.62,4.95,3.92
778221,2025-04-22,116,135,Tigers,Padres,23,22,78.7,86.3,57,53,0.72,0.61,25,14,0.32,0.16,24,31,0.31,0.36,66,88,0.84,1.02,8,6,0.1,0.07,2.86,1.46,1.03,0.97,7.55,9.17,2.75,2.84,0.92,0.63,2.75,3.23
778218,2025-04-22,114,147,Guardians,Yankees,22,23,77.7,88.0,77,54,0.99,0.61,31,31,0.4,0.35,28,48,0.36,0.55,90,104,1.16,1.18,9,7,0.12,0.08,3.59,3.17,1.35,1.16,10.43,10.64,3.21,2.17,1.04,0.72,3.24,4.91
778215,2025-04-22,118,115,Royals,Rockies,23,21,72.0,80.0,64,68,0.89,0.85,29,37,0.4,0.46,33,48,0.46,0.6,65,68,0.9,0.85,8,12,0.11,0.15,3.63,4.16,1.35,1.45,8.13,7.65,1.97,1.42,1.0,1.35,4.13,5.4
