game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
777374,2025-06-24,158,134,Brewers,Pirates,79,79,313.0,272.0,286,228,0.91,0.84,151,122,0.48,0.45,129,109,0.41,0.4,300,241,0.96,0.89,36,25,0.12,0.09,4.34,4.04,1.33,1.24,8.63,7.97,2.33,2.21,1.04,0.83,3.71,3.61
777364,2025-06-24,137,146,Giants,Marlins,78,76,266.7,316.0,195,313,0.73,0.99,76,158,0.28,0.5,98,125,0.37,0.4,242,268,0.91,0.85,22,38,0.08,0.12,2.56,4.5,1.1,1.39,8.17,7.63,2.47,2.14,0.74,1.08,3.31,3.56
777372,2025-06-24,135,120,Padres,Nationals,76,79,278.3,267.7,232,286,0.83,1.07,103,177,0.37,0.66,113,133,0.41,0.5,290,240,1.04,0.9,26,37,0.09,0.14,3.33,5.95,1.24,1.57,9.38,8.07,2.57,1.8,0.84,1.24,3.65,4.47
777376,2025-06-24,108,111,Angels,Red Sox,78,80,260.7,296.7,271,248,1.04,0.84,152,113,0.58,0.38,126,124,0.48,0.42,260,283,1.0,0.95,45,20,0.17,0.07,5.25,3.43,1.52,1.25,8.98,8.59,2.06,2.28,1.55,0.61,4.35,3.76
777379,2025-06-24,115,119,Rockies,Dodgers,78,79,303.0,342.0,298,329,0.98,0.96,153,162,0.5,0.47,141,120,0.47,0.35,255,344,0.84,1.01,41,46,0.14,0.13,4.54,4.26,1.45,1.31,7.57,9.05,1.81,2.87,1.22,1.21,4.19,3.16
777377,2025-06-24,117,143,Astros,Phillies,75,78,263.3,258.3,200,259,0.76,1.0,96,133,0.36,0.51,100,99,0.38,0.38,310,249,1.18,0.96,29,37,0.11,0.14,3.28,4.63,1.14,1.39,10.59,8.67,3.1,2.52,0.99,1.29,3.42,3.45
777373,2025-06-24,138,112,Cardinals,Cubs,78,78,269.0,285.7,248,255,0.92,0.89,115,110,0.43,0.39,101,112,0.38,0.39,228,240,0.85,0.84,22,23,0.08,0.08,3.85,3.47,1.3,1.28,7.63,7.56,2.26,2.14,0.74,0.72,3.38,3.53
777383,2025-06-24,145,109,White Sox,D-backs,79,78,311.0,268.7,299,270,0.96,1.0,147,155,0.47,0.58,142,112,0.46,0.42,280,267,0.9,0.99,36,39,0.12,0.15,4.25,5.19,1.42,1.42,8.1,8.94,1.97,2.38,1.04,1.31,4.11,3.75
777378,2025-06-24,118,139,Royals,Rays,78,77,257.0,260.0,234,233,0.91,0.9,101,97,0.39,0.37,92,87,0.36,0.33,225,253,0.88,0.97,27,33,0.11,0.13,3.54,3.36,1.27,1.23,7.88,8.76,2.45,2.91,0.95,1.14,3.22,3.01
777385,2025-06-24,113,147,Reds,Yankees,77,78,277.0,269.3,230,227,0.83,0.84,124,103,0.45,0.38,119,116,0.43,0.43,252,287,0.91,1.07,36,29,0.13,0.11,4.03,3.44,1.26,1.27,8.19,9.59,2.12,2.47,1.17,0.97,3.87,3.88
777387,2025-06-24,121,144,Mets,Braves,78,76,290.0,243.0,253,196,0.87,0.81,104,100,0.36,0.41,111,104,0.38,0.43,291,244,1.0,1.0,22,25,0.08,0.1,3.23,3.7,1.26,1.23,9.03,9.04,2.62,2.35,0.68,0.93,3.44,3.85
777384,2025-06-24,114,141,Guardians,Blue Jays,75,77,268.3,296.3,265,231,0.99,0.78,109,117,0.41,0.39,103,113,0.38,0.38,275,331,1.02,1.12,23,32,0.09,0.11,3.66,3.55,1.37,1.16,9.22,10.05,2.67,2.93,0.77,0.97,3.45,3.43
777386,2025-06-24,116,133,Tigers,Athletics,78,80,309.3,309.3,280,335,0.91,1.08,127,204,0.41,0.66,102,165,0.33,0.53,264,324,0.85,1.05,36,43,0.12,0.14,3.7,5.94,1.23,1.62,7.68,9.43,2.59,1.96,1.05,1.25,2.97,4.8
777380,2025-06-24,110,140,Orioles,Rangers,78,77,295.0,272.7,279,234,0.95,0.86,146,99,0.49,0.36,132,92,0.45,0.34,322,244,1.09,0.89,40,23,0.14,0.08,4.45,3.27,1.39,1.2,9.82,8.05,2.44,2.65,1.22,0.76,4.03,3.04
777375,2025-06-24,142,136,Twins,Mariners,77,77,280.0,281.3,277,265,0.99,0.94,138,114,0.49,0.41,95,108,0.34,0.38,293,253,1.05,0.9,28,33,0.1,0.12,4.44,3.65,1.33,1.33,9.42,8.09,3.08,2.34,0.9,1.06,3.05,3.45
