game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
776805,2025-08-09,136,139,Mariners,Rays,117,116,420.0,397.3,376,354,0.9,0.89,171,165,0.41,0.42,165,137,0.39,0.34,389,419,0.93,1.05,49,52,0.12,0.13,3.66,3.74,1.29,1.24,8.34,9.49,2.36,3.06,1.05,1.18,3.54,3.1
776808,2025-08-09,119,141,Dodgers,Blue Jays,116,116,498.3,430.0,481,359,0.97,0.83,234,191,0.47,0.44,190,171,0.38,0.4,505,467,1.01,1.09,61,53,0.12,0.12,4.23,4.0,1.35,1.23,9.12,9.77,2.66,2.73,1.1,1.11,3.43,3.58
776807,2025-08-09,135,111,Padres,Red Sox,114,115,421.7,421.7,333,354,0.79,0.84,142,159,0.34,0.38,161,175,0.38,0.42,422,399,1.0,0.95,36,35,0.09,0.08,3.03,3.39,1.17,1.25,9.01,8.52,2.62,2.28,0.77,0.75,3.44,3.74
776809,2025-08-09,109,115,D-backs,Rockies,116,115,394.0,448.0,404,493,1.03,1.1,214,270,0.54,0.6,162,209,0.41,0.47,362,383,0.92,0.85,50,69,0.13,0.15,4.89,5.42,1.44,1.57,8.27,7.69,2.23,1.83,1.14,1.39,3.7,4.2
776810,2025-08-09,140,143,Rangers,Phillies,115,113,418.3,367.3,358,354,0.86,0.96,154,177,0.37,0.48,152,135,0.36,0.37,380,357,0.91,0.97,42,52,0.1,0.14,3.31,4.34,1.22,1.33,8.18,8.75,2.5,2.64,0.9,1.27,3.27,3.31
776818,2025-08-09,138,112,Cardinals,Cubs,115,115,408.3,418.3,371,385,0.91,0.92,163,181,0.4,0.43,140,144,0.34,0.34,368,359,0.9,0.86,33,50,0.08,0.12,3.59,3.89,1.25,1.26,8.11,7.72,2.63,2.49,0.73,1.08,3.09,3.1
776817,2025-08-09,158,121,Brewers,Mets,115,115,442.0,447.7,382,403,0.86,0.9,194,184,0.44,0.41,175,178,0.4,0.4,425,455,0.96,1.02,45,42,0.1,0.09,3.95,3.7,1.26,1.3,8.65,9.15,2.43,2.56,0.92,0.84,3.56,3.58
776814,2025-08-09,145,114,White Sox,Guardians,116,114,467.0,402.7,414,359,0.89,0.89,196,159,0.42,0.39,210,154,0.45,0.38,429,408,0.92,1.01,48,37,0.1,0.09,3.78,3.55,1.34,1.27,8.27,9.12,2.04,2.65,0.93,0.83,4.05,3.44
776811,2025-08-09,110,133,Orioles,Athletics,115,118,422.7,446.0,414,441,0.98,0.99,223,256,0.53,0.57,191,217,0.45,0.49,450,451,1.06,1.01,63,58,0.15,0.13,4.75,5.17,1.43,1.48,9.58,9.1,2.36,2.08,1.34,1.17,4.07,4.38
776812,2025-08-09,134,113,Pirates,Reds,116,114,419.0,410.7,366,352,0.87,0.86,182,183,0.43,0.45,150,185,0.36,0.45,383,379,0.91,0.92,39,50,0.09,0.12,3.91,4.01,1.23,1.31,8.23,8.31,2.55,2.05,0.84,1.1,3.22,4.05
776813,2025-08-09,116,108,Tigers,Angels,116,116,445.0,412.3,420,399,0.94,0.97,203,223,0.46,0.54,154,190,0.35,0.46,379,409,0.85,0.99,56,68,0.13,0.16,4.11,4.87,1.29,1.43,7.67,8.93,2.46,2.15,1.13,1.48,3.11,4.15
776802,2025-08-09,137,120,Giants,Nationals,115,115,416.7,410.3,348,449,0.84,1.09,151,269,0.36,0.66,146,191,0.35,0.47,383,359,0.92,0.87,37,58,0.09,0.14,3.26,5.9,1.19,1.56,8.27,7.87,2.62,1.88,0.8,1.27,3.15,4.19
776815,2025-08-09,147,117,Yankees,Astros,116,113,414.3,404.0,366,317,0.88,0.78,196,148,0.47,0.37,178,154,0.43,0.38,422,466,1.02,1.15,55,50,0.13,0.12,4.26,3.3,1.31,1.17,9.17,10.38,2.37,3.03,1.19,1.11,3.87,3.43
776819,2025-08-09,144,146,Braves,Marlins,114,115,400.3,448.3,334,420,0.83,0.94,181,199,0.45,0.44,161,169,0.4,0.38,398,409,0.99,0.91,46,50,0.11,0.11,4.07,3.99,1.24,1.31,8.95,8.21,2.47,2.42,1.03,1.0,3.62,3.39
778431,2025-08-09,144,146,Braves,Marlins,115,116,404.3,451.3,338,424,0.84,0.94,183,202,0.45,0.45,162,171,0.4,0.38,403,411,1.0,0.91,46,50,0.11,0.11,4.07,4.03,1.24,1.32,8.97,8.2,2.49,2.4,1.02,1.0,3.61,3.41
776816,2025-08-09,142,118,Twins,Royals,114,116,428.0,394.7,438,365,1.02,0.92,208,166,0.49,0.42,145,149,0.34,0.38,422,343,0.99,0.87,43,43,0.1,0.11,4.37,3.79,1.36,1.3,8.87,7.82,2.91,2.3,0.9,0.98,3.05,3.4
