game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
776317,2025-09-14,136,108,Mariners,Angels,149,149,535.3,544.7,491,524,0.92,0.96,218,291,0.41,0.53,196,247,0.37,0.45,511,545,0.95,1.0,58,89,0.11,0.16,3.67,4.81,1.28,1.42,8.59,9.01,2.61,2.21,0.98,1.47,3.3,4.08
776330,2025-09-14,111,147,Red Sox,Yankees,147,148,537.3,523.7,462,482,0.86,0.92,206,263,0.38,0.5,215,220,0.4,0.42,506,552,0.94,1.05,44,72,0.08,0.14,3.45,4.52,1.26,1.34,8.48,9.49,2.35,2.51,0.74,1.24,3.6,3.78
776325,2025-09-14,137,119,Giants,Dodgers,147,147,545.0,597.0,475,559,0.87,0.94,200,276,0.37,0.46,183,236,0.34,0.4,485,616,0.89,1.03,47,73,0.09,0.12,3.3,4.16,1.21,1.33,8.01,9.29,2.65,2.61,0.78,1.1,3.02,3.56
776327,2025-09-14,133,113,Athletics,Reds,149,145,574.0,520.0,535,461,0.93,0.89,296,238,0.52,0.46,268,237,0.47,0.46,578,497,1.01,0.96,72,72,0.13,0.14,4.64,4.12,1.4,1.34,9.06,8.6,2.16,2.1,1.13,1.25,4.2,4.1
776321,2025-09-14,112,139,Cubs,Rays,148,147,530.3,521.3,483,461,0.91,0.88,227,214,0.43,0.41,173,181,0.33,0.35,490,577,0.92,1.11,66,72,0.12,0.14,3.85,3.69,1.24,1.23,8.32,9.96,2.83,3.19,1.12,1.24,2.94,3.12
776326,2025-09-14,158,138,Brewers,Cardinals,149,147,573.7,528.3,501,482,0.87,0.91,240,211,0.42,0.4,221,202,0.39,0.38,555,495,0.97,0.94,55,45,0.1,0.09,3.77,3.59,1.26,1.29,8.71,8.43,2.51,2.45,0.86,0.77,3.47,3.44
776324,2025-09-14,142,109,Twins,D-backs,147,149,562.3,510.7,585,508,1.04,0.99,295,274,0.52,0.54,213,208,0.38,0.41,537,453,0.95,0.89,61,64,0.11,0.13,4.72,4.83,1.42,1.4,8.59,7.98,2.52,2.18,0.98,1.13,3.41,3.67
776323,2025-09-14,135,115,Padres,Rockies,147,149,554.7,582.3,430,631,0.78,1.08,189,340,0.34,0.58,213,255,0.38,0.44,578,503,1.04,0.86,50,94,0.09,0.16,3.07,5.25,1.16,1.52,9.38,7.77,2.71,1.97,0.81,1.45,3.46,3.94
776331,2025-09-14,114,145,Guardians,White Sox,146,149,504.3,597.7,449,553,0.89,0.93,199,269,0.39,0.45,188,261,0.37,0.44,507,569,1.01,0.95,45,68,0.09,0.11,3.55,4.05,1.26,1.36,9.05,8.57,2.7,2.18,0.8,1.02,3.35,3.93
776335,2025-09-14,121,140,Mets,Rangers,148,147,572.0,528.7,541,461,0.95,0.87,259,210,0.45,0.4,222,186,0.39,0.35,563,496,0.98,0.94,59,61,0.1,0.12,4.08,3.58,1.33,1.22,8.86,8.44,2.54,2.67,0.93,1.04,3.49,3.17
776322,2025-09-14,141,110,Blue Jays,Orioles,146,147,536.0,547.0,453,526,0.85,0.96,240,270,0.45,0.49,234,253,0.44,0.46,583,565,1.09,1.03,64,74,0.12,0.14,4.03,4.44,1.28,1.42,9.79,9.3,2.49,2.23,1.07,1.22,3.93,4.16
776329,2025-09-14,144,117,Braves,Astros,147,146,522.3,524.3,458,434,0.88,0.83,247,216,0.47,0.41,205,205,0.39,0.39,502,601,0.96,1.15,71,72,0.14,0.14,4.26,3.71,1.27,1.22,8.65,10.32,2.45,2.93,1.22,1.24,3.53,3.52
776334,2025-09-14,143,118,Phillies,Royals,147,149,471.0,518.7,447,474,0.95,0.91,224,208,0.48,0.4,169,184,0.36,0.35,463,453,0.98,0.87,65,54,0.14,0.1,4.28,3.61,1.31,1.27,8.85,7.86,2.74,2.46,1.24,0.94,3.23,3.19
776320,2025-09-14,120,134,Nationals,Pirates,148,148,531.3,548.3,545,495,1.03,0.9,323,249,0.61,0.45,256,204,0.48,0.37,488,508,0.92,0.93,77,54,0.14,0.1,5.47,4.09,1.51,1.27,8.27,8.34,1.91,2.49,1.3,0.89,4.34,3.35
776332,2025-09-14,146,116,Marlins,Tigers,149,148,578.7,568.0,541,524,0.93,0.92,279,253,0.48,0.45,232,214,0.4,0.38,531,484,0.92,0.85,75,74,0.13,0.13,4.34,4.01,1.34,1.3,8.26,7.67,2.29,2.26,1.17,1.17,3.61,3.39
