game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
777424,2025-06-21,146,144,Marlins,Braves,74,73,308.7,235.0,306,192,0.99,0.82,154,100,0.5,0.43,121,102,0.39,0.43,263,236,0.85,1.0,37,25,0.12,0.11,4.49,3.83,1.38,1.25,7.67,9.04,2.17,2.31,1.08,0.96,3.53,3.91
777416,2025-06-21,119,120,Dodgers,Nationals,77,76,331.0,258.3,313,273,0.95,1.06,151,164,0.46,0.63,113,130,0.34,0.5,338,233,1.02,0.9,43,32,0.13,0.12,4.11,5.71,1.29,1.56,9.19,8.12,2.99,1.79,1.17,1.11,3.07,4.53
777411,2025-06-21,133,114,Athletics,Guardians,78,73,301.0,263.3,332,259,1.1,0.98,204,107,0.68,0.41,163,100,0.54,0.38,313,269,1.04,1.02,43,23,0.14,0.09,6.1,3.66,1.64,1.36,9.36,9.19,1.92,2.69,1.29,0.79,4.87,3.42
777414,2025-06-21,108,117,Angels,Astros,75,73,250.3,258.3,263,193,1.05,0.75,148,92,0.59,0.36,121,97,0.48,0.38,243,301,0.97,1.17,43,27,0.17,0.1,5.32,3.21,1.53,1.12,8.74,10.49,2.01,3.1,1.55,0.94,4.35,3.38
777410,2025-06-21,115,109,Rockies,D-backs,76,75,294.3,259.7,291,269,0.99,1.04,151,155,0.51,0.6,138,109,0.47,0.42,247,256,0.84,0.99,40,39,0.14,0.15,4.62,5.37,1.46,1.46,7.55,8.87,1.79,2.35,1.22,1.35,4.22,3.78
777423,2025-06-21,143,121,Phillies,Mets,76,75,250.0,277.7,249,244,1.0,0.88,125,102,0.5,0.37,96,110,0.38,0.4,242,276,0.97,0.99,33,22,0.13,0.08,4.5,3.31,1.38,1.27,8.71,8.95,2.52,2.51,1.19,0.71,3.46,3.57
777413,2025-06-21,135,118,Padres,Royals,73,76,269.3,252.3,219,228,0.81,0.9,98,96,0.36,0.38,111,88,0.41,0.35,278,220,1.03,0.87,24,26,0.09,0.1,3.27,3.42,1.23,1.25,9.29,7.85,2.5,2.5,0.8,0.93,3.71,3.14
777417,2025-06-21,137,111,Giants,Red Sox,76,77,259.7,288.7,188,238,0.72,0.82,73,107,0.28,0.37,96,120,0.37,0.42,237,277,0.91,0.96,21,19,0.08,0.07,2.53,3.34,1.09,1.24,8.21,8.64,2.47,2.31,0.73,0.59,3.33,3.74
777418,2025-06-21,141,145,Blue Jays,White Sox,75,76,292.0,300.3,228,286,0.78,0.95,117,142,0.4,0.47,109,138,0.37,0.46,325,272,1.11,0.91,32,34,0.11,0.11,3.61,4.26,1.15,1.41,10.02,8.15,2.98,1.97,0.99,1.02,3.36,4.14
777420,2025-06-21,139,116,Rays,Tigers,75,76,252.0,298.0,221,271,0.88,0.91,87,121,0.35,0.41,82,99,0.33,0.33,245,259,0.97,0.87,31,33,0.12,0.11,3.11,3.65,1.2,1.24,8.75,7.82,2.99,2.62,1.11,1.0,2.93,2.99
777422,2025-06-21,147,110,Yankees,Orioles,75,75,261.0,286.7,220,271,0.84,0.95,102,142,0.39,0.5,112,128,0.43,0.45,278,315,1.07,1.1,28,39,0.11,0.14,3.52,4.46,1.27,1.39,9.59,9.89,2.48,2.46,0.97,1.22,3.86,4.02
777421,2025-06-21,134,140,Pirates,Rangers,76,74,259.0,262.0,219,222,0.85,0.85,118,93,0.46,0.35,105,89,0.41,0.34,228,236,0.88,0.9,24,23,0.09,0.09,4.1,3.19,1.25,1.19,7.92,8.11,2.17,2.65,0.83,0.79,3.65,3.06
777415,2025-06-21,138,113,Cardinals,Reds,75,74,257.0,261.7,242,221,0.94,0.84,110,121,0.43,0.46,97,113,0.38,0.43,218,238,0.85,0.91,21,35,0.08,0.13,3.85,4.16,1.32,1.28,7.63,8.19,2.25,2.11,0.74,1.2,3.4,3.89
777419,2025-06-21,112,136,Cubs,Mariners,75,74,274.7,270.3,239,259,0.87,0.96,102,111,0.37,0.41,109,105,0.4,0.39,232,243,0.84,0.9,21,31,0.08,0.11,3.34,3.7,1.27,1.35,7.6,8.09,2.13,2.31,0.69,1.03,3.57,3.5
777412,2025-06-21,142,158,Twins,Brewers,74,76,267.0,300.3,250,271,0.94,0.9,123,145,0.46,0.48,90,125,0.34,0.42,285,285,1.07,0.95,25,34,0.09,0.11,4.15,4.35,1.27,1.32,9.61,8.54,3.17,2.28,0.84,1.02,3.03,3.75
