game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
776683,2025-08-18,135,137,Padres,Giants,122,123,457.7,448.7,355,387,0.78,0.86,149,163,0.33,0.36,171,156,0.37,0.35,470,401,1.03,0.89,39,39,0.09,0.09,2.93,3.27,1.15,1.21,9.24,8.04,2.75,2.57,0.77,0.78,3.36,3.13
776682,2025-08-18,109,114,D-backs,Guardians,125,122,424.3,437.0,432,390,1.02,0.89,231,174,0.54,0.4,173,166,0.41,0.38,384,432,0.9,0.99,54,40,0.13,0.09,4.9,3.58,1.43,1.27,8.14,8.9,2.22,2.6,1.15,0.82,3.67,3.42
776681,2025-08-18,108,113,Angels,Reds,124,122,448.3,438.7,432,376,0.96,0.86,241,193,0.54,0.44,211,203,0.47,0.46,448,403,1.0,0.92,74,55,0.17,0.13,4.84,3.96,1.43,1.32,8.99,8.27,2.12,1.99,1.49,1.13,4.24,4.16
776693,2025-08-18,115,119,Rockies,Dodgers,124,124,481.3,526.7,523,504,1.09,0.96,284,245,0.59,0.47,218,203,0.45,0.39,421,533,0.87,1.01,72,66,0.15,0.13,5.31,4.19,1.54,1.34,7.87,9.11,1.93,2.63,1.35,1.13,4.08,3.47
776690,2025-08-18,118,140,Royals,Rangers,124,123,428.7,448.0,394,389,0.92,0.87,177,177,0.41,0.4,156,162,0.36,0.36,373,411,0.87,0.92,45,51,0.1,0.11,3.72,3.56,1.28,1.23,7.83,8.26,2.39,2.54,0.94,1.02,3.28,3.25
776696,2025-08-18,144,145,Braves,White Sox,123,124,435.0,500.3,363,445,0.83,0.89,188,213,0.43,0.43,169,220,0.39,0.44,427,467,0.98,0.93,49,55,0.11,0.11,3.89,3.83,1.22,1.33,8.83,8.4,2.53,2.12,1.01,0.99,3.5,3.96
776689,2025-08-18,143,136,Phillies,Mariners,122,125,396.0,445.3,375,396,0.95,0.89,185,181,0.47,0.41,139,172,0.35,0.39,381,419,0.96,0.94,55,51,0.14,0.11,4.2,3.66,1.3,1.28,8.66,8.47,2.74,2.44,1.25,1.03,3.16,3.48
776688,2025-08-18,146,138,Marlins,Cardinals,124,123,475.3,440.0,442,399,0.93,0.91,218,177,0.46,0.4,181,156,0.38,0.35,434,402,0.91,0.91,54,36,0.11,0.08,4.13,3.62,1.31,1.26,8.22,8.22,2.4,2.58,1.02,0.74,3.43,3.19
776694,2025-08-18,134,141,Pirates,Blue Jays,124,124,451.7,459.7,408,381,0.9,0.83,213,208,0.47,0.45,172,195,0.38,0.42,414,506,0.92,1.1,44,56,0.1,0.12,4.24,4.07,1.28,1.25,8.25,9.91,2.41,2.59,0.88,1.1,3.43,3.82
776692,2025-08-18,116,117,Tigers,Astros,125,121,476.7,434.0,438,360,0.92,0.83,210,181,0.44,0.42,173,166,0.36,0.38,408,492,0.86,1.13,59,59,0.12,0.14,3.97,3.75,1.28,1.21,7.7,10.2,2.36,2.96,1.11,1.22,3.27,3.44
777459,2025-08-18,112,158,Cubs,Brewers,123,123,442.0,479.7,404,405,0.91,0.84,186,204,0.42,0.43,149,187,0.34,0.39,382,464,0.86,0.97,52,49,0.12,0.1,3.79,3.83,1.25,1.23,7.78,8.71,2.56,2.48,1.06,0.92,3.03,3.51
776695,2025-08-18,111,110,Red Sox,Orioles,123,123,444.7,452.0,377,440,0.85,0.97,170,234,0.38,0.52,181,208,0.41,0.46,412,488,0.93,1.08,38,65,0.09,0.14,3.44,4.66,1.25,1.43,8.34,9.72,2.28,2.35,0.77,1.29,3.66,4.14
