game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
777799,2025-05-23,142,118,Twins,Royals,49,51,177.7,162.3,143,145,0.8,0.89,61,58,0.34,0.36,54,54,0.3,0.33,192,132,1.08,0.81,15,16,0.08,0.1,3.09,3.22,1.11,1.23,9.73,7.32,3.56,2.44,0.76,0.89,2.74,2.99
777797,2025-05-23,138,109,Cardinals,D-backs,49,50,167.7,170.3,148,172,0.88,1.01,72,100,0.43,0.59,64,69,0.38,0.41,139,172,0.83,1.01,11,26,0.07,0.15,3.86,5.28,1.26,1.41,7.46,9.09,2.17,2.49,0.59,1.37,3.44,3.65
777810,2025-05-23,139,141,Rays,Blue Jays,49,49,166.3,186.7,146,144,0.88,0.77,63,77,0.38,0.41,54,67,0.32,0.36,153,216,0.92,1.16,23,22,0.14,0.12,3.41,3.71,1.2,1.13,8.28,10.41,2.83,3.22,1.24,1.06,2.92,3.23
777798,2025-05-23,108,146,Angels,Marlins,49,48,161.0,195.3,193,204,1.2,1.04,116,111,0.72,0.57,80,96,0.5,0.49,156,172,0.97,0.88,31,23,0.19,0.12,6.48,5.11,1.7,1.54,8.72,7.92,1.95,1.79,1.73,1.06,4.47,4.42
777804,2025-05-23,133,143,Athletics,Phillies,51,50,189.7,162.0,201,158,1.06,0.98,126,81,0.66,0.5,110,56,0.58,0.35,203,171,1.07,1.06,23,18,0.12,0.11,5.98,4.5,1.64,1.32,9.63,9.5,1.85,3.05,1.09,1.0,5.22,3.11
777800,2025-05-23,117,136,Astros,Mariners,48,49,171.3,189.7,123,183,0.72,0.96,53,73,0.31,0.38,68,70,0.4,0.37,188,170,1.1,0.9,13,22,0.08,0.12,2.78,3.46,1.11,1.33,9.88,8.07,2.76,2.43,0.68,1.04,3.57,3.32
777802,2025-05-23,115,147,Rockies,Yankees,50,49,189.0,176.0,190,131,1.01,0.74,94,66,0.5,0.38,90,81,0.48,0.46,155,196,0.82,1.11,26,13,0.14,0.07,4.48,3.38,1.48,1.2,7.38,10.02,1.72,2.42,1.24,0.66,4.29,4.14
777805,2025-05-23,145,140,White Sox,Rangers,50,50,191.7,165.3,180,146,0.94,0.88,100,73,0.52,0.44,96,63,0.5,0.38,179,150,0.93,0.91,26,17,0.14,0.1,4.7,3.97,1.44,1.26,8.41,8.17,1.86,2.38,1.22,0.93,4.51,3.43
777811,2025-05-23,113,112,Reds,Cubs,51,50,182.7,181.0,140,166,0.77,0.92,67,84,0.37,0.46,75,80,0.41,0.44,159,152,0.87,0.84,24,15,0.13,0.08,3.3,4.18,1.18,1.36,7.83,7.56,2.12,1.9,1.18,0.75,3.7,3.98
777808,2025-05-23,121,119,Mets,Dodgers,50,50,182.7,213.7,147,204,0.8,0.95,57,95,0.31,0.44,70,68,0.38,0.32,183,230,1.0,1.08,13,31,0.07,0.15,2.81,4.0,1.19,1.27,9.02,9.69,2.61,3.38,0.64,1.31,3.45,2.86
777807,2025-05-23,116,114,Tigers,Guardians,51,49,182.7,179.3,154,185,0.84,1.03,66,80,0.36,0.45,64,69,0.35,0.38,164,189,0.9,1.05,19,18,0.1,0.1,3.25,4.01,1.19,1.42,8.08,9.49,2.56,2.74,0.94,0.9,3.15,3.46
777801,2025-05-23,120,137,Nationals,Giants,50,50,170.7,169.0,189,122,1.11,0.72,118,48,0.69,0.28,88,57,0.52,0.34,159,156,0.93,0.92,18,14,0.11,0.08,6.22,2.56,1.62,1.06,8.38,8.31,1.81,2.74,0.95,0.75,4.64,3.04
777806,2025-05-23,134,158,Pirates,Brewers,50,51,174.0,204.0,157,185,0.9,0.91,88,105,0.51,0.51,73,92,0.42,0.45,148,195,0.85,0.96,15,21,0.09,0.1,4.55,4.63,1.32,1.36,7.66,8.6,2.03,2.12,0.78,0.93,3.78,4.06
777815,2025-05-23,111,110,Red Sox,Orioles,51,48,186.3,182.7,168,182,0.9,1.0,75,98,0.4,0.54,65,91,0.35,0.5,176,188,0.94,1.03,14,27,0.08,0.15,3.62,4.83,1.25,1.49,8.5,9.26,2.71,2.07,0.68,1.33,3.14,4.48
777813,2025-05-23,144,135,Braves,Padres,49,46,163.3,168.7,126,134,0.77,0.79,66,65,0.4,0.39,71,68,0.43,0.4,158,171,0.97,1.01,17,18,0.1,0.11,3.64,3.47,1.21,1.2,8.71,9.12,2.23,2.51,0.94,0.96,3.91,3.63
