game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
777086,2025-07-19,136,117,Mariners,Astros,97,94,350.0,329.7,316,260,0.9,0.79,146,125,0.42,0.38,141,118,0.4,0.36,321,385,0.92,1.17,42,38,0.12,0.12,3.75,3.41,1.31,1.15,8.25,10.51,2.28,3.26,1.08,1.04,3.63,3.22
777085,2025-07-19,119,158,Dodgers,Brewers,98,97,430.0,378.7,416,329,0.97,0.87,209,167,0.49,0.44,156,147,0.36,0.39,437,367,1.02,0.97,57,39,0.13,0.1,4.37,3.97,1.33,1.26,9.15,8.72,2.8,2.5,1.19,0.93,3.27,3.49
777080,2025-07-19,115,142,Rockies,Twins,97,96,374.0,353.0,389,352,1.04,1.0,200,162,0.53,0.46,169,118,0.45,0.33,321,359,0.86,1.02,54,31,0.14,0.09,4.81,4.13,1.49,1.33,7.72,9.15,1.9,3.04,1.3,0.79,4.07,3.01
777097,2025-07-19,144,147,Braves,Yankees,95,97,324.7,340.0,262,296,0.81,0.87,130,155,0.4,0.46,128,146,0.39,0.43,334,356,1.03,1.05,35,43,0.11,0.13,3.6,4.1,1.2,1.3,9.26,9.42,2.61,2.44,0.97,1.14,3.55,3.86
777081,2025-07-19,109,138,D-backs,Cardinals,98,96,333.3,339.0,339,308,1.02,0.91,185,141,0.56,0.42,141,124,0.42,0.37,317,301,0.95,0.89,45,29,0.14,0.09,5.0,3.74,1.44,1.27,8.56,7.99,2.25,2.43,1.22,0.77,3.81,3.29
777096,2025-07-19,112,111,Cubs,Red Sox,97,97,350.0,360.7,315,305,0.9,0.85,135,137,0.39,0.38,125,151,0.36,0.42,292,340,0.83,0.94,33,25,0.09,0.07,3.47,3.42,1.26,1.26,7.51,8.48,2.34,2.25,0.85,0.62,3.21,3.77
777104,2025-07-19,114,133,Guardians,Athletics,95,99,340.7,380.3,317,391,0.93,1.03,140,229,0.41,0.6,137,195,0.4,0.51,342,399,1.0,1.05,29,50,0.09,0.13,3.7,5.42,1.33,1.54,9.04,9.44,2.5,2.05,0.77,1.18,3.62,4.61
777088,2025-07-19,140,116,Rangers,Tigers,96,97,348.0,377.7,306,360,0.88,0.95,126,170,0.36,0.45,121,131,0.35,0.35,309,317,0.89,0.84,32,45,0.09,0.12,3.26,4.05,1.23,1.3,7.99,7.55,2.55,2.42,0.83,1.07,3.13,3.12
777095,2025-07-19,139,110,Rays,Orioles,97,96,325.0,366.0,298,353,0.92,0.96,141,190,0.43,0.52,118,161,0.36,0.44,331,393,1.02,1.07,46,52,0.14,0.14,3.9,4.67,1.28,1.4,9.17,9.66,2.81,2.44,1.27,1.28,3.27,3.96
777091,2025-07-19,120,135,Nationals,Padres,97,95,336.0,352.3,357,286,1.06,0.81,223,124,0.66,0.35,158,139,0.47,0.39,295,359,0.88,1.02,49,30,0.15,0.09,5.97,3.17,1.53,1.21,7.9,9.17,1.87,2.58,1.31,0.77,4.23,3.55
777090,2025-07-19,134,145,Pirates,White Sox,97,98,340.0,389.3,289,356,0.85,0.91,146,171,0.43,0.44,129,173,0.38,0.44,296,346,0.87,0.89,34,42,0.1,0.11,3.86,3.95,1.23,1.36,7.84,8.0,2.29,2.0,0.9,0.97,3.41,4.0
777089,2025-07-19,143,108,Phillies,Angels,96,97,314.7,343.3,309,345,0.98,1.0,152,191,0.48,0.56,120,162,0.38,0.47,299,331,0.95,0.96,42,57,0.13,0.17,4.35,5.01,1.36,1.48,8.55,8.68,2.49,2.04,1.2,1.49,3.43,4.25
777093,2025-07-19,146,118,Marlins,Royals,96,98,386.3,326.0,364,292,0.94,0.9,174,134,0.45,0.41,145,117,0.38,0.36,344,287,0.89,0.88,44,37,0.11,0.11,4.05,3.7,1.32,1.25,8.01,7.92,2.37,2.45,1.03,1.02,3.38,3.23
777092,2025-07-19,121,113,Mets,Reds,97,96,376.0,345.3,342,289,0.91,0.84,163,151,0.43,0.44,154,151,0.41,0.44,373,314,0.99,0.91,39,45,0.1,0.13,3.9,3.94,1.32,1.27,8.93,8.18,2.42,2.08,0.93,1.17,3.69,3.94
777094,2025-07-19,141,137,Blue Jays,Giants,96,97,368.7,337.7,292,271,0.79,0.8,145,114,0.39,0.34,151,118,0.41,0.35,408,300,1.11,0.89,42,31,0.11,0.09,3.54,3.04,1.2,1.15,9.96,8.0,2.7,2.54,1.03,0.83,3.69,3.15
