game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
776340,2025-09-13,133,113,Athletics,Reds,148,144,570.0,514.3,533,453,0.94,0.88,296,232,0.52,0.45,266,234,0.47,0.45,577,492,1.01,0.96,72,71,0.13,0.14,4.67,4.06,1.4,1.34,9.11,8.61,2.17,2.1,1.14,1.24,4.2,4.09
776333,2025-09-13,136,108,Mariners,Angels,148,148,532.3,540.7,488,523,0.92,0.97,217,291,0.41,0.54,196,247,0.37,0.46,508,542,0.95,1.0,57,89,0.11,0.16,3.67,4.84,1.28,1.42,8.59,9.02,2.59,2.19,0.96,1.48,3.31,4.11
776328,2025-09-13,137,119,Giants,Dodgers,146,146,540.0,591.0,468,556,0.87,0.94,193,273,0.36,0.46,179,233,0.33,0.39,483,606,0.89,1.03,47,73,0.09,0.12,3.22,4.16,1.2,1.34,8.05,9.23,2.7,2.6,0.78,1.11,2.98,3.55
776341,2025-09-13,135,115,Padres,Rockies,146,148,551.7,577.3,427,624,0.77,1.08,187,334,0.34,0.58,213,254,0.39,0.44,574,498,1.04,0.86,50,93,0.09,0.16,3.05,5.21,1.16,1.52,9.36,7.76,2.69,1.96,0.82,1.45,3.47,3.96
776339,2025-09-13,158,138,Brewers,Cardinals,148,146,568.7,524.0,497,475,0.87,0.91,238,205,0.42,0.39,217,198,0.38,0.38,553,491,0.97,0.94,55,45,0.1,0.09,3.77,3.52,1.26,1.28,8.75,8.43,2.55,2.48,0.87,0.77,3.43,3.4
776346,2025-09-13,144,117,Braves,Astros,146,145,517.7,522.0,458,432,0.88,0.83,247,216,0.48,0.41,203,205,0.39,0.39,498,598,0.96,1.15,71,72,0.14,0.14,4.29,3.72,1.28,1.22,8.66,10.31,2.45,2.92,1.23,1.24,3.53,3.53
776337,2025-09-13,142,109,Twins,D-backs,146,148,556.3,506.7,580,502,1.04,0.99,293,272,0.53,0.54,210,207,0.38,0.41,529,448,0.95,0.88,61,64,0.11,0.13,4.74,4.83,1.42,1.4,8.56,7.96,2.52,2.16,0.99,1.14,3.4,3.68
776348,2025-09-13,114,145,Guardians,White Sox,145,148,501.3,594.7,448,552,0.89,0.93,199,268,0.4,0.45,188,261,0.38,0.44,502,566,1.0,0.95,45,67,0.09,0.11,3.57,4.06,1.27,1.37,9.01,8.57,2.67,2.17,0.81,1.01,3.38,3.95
776342,2025-09-13,143,118,Phillies,Royals,146,148,467.0,514.7,444,466,0.95,0.91,222,203,0.48,0.39,168,183,0.36,0.36,460,450,0.99,0.87,65,52,0.14,0.1,4.28,3.55,1.31,1.26,8.87,7.87,2.74,2.46,1.25,0.91,3.24,3.2
776344,2025-09-13,111,147,Red Sox,Yankees,146,147,533.3,520.0,457,481,0.86,0.93,205,262,0.38,0.5,214,220,0.4,0.42,503,548,0.94,1.05,44,71,0.08,0.14,3.46,4.53,1.26,1.35,8.49,9.48,2.35,2.49,0.74,1.23,3.61,3.81
776347,2025-09-13,146,116,Marlins,Tigers,148,147,573.7,561.7,538,519,0.94,0.92,279,250,0.49,0.45,229,213,0.4,0.38,525,481,0.92,0.86,75,72,0.13,0.13,4.38,4.01,1.34,1.3,8.24,7.71,2.29,2.26,1.18,1.15,3.59,3.41
776349,2025-09-13,121,140,Mets,Rangers,147,146,569.0,524.0,536,456,0.94,0.87,257,209,0.45,0.4,221,185,0.39,0.35,560,488,0.98,0.93,59,60,0.1,0.11,4.07,3.59,1.33,1.22,8.86,8.38,2.53,2.64,0.93,1.03,3.5,3.18
776336,2025-09-13,120,134,Nationals,Pirates,147,147,528.3,545.3,541,494,1.02,0.91,318,249,0.6,0.46,251,203,0.48,0.37,486,505,0.92,0.93,76,54,0.14,0.1,5.42,4.11,1.5,1.28,8.28,8.33,1.94,2.49,1.29,0.89,4.28,3.35
776343,2025-09-13,141,110,Blue Jays,Orioles,145,146,532.0,544.3,450,518,0.85,0.95,238,267,0.45,0.49,232,251,0.44,0.46,580,564,1.09,1.04,63,74,0.12,0.14,4.03,4.41,1.28,1.41,9.81,9.33,2.5,2.25,1.07,1.22,3.92,4.15
776338,2025-09-13,112,139,Cubs,Rays,147,146,526.7,517.3,476,459,0.9,0.89,225,213,0.43,0.41,172,179,0.33,0.35,487,573,0.92,1.11,64,71,0.12,0.14,3.84,3.71,1.23,1.23,8.32,9.97,2.83,3.2,1.09,1.24,2.94,3.11
