game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
776908,2025-08-01,136,140,Mariners,Rangers,110,108,393.3,388.0,355,336,0.9,0.87,161,143,0.41,0.37,157,137,0.4,0.35,363,353,0.92,0.91,42,37,0.11,0.1,3.68,3.32,1.3,1.22,8.31,8.19,2.31,2.58,0.96,0.86,3.59,3.18
776914,2025-08-01,133,109,Athletics,D-backs,111,109,421.7,365.0,420,378,1.0,1.04,246,201,0.58,0.55,207,149,0.49,0.41,432,344,1.02,0.94,55,47,0.13,0.13,5.25,4.96,1.49,1.44,9.22,8.48,2.09,2.31,1.17,1.16,4.42,3.67
776906,2025-08-01,135,138,Padres,Cardinals,107,108,393.3,383.7,310,346,0.79,0.9,128,149,0.33,0.39,148,133,0.38,0.35,393,345,1.0,0.9,33,31,0.08,0.08,2.93,3.5,1.16,1.25,8.99,8.09,2.66,2.59,0.76,0.73,3.39,3.12
776916,2025-08-01,108,145,Angels,White Sox,109,109,386.3,436.0,383,395,0.99,0.91,217,187,0.56,0.43,180,195,0.47,0.45,379,397,0.98,0.91,65,46,0.17,0.11,5.06,3.86,1.46,1.35,8.83,8.19,2.11,2.04,1.51,0.95,4.19,4.03
776918,2025-08-01,139,119,Rays,Dodgers,109,109,373.0,475.0,341,453,0.91,0.95,159,224,0.43,0.47,132,183,0.35,0.39,389,480,1.04,1.01,51,58,0.14,0.12,3.84,4.24,1.27,1.34,9.39,9.09,2.95,2.62,1.23,1.1,3.18,3.47
776924,2025-08-01,114,142,Guardians,Twins,107,107,379.0,399.3,343,405,0.91,1.01,155,196,0.41,0.49,151,137,0.4,0.34,378,399,1.0,1.0,37,40,0.1,0.1,3.68,4.42,1.3,1.36,8.98,8.99,2.5,2.91,0.88,0.9,3.59,3.09
776919,2025-08-01,115,134,Rockies,Pirates,108,108,415.7,384.0,440,322,1.06,0.84,234,158,0.56,0.41,193,139,0.46,0.36,357,345,0.86,0.9,60,35,0.14,0.09,5.07,3.7,1.52,1.2,7.73,8.09,1.85,2.48,1.3,0.82,4.18,3.26
776922,2025-08-01,111,117,Red Sox,Astros,108,106,399.7,376.7,334,299,0.84,0.79,149,142,0.37,0.38,164,141,0.41,0.37,378,440,0.95,1.17,32,45,0.08,0.12,3.36,3.39,1.25,1.17,8.51,10.51,2.3,3.12,0.72,1.08,3.69,3.37
776920,2025-08-01,141,118,Blue Jays,Royals,109,109,409.3,373.3,344,340,0.84,0.91,179,155,0.44,0.42,161,141,0.39,0.38,452,327,1.1,0.88,51,42,0.12,0.11,3.94,3.74,1.23,1.29,9.94,7.88,2.81,2.32,1.12,1.01,3.54,3.4
776917,2025-08-01,120,158,Nationals,Brewers,108,108,378.7,419.3,398,360,1.05,0.86,238,183,0.63,0.44,173,163,0.46,0.39,327,406,0.86,0.97,50,44,0.13,0.1,5.66,3.93,1.51,1.25,7.77,8.71,1.89,2.49,1.19,0.94,4.11,3.5
776913,2025-08-01,143,116,Phillies,Tigers,106,109,349.7,422.3,346,400,0.99,0.95,173,191,0.49,0.45,131,144,0.37,0.34,337,360,0.96,0.85,50,51,0.14,0.12,4.45,4.07,1.36,1.29,8.67,7.67,2.57,2.5,1.29,1.09,3.37,3.07
776915,2025-08-01,112,110,Cubs,Orioles,108,109,392.0,406.0,360,391,0.92,0.96,167,210,0.43,0.52,137,186,0.35,0.46,330,429,0.84,1.06,47,57,0.12,0.14,3.83,4.66,1.27,1.42,7.58,9.51,2.41,2.31,1.08,1.26,3.15,4.12
776921,2025-08-01,113,144,Reds,Braves,107,107,382.7,372.3,325,319,0.85,0.86,169,177,0.44,0.48,174,151,0.45,0.41,351,372,0.92,1.0,45,45,0.12,0.12,3.97,4.28,1.3,1.26,8.26,8.99,2.02,2.46,1.06,1.09,4.09,3.65
776926,2025-08-01,121,137,Mets,Giants,108,108,418.7,388.0,377,323,0.9,0.83,175,137,0.42,0.35,170,135,0.41,0.35,422,360,1.01,0.93,40,36,0.1,0.09,3.76,3.18,1.31,1.18,9.07,8.35,2.48,2.67,0.86,0.84,3.65,3.13
776925,2025-08-01,146,147,Marlins,Yankees,107,109,424.0,386.3,391,340,0.92,0.88,186,180,0.44,0.47,163,163,0.38,0.42,382,394,0.9,1.02,47,49,0.11,0.13,3.95,4.19,1.31,1.3,8.11,9.18,2.34,2.42,1.0,1.14,3.46,3.8
