game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
777110,2025-07-18,139,110,Rays,Orioles,96,95,322.0,363.3,296,348,0.92,0.96,140,186,0.43,0.51,117,159,0.36,0.44,329,390,1.02,1.07,46,50,0.14,0.14,3.91,4.61,1.28,1.4,9.2,9.66,2.81,2.45,1.29,1.24,3.27,3.94
777099,2025-07-18,136,117,Mariners,Astros,96,93,347.7,327.7,315,257,0.91,0.78,145,120,0.42,0.37,140,115,0.4,0.35,320,383,0.92,1.17,42,37,0.12,0.11,3.75,3.3,1.31,1.14,8.28,10.52,2.29,3.33,1.09,1.02,3.62,3.16
777100,2025-07-18,109,138,D-backs,Cardinals,97,95,331.3,335.7,333,306,1.01,0.91,182,140,0.55,0.42,140,123,0.42,0.37,317,297,0.96,0.88,44,29,0.13,0.09,4.94,3.75,1.43,1.28,8.61,7.96,2.26,2.41,1.2,0.78,3.8,3.3
777103,2025-07-18,119,158,Dodgers,Brewers,97,96,427.0,375.7,411,329,0.96,0.88,208,167,0.49,0.44,155,146,0.36,0.39,435,367,1.02,0.98,56,39,0.13,0.1,4.38,4.0,1.33,1.26,9.17,8.79,2.81,2.51,1.18,0.93,3.27,3.5
777102,2025-07-18,115,142,Rockies,Twins,96,95,371.0,350.0,384,347,1.04,0.99,197,161,0.53,0.46,169,117,0.46,0.33,317,355,0.85,1.01,53,31,0.14,0.09,4.78,4.14,1.49,1.33,7.69,9.13,1.88,3.03,1.29,0.8,4.1,3.01
777098,2025-07-18,140,116,Rangers,Tigers,95,96,344.7,374.7,305,358,0.88,0.96,126,168,0.37,0.45,119,130,0.35,0.35,306,314,0.89,0.84,32,45,0.09,0.12,3.29,4.04,1.23,1.3,7.99,7.54,2.57,2.42,0.84,1.08,3.11,3.12
777114,2025-07-18,144,147,Braves,Yankees,94,96,321.7,333.0,257,290,0.8,0.87,127,151,0.39,0.45,127,143,0.39,0.43,329,350,1.02,1.05,35,42,0.11,0.13,3.55,4.08,1.19,1.3,9.21,9.46,2.59,2.45,0.98,1.14,3.55,3.86
777112,2025-07-18,120,135,Nationals,Padres,96,94,332.0,348.7,349,281,1.05,0.81,217,122,0.65,0.35,156,138,0.47,0.4,292,356,0.88,1.02,48,29,0.14,0.08,5.88,3.15,1.52,1.2,7.92,9.19,1.87,2.58,1.3,0.75,4.23,3.56
777105,2025-07-18,114,133,Guardians,Athletics,94,98,340.0,376.3,316,388,0.93,1.03,140,228,0.41,0.61,137,193,0.4,0.51,340,392,1.0,1.04,29,50,0.09,0.13,3.71,5.45,1.33,1.54,9.0,9.37,2.48,2.03,0.77,1.2,3.63,4.62
777111,2025-07-18,121,113,Mets,Reds,96,95,371.0,343.3,335,286,0.9,0.83,156,151,0.42,0.44,149,150,0.4,0.44,369,312,0.99,0.91,36,45,0.1,0.13,3.78,3.96,1.3,1.27,8.95,8.18,2.48,2.08,0.87,1.18,3.61,3.93
777108,2025-07-18,141,137,Blue Jays,Giants,95,96,366.0,332.3,291,270,0.8,0.81,145,114,0.4,0.34,151,117,0.41,0.35,401,298,1.1,0.9,42,31,0.11,0.09,3.57,3.09,1.21,1.16,9.86,8.07,2.66,2.55,1.03,0.84,3.71,3.17
777106,2025-07-18,143,108,Phillies,Angels,95,96,310.3,335.3,306,339,0.99,1.01,150,187,0.48,0.56,118,159,0.38,0.47,294,326,0.95,0.97,41,55,0.13,0.16,4.35,5.02,1.37,1.49,8.53,8.75,2.49,2.05,1.19,1.48,3.42,4.27
777107,2025-07-18,134,145,Pirates,White Sox,96,97,335.0,387.3,284,356,0.85,0.92,140,171,0.42,0.44,123,171,0.37,0.44,292,344,0.87,0.89,34,42,0.1,0.11,3.76,3.97,1.21,1.36,7.84,7.99,2.37,2.01,0.91,0.98,3.3,3.97
777101,2025-07-18,112,111,Cubs,Red Sox,96,96,346.0,358.0,312,304,0.9,0.85,135,137,0.39,0.38,125,149,0.36,0.42,289,339,0.84,0.95,33,25,0.1,0.07,3.51,3.44,1.26,1.27,7.52,8.52,2.31,2.28,0.86,0.63,3.25,3.75
777109,2025-07-18,146,118,Marlins,Royals,95,97,382.3,322.7,361,289,0.94,0.9,172,132,0.45,0.41,144,115,0.38,0.36,339,283,0.89,0.88,43,36,0.11,0.11,4.05,3.68,1.32,1.25,7.98,7.89,2.35,2.46,1.01,1.0,3.39,3.21
