game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
776822,2025-08-08,137,120,Giants,Nationals,114,114,408.7,407.7,344,447,0.84,1.1,151,268,0.37,0.66,144,189,0.35,0.46,377,358,0.92,0.88,37,58,0.09,0.14,3.33,5.92,1.19,1.56,8.3,7.9,2.62,1.89,0.81,1.28,3.17,4.17
776823,2025-08-08,119,141,Dodgers,Blue Jays,115,115,495.3,428.0,478,358,0.97,0.84,234,188,0.47,0.44,190,168,0.38,0.39,502,465,1.01,1.09,61,53,0.12,0.12,4.25,3.95,1.35,1.23,9.12,9.78,2.64,2.77,1.11,1.11,3.45,3.53
776824,2025-08-08,136,139,Mariners,Rays,116,115,418.0,395.3,376,351,0.9,0.89,171,162,0.41,0.41,165,137,0.39,0.35,386,418,0.92,1.06,49,51,0.12,0.13,3.68,3.69,1.29,1.23,8.31,9.52,2.34,3.05,1.06,1.16,3.55,3.12
776820,2025-08-08,135,111,Padres,Red Sox,113,114,418.7,418.7,328,352,0.78,0.84,137,157,0.33,0.38,156,170,0.37,0.41,421,397,1.01,0.95,35,35,0.08,0.08,2.95,3.38,1.16,1.25,9.05,8.53,2.7,2.34,0.75,0.75,3.35,3.65
776825,2025-08-08,109,115,D-backs,Rockies,115,114,391.0,446.0,402,492,1.03,1.1,214,270,0.55,0.61,161,209,0.41,0.47,360,380,0.92,0.85,50,69,0.13,0.15,4.93,5.45,1.44,1.57,8.29,7.67,2.24,1.82,1.15,1.39,3.71,4.22
776826,2025-08-08,138,112,Cardinals,Cubs,114,114,405.3,415.3,370,379,0.91,0.91,163,179,0.4,0.43,140,143,0.35,0.34,365,357,0.9,0.86,33,49,0.08,0.12,3.62,3.88,1.26,1.26,8.1,7.74,2.61,2.5,0.73,1.06,3.11,3.1
776828,2025-08-08,158,121,Brewers,Mets,114,114,440.0,444.0,380,401,0.86,0.9,194,184,0.44,0.41,174,176,0.4,0.4,423,450,0.96,1.01,45,42,0.1,0.09,3.97,3.73,1.26,1.3,8.65,9.12,2.43,2.56,0.92,0.85,3.56,3.57
776827,2025-08-08,142,118,Twins,Royals,113,115,424.0,390.7,433,360,1.02,0.92,205,164,0.48,0.42,143,148,0.34,0.38,419,341,0.99,0.87,42,43,0.1,0.11,4.35,3.78,1.36,1.3,8.89,7.86,2.93,2.3,0.89,0.99,3.04,3.41
776821,2025-08-08,140,143,Rangers,Phillies,114,112,413.7,364.3,352,352,0.85,0.97,149,177,0.36,0.49,148,134,0.36,0.37,375,353,0.91,0.97,41,52,0.1,0.14,3.24,4.37,1.21,1.33,8.16,8.72,2.53,2.63,0.89,1.28,3.22,3.31
776834,2025-08-08,144,146,Braves,Marlins,113,114,397.3,447.3,332,420,0.84,0.94,181,199,0.46,0.44,161,168,0.41,0.38,394,409,0.99,0.91,46,50,0.12,0.11,4.1,4.0,1.24,1.31,8.92,8.23,2.45,2.43,1.04,1.01,3.65,3.38
776832,2025-08-08,116,108,Tigers,Angels,115,115,440.7,409.3,418,397,0.95,0.97,202,220,0.46,0.54,154,187,0.35,0.46,375,406,0.85,0.99,55,67,0.12,0.16,4.13,4.84,1.3,1.43,7.66,8.93,2.44,2.17,1.12,1.47,3.15,4.11
776835,2025-08-08,147,117,Yankees,Astros,115,112,409.3,399.3,363,316,0.89,0.79,194,148,0.47,0.37,175,153,0.43,0.38,418,462,1.02,1.16,54,50,0.13,0.13,4.27,3.34,1.31,1.17,9.19,10.41,2.39,3.02,1.19,1.13,3.85,3.45
776831,2025-08-08,110,133,Orioles,Athletics,114,117,420.7,443.0,412,441,0.98,1.0,222,256,0.53,0.58,191,216,0.45,0.49,449,450,1.07,1.02,63,58,0.15,0.13,4.75,5.2,1.43,1.48,9.61,9.14,2.35,2.08,1.35,1.18,4.09,4.39
776829,2025-08-08,134,113,Pirates,Reds,115,113,415.7,408.7,364,350,0.88,0.86,182,181,0.44,0.44,150,184,0.36,0.45,377,377,0.91,0.92,39,50,0.09,0.12,3.94,3.99,1.24,1.31,8.16,8.3,2.51,2.05,0.84,1.1,3.25,4.05
776833,2025-08-08,145,114,White Sox,Guardians,115,113,461.3,399.0,412,355,0.89,0.89,196,158,0.42,0.4,207,153,0.45,0.38,426,404,0.92,1.01,48,37,0.1,0.09,3.82,3.56,1.34,1.27,8.31,9.11,2.06,2.64,0.94,0.83,4.04,3.45
