game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
778281,2025-04-17,140,108,Rangers,Angels,17,17,66.3,53.0,59,63,0.89,1.19,29,36,0.44,0.68,20,28,0.3,0.53,69,51,1.04,0.96,5,10,0.08,0.19,3.93,6.11,1.19,1.72,9.36,8.66,3.45,1.82,0.68,1.7,2.71,4.75
778278,2025-04-17,121,138,Mets,Cardinals,18,18,70.3,69.0,51,61,0.73,0.88,17,33,0.24,0.48,21,29,0.3,0.42,73,58,1.04,0.84,3,3,0.04,0.04,2.18,4.3,1.02,1.3,9.34,7.57,3.48,2.0,0.38,0.39,2.69,3.78
778282,2025-04-17,139,147,Rays,Yankees,18,18,58.7,67.3,55,38,0.94,0.56,24,24,0.41,0.36,13,41,0.22,0.61,59,88,1.01,1.31,13,5,0.22,0.07,3.68,3.21,1.16,1.17,9.05,11.76,4.54,2.15,1.99,0.67,1.99,5.48
778286,2025-04-17,116,118,Tigers,Royals,18,19,59.0,58.7,43,50,0.73,0.85,23,24,0.39,0.41,17,28,0.29,0.48,49,56,0.83,0.95,8,8,0.14,0.14,3.51,3.68,1.02,1.33,7.47,8.59,2.88,2.0,1.22,1.23,2.59,4.3
778292,2025-04-17,110,114,Orioles,Guardians,17,17,63.0,60.7,55,57,0.87,0.94,23,21,0.37,0.35,28,22,0.44,0.36,59,71,0.94,1.17,3,6,0.05,0.1,3.29,3.12,1.32,1.3,8.43,10.53,2.11,3.23,0.43,0.89,4.0,3.26
778279,2025-04-17,143,137,Phillies,Giants,18,18,57.7,65.7,59,43,1.02,0.65,31,13,0.54,0.2,25,22,0.43,0.34,60,63,1.04,0.96,7,5,0.12,0.08,4.84,1.78,1.46,0.99,9.36,8.63,2.4,2.86,1.09,0.69,3.9,3.02
778283,2025-04-17,145,133,White Sox,Athletics,17,18,60.7,66.3,53,67,0.87,1.01,28,34,0.46,0.51,28,38,0.46,0.57,61,78,1.01,1.18,7,6,0.12,0.09,4.15,4.61,1.34,1.58,9.05,10.58,2.18,2.05,1.04,0.81,4.15,5.16
778285,2025-04-17,113,136,Reds,Mariners,18,18,56.0,72.7,35,72,0.63,0.99,18,27,0.32,0.37,22,27,0.39,0.37,46,59,0.82,0.81,7,6,0.13,0.08,2.89,3.34,1.02,1.36,7.39,7.31,2.09,2.19,1.13,0.74,3.54,3.34
778280,2025-04-17,134,120,Pirates,Nationals,19,18,68.0,58.7,54,72,0.79,1.23,25,47,0.37,0.8,32,39,0.47,0.66,59,56,0.87,0.95,5,9,0.07,0.15,3.31,7.21,1.26,1.89,7.81,8.59,1.84,1.44,0.66,1.38,4.24,5.98
778291,2025-04-17,146,109,Marlins,D-backs,17,18,69.0,61.0,63,44,0.91,0.72,36,24,0.52,0.39,39,12,0.57,0.2,48,65,0.7,1.07,10,4,0.14,0.07,4.7,3.54,1.48,0.92,6.26,9.59,1.23,5.42,1.3,0.59,5.09,1.77
