game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
776294,2025-09-16,109,137,D-backs,Giants,151,149,517.7,554.0,512,494,0.99,0.89,276,211,0.53,0.38,211,188,0.41,0.34,461,490,0.89,0.88,66,48,0.13,0.09,4.8,3.43,1.4,1.23,8.01,7.96,2.18,2.61,1.15,0.78,3.67,3.05
776293,2025-09-16,115,146,Rockies,Marlins,150,150,588.0,581.7,635,544,1.08,0.94,342,279,0.58,0.48,256,234,0.44,0.4,505,534,0.86,0.92,94,75,0.16,0.13,5.23,4.32,1.52,1.34,7.73,8.26,1.97,2.28,1.44,1.16,3.92,3.62
776301,2025-09-16,117,140,Astros,Rangers,148,149,532.7,534.3,444,467,0.83,0.87,219,213,0.41,0.4,208,187,0.39,0.35,609,502,1.14,0.94,73,63,0.14,0.12,3.7,3.59,1.22,1.22,10.29,8.46,2.93,2.68,1.23,1.06,3.51,3.15
776297,2025-09-16,119,143,Dodgers,Phillies,149,149,609.0,478.0,565,455,0.93,0.95,281,230,0.46,0.48,242,175,0.4,0.37,626,471,1.03,0.99,75,68,0.12,0.14,4.15,4.33,1.33,1.32,9.25,8.87,2.59,2.69,1.11,1.28,3.58,3.29
776300,2025-09-16,138,113,Cardinals,Reds,149,147,535.3,526.0,494,468,0.92,0.89,219,242,0.41,0.46,208,238,0.39,0.45,501,504,0.94,0.96,45,73,0.08,0.14,3.68,4.14,1.31,1.34,8.42,8.62,2.41,2.12,0.76,1.25,3.5,4.07
776295,2025-09-16,158,108,Brewers,Angels,150,150,578.7,549.3,503,530,0.87,0.96,240,293,0.41,0.53,224,249,0.39,0.45,565,548,0.98,1.0,55,89,0.1,0.16,3.73,4.8,1.26,1.42,8.79,8.98,2.52,2.2,0.86,1.46,3.48,4.08
776298,2025-09-16,142,147,Twins,Yankees,149,150,568.3,528.7,591,488,1.04,0.92,297,268,0.52,0.51,217,222,0.38,0.42,544,556,0.96,1.05,61,72,0.11,0.14,4.7,4.56,1.42,1.34,8.61,9.47,2.51,2.5,0.97,1.23,3.44,3.78
776306,2025-09-16,145,110,White Sox,Orioles,151,149,608.7,556.0,564,538,0.93,0.97,274,280,0.45,0.5,270,254,0.44,0.46,578,574,0.95,1.03,70,75,0.12,0.13,4.05,4.53,1.37,1.42,8.55,9.29,2.14,2.26,1.04,1.21,3.99,4.11
776308,2025-09-16,134,112,Pirates,Cubs,150,150,557.0,537.3,500,486,0.9,0.9,250,227,0.45,0.42,207,180,0.37,0.33,514,497,0.92,0.92,55,66,0.1,0.12,4.04,3.8,1.27,1.24,8.31,8.32,2.48,2.76,0.89,1.11,3.34,3.01
776305,2025-09-16,139,141,Rays,Blue Jays,149,148,528.3,545.0,466,457,0.88,0.84,217,241,0.41,0.44,183,237,0.35,0.43,584,595,1.11,1.09,72,65,0.14,0.12,3.7,3.98,1.23,1.27,9.95,9.83,3.19,2.51,1.23,1.07,3.12,3.91
776304,2025-09-16,121,135,Mets,Padres,149,148,576.0,558.7,544,434,0.94,0.78,261,192,0.45,0.34,224,214,0.39,0.38,564,586,0.98,1.05,59,51,0.1,0.09,4.08,3.09,1.33,1.16,8.81,9.44,2.52,2.74,0.92,0.82,3.5,3.45
776310,2025-09-16,111,133,Red Sox,Athletics,148,150,540.3,578.0,464,538,0.86,0.93,207,297,0.38,0.51,215,269,0.4,0.47,510,579,0.94,1.0,45,73,0.08,0.13,3.45,4.62,1.26,1.4,8.49,9.02,2.37,2.15,0.75,1.14,3.58,4.19
776303,2025-09-16,116,114,Tigers,Guardians,149,147,572.0,507.7,528,451,0.92,0.89,253,199,0.44,0.39,216,188,0.38,0.37,487,514,0.85,1.01,74,45,0.13,0.09,3.98,3.53,1.3,1.26,7.66,9.11,2.25,2.73,1.16,0.8,3.4,3.33
776307,2025-09-16,120,144,Nationals,Braves,150,149,539.3,529.3,553,463,1.03,0.87,328,250,0.61,0.47,260,209,0.48,0.39,500,511,0.93,0.97,79,72,0.15,0.14,5.47,4.25,1.51,1.27,8.34,8.69,1.92,2.44,1.32,1.22,4.34,3.55
777825,2025-09-16,120,144,Nationals,Braves,151,150,544.0,531.3,557,465,1.02,0.88,332,250,0.61,0.47,263,209,0.48,0.39,503,512,0.92,0.96,79,72,0.15,0.14,5.49,4.23,1.51,1.27,8.32,8.67,1.91,2.45,1.31,1.22,4.35,3.54
776302,2025-09-16,118,136,Royals,Mariners,150,150,520.7,538.0,475,492,0.91,0.91,209,218,0.4,0.41,185,197,0.36,0.37,453,515,0.87,0.96,55,58,0.11,0.11,3.61,3.65,1.27,1.28,7.83,8.62,2.45,2.61,0.95,0.97,3.2,3.3
