game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
778237,2025-04-20,117,135,Astros,Padres,20,20,75.3,76.3,56,46,0.74,0.6,24,14,0.32,0.18,29,27,0.38,0.35,90,79,1.19,1.03,6,6,0.08,0.08,2.87,1.65,1.13,0.96,10.75,9.31,3.1,2.93,0.72,0.71,3.46,3.18
778232,2025-04-20,108,137,Angels,Giants,20,21,63.3,70.7,68,45,1.07,0.64,37,14,0.58,0.2,30,24,0.47,0.34,59,66,0.93,0.93,11,5,0.17,0.07,5.26,1.78,1.55,0.98,8.38,8.41,1.97,2.75,1.56,0.64,4.26,3.06
778235,2025-04-20,115,120,Rockies,Nationals,19,20,70.0,64.7,63,78,0.9,1.21,37,56,0.53,0.87,44,44,0.63,0.68,59,64,0.84,0.99,12,9,0.17,0.14,4.76,7.79,1.53,1.89,7.59,8.91,1.34,1.45,1.54,1.25,5.66,6.12
778234,2025-04-20,140,119,Rangers,Dodgers,20,22,73.3,91.7,62,79,0.85,0.86,31,38,0.42,0.41,23,29,0.31,0.32,76,107,1.04,1.17,5,10,0.07,0.11,3.8,3.73,1.16,1.18,9.33,10.51,3.3,3.69,0.61,0.98,2.82,2.85
778239,2025-04-20,158,133,Brewers,Athletics,21,21,81.0,73.7,74,72,0.91,0.98,48,34,0.59,0.46,39,40,0.48,0.54,84,85,1.04,1.15,8,6,0.1,0.08,5.33,4.15,1.4,1.52,9.33,10.38,2.15,2.12,0.89,0.73,4.33,4.89
778240,2025-04-20,139,147,Rays,Yankees,21,21,72.3,82.7,65,51,0.9,0.62,27,30,0.37,0.36,17,44,0.24,0.53,73,103,1.01,1.25,13,7,0.18,0.08,3.36,3.27,1.13,1.15,9.08,11.21,4.29,2.34,1.62,0.76,2.12,4.79
778244,2025-04-20,121,138,Mets,Cardinals,21,21,80.3,75.7,52,68,0.65,0.9,18,36,0.22,0.48,26,32,0.32,0.42,84,60,1.05,0.79,4,6,0.05,0.08,2.02,4.28,0.97,1.32,9.41,7.14,3.23,1.88,0.45,0.71,2.91,3.81
778236,2025-04-20,112,109,Cubs,D-backs,23,21,80.7,68.7,88,60,1.09,0.87,50,36,0.62,0.52,45,19,0.56,0.28,66,80,0.82,1.17,9,8,0.11,0.12,5.58,4.72,1.65,1.15,7.36,10.49,1.47,4.21,1.0,1.05,5.02,2.49
778241,2025-04-20,141,136,Blue Jays,Mariners,21,21,73.7,86.0,53,82,0.72,0.95,29,33,0.39,0.38,28,35,0.38,0.41,85,65,1.15,0.76,8,7,0.11,0.08,3.54,3.45,1.1,1.36,10.38,6.8,3.04,1.86,0.98,0.73,3.42,3.66
778248,2025-04-20,143,146,Phillies,Marlins,21,20,66.7,84.7,75,79,1.12,0.93,41,42,0.61,0.5,27,48,0.4,0.57,65,70,0.97,0.83,10,12,0.15,0.14,5.53,4.46,1.53,1.5,8.77,7.44,2.41,1.46,1.35,1.28,3.64,5.1
778245,2025-04-20,111,145,Red Sox,White Sox,22,20,79.7,74.0,74,67,0.93,0.91,36,38,0.45,0.51,23,36,0.29,0.49,78,75,0.98,1.01,5,12,0.06,0.16,4.07,4.62,1.22,1.39,8.81,9.12,3.39,2.08,0.56,1.46,2.6,4.38
778249,2025-04-20,144,142,Braves,Twins,20,21,69.0,82.3,50,72,0.72,0.87,29,35,0.42,0.43,31,29,0.45,0.35,67,81,0.97,0.98,9,7,0.13,0.09,3.78,3.83,1.17,1.23,8.74,8.85,2.16,2.79,1.17,0.77,4.04,3.17
778242,2025-04-20,134,114,Pirates,Guardians,22,20,76.7,70.7,62,68,0.81,0.96,31,26,0.4,0.37,36,25,0.47,0.35,70,82,0.91,1.16,5,8,0.07,0.11,3.64,3.31,1.28,1.32,8.22,10.44,1.94,3.28,0.59,1.02,4.23,3.18
778250,2025-04-20,110,113,Orioles,Reds,20,21,75.7,69.7,68,50,0.9,0.72,25,27,0.33,0.39,37,31,0.49,0.44,74,56,0.98,0.8,4,12,0.05,0.17,2.97,3.49,1.39,1.16,8.8,7.23,2.0,1.81,0.48,1.55,4.4,4.0
778266,2025-04-20,115,120,Rockies,Nationals,20,21,77.0,67.3,66,79,0.86,1.17,37,56,0.48,0.83,47,45,0.61,0.67,62,67,0.81,1.0,12,9,0.16,0.13,4.32,7.49,1.47,1.84,7.25,8.96,1.32,1.49,1.4,1.2,5.49,6.01
778246,2025-04-20,116,118,Tigers,Royals,21,22,69.0,67.3,53,61,0.77,0.91,25,28,0.36,0.42,24,31,0.35,0.46,55,62,0.8,0.92,8,8,0.12,0.12,3.26,3.74,1.12,1.37,7.17,8.29,2.29,2.0,1.04,1.07,3.13,4.14
