gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
108,852,1122,570,188,20,158,840,372,10,951,31,.255,3725,.325,.444,.769,22,121,.846,47,16166,4170,1653,555,750,7,33,.287,0.76,2,23.58,Chicago Cubs
111,894,978,507,173,14,114,943,373,11,914,42,.247,3694,.321,.394,.715,25,80,.762,76,16118,4144,1457,476,741,8,27,.300,0.91,0,32.40,Cincinnati Reds
108,816,1089,424,162,11,114,883,350,20,805,37,.228,3533,.301,.377,.678,26,84,.764,61,15622,3980,1331,408,694,20,40,.268,0.75,0,30.99,Cleveland Guardians
108,835,928,388,170,28,108,1040,278,5,841,33,.233,3611,.292,.385,.677,29,55,.655,82,15032,3955,1391,377,669,13,20,.295,0.90,0,33.44,Colorado Rockies
110,789,1059,532,174,22,138,969,342,7,927,49,.250,3706,.319,.421,.740,10,48,.828,59,16144,4138,1559,512,723,5,33,.300,0.75,3,26.86,Detroit Tigers
109,903,1017,473,164,10,120,858,316,9,946,51,.257,3678,.322,.405,.727,23,56,.709,87,15399,4091,1490,451,753,13,33,.302,0.89,0,30.65,Houston Astros
109,905,1156,393,192,18,92,746,265,14,890,41,.244,3648,.300,.382,.682,34,81,.704,60,15085,4005,1394,387,720,22,27,.281,0.78,2,39.65,Kansas City Royals
109,843,1046,568,177,15,163,920,397,21,946,40,.255,3717,.330,.442,.772,18,63,.778,70,16375,4194,1642,548,747,5,33,.294,0.81,2,22.80,Los Angeles Dodgers
108,1052,885,463,175,16,104,847,314,10,884,44,.244,3625,.310,.387,.697,36,95,.725,63,15363,4027,1403,444,689,16,27,.289,1.19,1,34.86,Washington Nationals
109,932,990,473,173,16,135,875,376,24,872,60,.241,3625,.319,.409,.728,10,87,.897,85,16170,4107,1482,460,769,9,35,.278,0.94,2,26.85,New York Mets
