gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
149,1244,1364,646,222,16,167,1271,517,14,1224,47,.242,5056,.316,.391,.707,24,75,.758,.242,86,22410,5668,1979,625,1064,15,32,.290,0.91,1,30.28,Atlanta Braves
150,1148,1470,600,230,10,151,1256,463,8,1168,44,.234,4989,.303,.375,.678,21,82,.796,.204,98,21590,5554,1871,580,990,20,33,.281,0.78,5,33.04,Chicago White Sox
150,1365,1367,655,250,26,144,1166,452,12,1279,46,.250,5120,.314,.393,.707,39,118,.752,.248,89,21309,5675,2013,624,1032,19,38,.295,1.00,0,35.56,Miami Marlins
149,1119,1391,774,235,19,254,1333,578,40,1257,48,.249,5044,.329,.454,.783,31,122,.797,.203,95,22730,5735,2292,747,1039,7,49,.286,0.80,9,19.86,New York Yankees
150,1330,1347,762,243,16,160,1170,516,14,1330,66,.260,5107,.333,.408,.741,51,153,.750,.250,89,22661,5763,2085,707,1056,24,46,.306,0.99,4,31.92,Milwaukee Brewers
150,1115,1292,639,202,17,207,1496,459,22,1137,85,.228,4993,.302,.399,.701,25,81,.764,.236,89,22136,5589,1994,617,961,13,34,.280,0.86,5,24.12,Los Angeles Angels
150,1261,1410,743,253,35,203,1221,501,18,1271,74,.250,5074,.323,.434,.757,35,115,.767,.233,101,22187,5741,2203,723,1010,29,60,.288,0.89,3,25.00,Arizona Diamondbacks
149,1219,1305,635,237,17,176,1323,434,14,1194,70,.239,4999,.306,.399,.705,35,105,.750,.250,97,21724,5545,1993,602,955,4,38,.288,0.93,0,28.40,Baltimore Orioles
150,1254,1317,736,302,23,177,1318,478,22,1308,69,.254,5150,.324,.425,.749,36,126,.778,.222,87,22324,5745,2187,702,1033,11,37,.306,0.95,0,29.10,Boston Red Sox
149,1175,1517,727,245,27,200,1165,513,14,1258,43,.249,5055,.320,.427,.747,32,151,.825,.175,66,21921,5673,2157,710,1024,9,51,.283,0.77,2,25.28,Chicago Cubs
149,1219,1325,665,233,23,151,1295,489,15,1232,49,.246,5018,.316,.391,.707,29,99,.773,.227,96,21766,5609,1964,629,1006,12,41,.299,0.92,0,33.23,Cincinnati Reds
149,1129,1494,580,216,15,154,1224,452,27,1095,57,.225,4870,.296,.370,.666,33,114,.776,.224,75,21369,5451,1803,560,932,24,47,.266,0.76,0,31.62,Cleveland Guardians
150,1171,1284,558,239,35,148,1416,369,5,1197,45,.238,5020,.295,.388,.683,36,81,.692,.308,113,20854,5483,1950,544,918,19,29,.301,0.91,1,33.92,Colorado Rockies
150,1100,1426,729,232,35,187,1323,473,12,1259,63,.249,5056,.318,.420,.738,15,58,.795,.205,82,22211,5650,2122,695,974,5,47,.298,0.77,6,27.04,Detroit Tigers
150,1267,1392,635,229,12,166,1200,444,15,1286,62,.252,5094,.318,.400,.718,26,77,.748,.252,117,21247,5652,2037,607,1047,15,36,.298,0.91,1,30.69,Houston Astros
150,1237,1595,577,263,21,144,1015,397,18,1219,63,.244,4999,.305,.391,.696,41,104,.717,.283,93,21085,5529,1956,567,983,28,39,.277,0.78,3,34.72,Kansas City Royals
149,1153,1427,762,238,19,217,1243,548,31,1282,52,.254,5047,.330,.438,.768,23,84,.785,.215,102,22471,5708,2209,730,1022,10,48,.293,0.81,3,23.26,Los Angeles Dodgers
149,1362,1249,637,245,26,142,1210,417,11,1215,53,.244,4979,.307,.389,.696,45,123,.732,.268,92,21069,5508,1938,612,918,18,39,.293,1.09,2,35.06,Washington Nationals
150,1295,1339,704,245,19,203,1219,525,26,1257,82,.249,5045,.327,.426,.753,17,134,.887,.113,113,22406,5719,2149,686,1064,13,52,.287,0.97,2,24.85,New York Mets
