gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
137,1192,1176,619,246,16,187,1181,434,13,1184,35,.253,4687,.319,.432,.751,24,67,.736,.264,107,19535,5207,2023,601,935,14,32,.298,1.01,5,25.06,Athletics
137,1183,1151,498,205,18,99,1189,444,18,1065,45,.234,4545,.307,.353,.660,30,102,.773,.227,107,19862,5081,1603,479,955,13,30,.294,1.03,4,45.91,Pittsburgh Pirates
136,1234,1290,580,221,16,119,953,440,16,1146,49,.252,4541,.323,.387,.710,26,90,.776,.224,89,19695,5114,1756,545,959,43,39,.293,0.96,2,38.16,San Diego Padres
136,1087,1249,623,186,7,194,1216,456,19,1115,71,.241,4619,.317,.411,.728,32,134,.807,.193,82,20501,5195,1897,598,945,21,27,.285,0.87,1,23.81,Seattle Mariners
136,1030,1321,567,202,24,139,1167,456,9,1056,56,.234,4513,.310,.382,.692,18,62,.775,.225,87,20034,5087,1723,540,914,22,39,.283,0.78,1,32.47,San Francisco Giants
138,1069,1371,601,227,5,131,1088,415,14,1142,67,.247,4617,.316,.384,.700,21,77,.786,.214,96,19925,5156,1772,572,927,18,35,.294,0.78,4,35.24,St. Louis Cardinals
135,1161,1154,604,203,14,153,1155,390,9,1142,42,.250,4564,.313,.401,.714,44,172,.796,.204,84,19534,5046,1832,572,865,12,36,.300,1.01,2,29.83,Tampa Bay Rays
137,1071,1362,587,211,12,153,1114,410,18,1095,56,.238,4599,.306,.389,.695,29,115,.799,.201,76,19884,5110,1789,565,902,8,35,.280,0.79,2,30.06,Texas Rangers
136,1224,1323,667,244,9,162,917,442,22,1240,59,.267,4639,.336,.429,.765,19,67,.779,.221,114,19670,5212,1988,643,965,30,35,.300,0.93,7,28.64,Toronto Blue Jays
135,1097,1265,566,206,16,161,1116,411,8,1076,77,.238,4521,.311,.397,.708,26,78,.750,.250,87,19684,5043,1797,539,907,6,27,.280,0.87,1,28.08,Minnesota Twins
136,1152,1242,649,225,19,169,1090,443,14,1192,51,.257,4631,.327,.424,.751,24,112,.824,.176,79,20050,5173,1962,624,951,14,31,.301,0.93,3,27.40,Philadelphia Phillies
136,1137,1230,601,207,14,153,1173,488,13,1132,44,.244,4631,.321,.394,.715,19,68,.782,.218,81,20574,5205,1826,581,990,13,28,.294,0.92,1,30.27,Atlanta Braves
136,1037,1350,533,204,9,134,1126,425,8,1055,35,.234,4518,.302,.372,.674,20,78,.796,.204,89,19532,5033,1679,514,905,19,31,.280,0.77,5,33.72,Chicago White Sox
136,1228,1243,594,227,26,130,1066,407,12,1168,41,.251,4651,.315,.395,.710,36,112,.757,.243,80,19380,5153,1837,565,939,19,35,.297,0.99,0,35.78,Miami Marlins
136,1026,1284,717,218,19,232,1200,533,39,1156,46,.251,4613,.331,.457,.788,28,109,.796,.204,86,20774,5253,2108,690,956,8,45,.286,0.80,8,19.88,New York Yankees
137,1210,1232,699,222,15,147,1073,473,14,1204,60,.259,4654,.332,.408,.740,47,141,.750,.250,76,20585,5256,1897,651,957,24,41,.304,0.98,4,31.66,Milwaukee Brewers
135,1014,1167,578,185,14,189,1329,415,19,1031,74,.229,4501,.303,.402,.705,25,68,.731,.269,79,19836,5034,1811,559,869,10,30,.279,0.87,4,23.82,Los Angeles Angels
137,1142,1307,676,236,33,189,1109,461,16,1162,69,.250,4640,.324,.438,.762,30,100,.769,.231,92,20230,5253,2031,660,932,27,53,.287,0.87,3,24.55,Arizona Diamondbacks
136,1125,1201,593,223,17,164,1184,379,10,1103,66,.241,4573,.306,.405,.711,31,94,.752,.248,91,19723,5058,1852,561,856,3,37,.288,0.94,0,27.88,Baltimore Orioles
137,1155,1194,673,272,21,165,1209,446,21,1184,65,.252,4697,.323,.424,.747,34,116,.773,.227,79,20388,5254,1993,642,944,11,35,.303,0.97,0,28.47,Boston Red Sox
136,1080,1400,671,227,25,185,1048,461,13,1157,40,.250,4630,.320,.430,.750,29,135,.823,.177,60,19994,5188,1989,655,935,9,46,.282,0.77,2,25.03,Chicago Cubs
