gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
160,1386,1374,729,292,16,218,1385,496,14,1390,43,.254,5482,.319,.432,.751,28,80,.741,.259,115,22803,6079,2368,705,1092,18,35,.299,1.01,5,25.15,Athletics
160,1375,1347,579,243,21,116,1404,523,19,1228,53,.231,5309,.305,.351,.656,35,113,.764,.236,120,23243,5934,1861,557,1111,13,32,.291,1.02,4,45.77,Pittsburgh Pirates
160,1425,1529,685,249,18,148,1145,504,18,1351,57,.252,5358,.321,.388,.709,30,106,.779,.221,103,23185,6013,2080,646,1118,48,44,.293,0.93,2,36.20,San Diego Padres
160,1278,1471,762,232,9,237,1417,540,29,1332,89,.245,5435,.321,.422,.743,37,158,.810,.190,102,24075,6129,2293,730,1107,24,38,.287,0.87,2,22.93,Seattle Mariners
160,1242,1532,697,237,28,170,1367,551,14,1250,65,.235,5317,.312,.386,.698,23,68,.747,.253,103,23629,6008,2053,664,1068,22,52,.282,0.81,1,31.28,San Francisco Giants
160,1266,1551,686,262,8,146,1298,474,17,1318,88,.246,5368,.315,.379,.694,26,87,.770,.230,114,23227,6000,2034,650,1080,25,40,.296,0.82,5,36.77,St. Louis Cardinals
160,1385,1347,709,241,16,181,1371,460,10,1358,46,.251,5402,.313,.402,.715,48,191,.799,.201,107,23184,5969,2174,675,1025,16,43,.302,1.03,2,29.84,Tampa Bay Rays
160,1262,1592,674,240,15,173,1306,484,19,1262,60,.235,5372,.303,.382,.685,32,133,.806,.194,92,23253,5969,2051,648,1055,10,40,.277,0.79,3,31.05,Texas Rangers
160,1420,1581,780,289,12,186,1079,513,25,1439,65,.264,5441,.333,.425,.758,24,75,.758,.242,132,23057,6105,2310,753,1112,34,44,.297,0.90,8,29.25,Toronto Blue Jays
160,1291,1490,672,245,20,188,1345,489,10,1279,88,.238,5363,.311,.397,.708,33,113,.774,.226,103,23330,5983,2128,637,1075,8,34,.282,0.87,1,28.53,Minnesota Twins
160,1339,1441,776,268,24,211,1313,526,19,1417,60,.260,5454,.329,.434,.763,30,124,.805,.195,94,23689,6099,2366,751,1123,15,41,.304,0.93,3,25.85,Philadelphia Phillies
160,1345,1464,719,240,18,189,1352,571,14,1338,51,.246,5448,.321,.400,.721,24,81,.771,.229,97,24298,6122,2181,697,1152,15,36,.291,0.92,1,28.82,Atlanta Braves
160,1220,1569,634,239,10,160,1344,494,8,1229,49,.232,5304,.301,.371,.672,21,84,.800,.200,107,22975,5910,1968,613,1045,22,36,.279,0.78,5,33.15,Chicago White Sox
160,1455,1476,705,269,28,154,1236,476,13,1378,52,.251,5482,.315,.395,.710,44,135,.754,.246,94,22749,6073,2165,673,1103,19,44,.296,0.99,0,35.60,Miami Marlins
160,1191,1480,840,255,20,269,1444,633,47,1358,54,.251,5413,.332,.454,.786,37,133,.782,.218,104,24475,6169,2460,811,1118,7,53,.290,0.80,9,20.12,New York Yankees
160,1418,1447,798,259,18,164,1247,555,15,1409,69,.259,5445,.332,.403,.735,53,162,.753,.247,96,24187,6149,2196,742,1139,26,50,.305,0.98,4,33.20,Milwaukee Brewers
160,1178,1374,670,211,17,225,1607,477,22,1200,87,.226,5311,.298,.399,.697,27,87,.763,.237,98,23460,5930,2120,646,1007,13,35,.277,0.86,7,23.60,Los Angeles Angels
160,1360,1499,786,274,37,212,1294,537,21,1361,80,.251,5413,.325,.433,.758,39,121,.756,.244,106,23736,6134,2345,765,1095,37,64,.289,0.91,3,25.53,Arizona Diamondbacks
160,1300,1396,674,250,19,188,1439,479,14,1265,73,.236,5355,.305,.395,.700,36,121,.771,.229,102,23378,5952,2117,640,1033,4,41,.286,0.93,0,28.48,Baltimore Orioles
160,1347,1405,781,320,24,184,1398,512,24,1400,72,.255,5497,.324,.422,.746,38,138,.784,.216,99,23810,6135,2320,743,1110,13,41,.307,0.96,0,29.88,Boston Red Sox
160,1266,1617,784,265,28,218,1260,549,15,1355,46,.249,5433,.321,.429,.750,35,160,.821,.179,70,23635,6095,2330,762,1098,10,55,.284,0.78,2,24.92,Chicago Cubs
160,1296,1429,707,248,23,164,1392,518,15,1318,50,.245,5379,.315,.391,.706,30,105,.778,.222,105,23297,6003,2104,669,1072,12,44,.298,0.91,0,32.80,Cincinnati Reds
160,1215,1597,631,240,17,165,1327,487,29,1182,58,.225,5244,.296,.372,.668,33,123,.788,.212,78,22979,5866,1951,609,1003,28,48,.268,0.76,0,31.78,Cleveland Guardians
160,1257,1364,594,250,36,157,1510,390,5,1270,47,.238,5345,.293,.386,.679,39,86,.688,.312,116,22178,5839,2063,578,974,21,35,.300,0.92,1,34.04,Colorado Rockies
160,1162,1519,753,244,36,197,1434,504,12,1331,65,.247,5391,.316,.415,.731,16,60,.789,.211,87,23755,6021,2238,719,1049,5,50,.298,0.76,6,27.36,Detroit Tigers
160,1347,1487,674,246,12,174,1286,466,15,1354,69,.250,5420,.315,.396,.711,26,81,.757,.243,123,22669,6010,2146,643,1105,16,38,.295,0.91,1,31.15,Houston Astros
160,1323,1701,638,286,22,156,1081,426,18,1319,69,.246,5355,.308,.395,.703,42,108,.720,.280,96,22542,5922,2117,627,1054,29,40,.280,0.78,3,34.33,Kansas City Royals
160,1239,1535,814,252,21,240,1337,574,33,1369,56,.253,5413,.328,.440,.768,25,88,.779,.221,107,24037,6113,2383,781,1084,13,54,.290,0.81,3,22.55,Los Angeles Dodgers
160,1467,1322,681,257,28,158,1326,439,11,1303,57,.243,5360,.305,.390,.695,48,130,.730,.270,102,22609,5916,2090,651,979,18,40,.292,1.11,2,33.92,Washington Nationals
160,1385,1430,761,259,19,223,1299,550,28,1346,87,.250,5393,.326,.429,.755,18,144,.889,.111,117,23899,6100,2312,742,1123,14,53,.286,0.97,3,24.18,New York Mets
