gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
80,635,713,315,113,9,92,706,225,7,627,37,.236,2656,.302,.389,.691,16,55,.775,61,11622,2943,1034,296,509,3,22,.285,0.89,0,28.87,Baltimore Orioles
82,673,712,381,149,12,98,766,275,16,697,37,.247,2825,.320,.412,.732,17,67,.798,44,12342,3161,1164,363,586,7,17,.303,0.95,0,28.83,Boston Red Sox
80,636,830,434,141,15,118,629,277,9,708,22,.255,2772,.325,.445,.770,16,96,.857,36,12108,3102,1233,426,554,7,24,.288,0.77,0,23.49,Chicago Cubs
81,660,708,372,135,10,88,704,274,7,670,26,.247,2715,.319,.401,.720,23,64,.736,52,11890,3042,1089,356,533,6,21,.299,0.93,0,30.85,Cincinnati Reds
78,599,754,297,111,7,79,641,244,12,588,27,.231,2545,.302,.373,.675,18,62,.775,51,11200,2853,950,282,497,11,26,.275,0.79,0,32.22,Cleveland Guardians
80,604,698,284,129,25,77,787,214,5,612,29,.229,2676,.291,.382,.673,19,43,.694,59,11216,2944,1022,278,504,8,17,.293,0.87,0,34.75,Colorado Rockies
81,597,774,402,133,16,98,705,261,7,692,36,.253,2739,.323,.420,.743,6,28,.824,46,11903,3068,1151,387,541,4,25,.303,0.77,3,27.95,Detroit Tigers
80,659,738,336,115,7,86,624,235,7,684,35,.256,2675,.322,.400,.722,19,45,.703,68,11135,2975,1071,320,550,9,21,.301,0.89,0,31.10,Houston Astros
80,650,875,263,130,15,56,543,191,12,653,25,.244,2680,.298,.366,.664,27,62,.697,39,11040,2938,981,259,548,18,23,.284,0.74,1,47.86,Kansas City Royals
81,636,777,459,139,14,127,659,302,18,735,30,.265,2775,.340,.462,.802,14,44,.759,59,12271,3141,1283,441,554,3,29,.301,0.82,2,21.85,Los Angeles Dodgers
81,815,657,342,131,10,83,612,227,4,650,38,.241,2700,.307,.389,.696,28,68,.708,49,11387,3000,1050,326,501,15,19,.280,1.24,1,32.53,Washington Nationals
81,712,725,360,127,13,107,636,285,14,663,49,.245,2706,.325,.420,.745,10,62,.861,67,12165,3072,1137,351,578,3,27,.279,0.98,2,25.29,New York Mets
