gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
154,1331,1332,709,279,16,214,1328,483,14,1344,42,.254,5284,.320,.435,.755,27,79,.745,.255,114,21998,5865,2297,686,1053,17,34,.299,1.00,5,24.69,Athletics
154,1328,1294,548,228,21,108,1350,509,19,1175,51,.230,5102,.305,.347,.652,34,112,.767,.233,117,22370,5711,1769,527,1079,13,32,.290,1.03,4,47.24,Pittsburgh Pirates
154,1377,1471,655,246,18,140,1093,485,16,1295,57,.252,5146,.320,.388,.708,29,101,.777,.223,101,22299,5780,1997,618,1073,46,44,.292,0.94,2,36.76,San Diego Padres
154,1237,1420,728,221,9,227,1359,518,26,1280,82,.244,5236,.320,.420,.740,37,150,.802,.198,100,23193,5898,2200,697,1063,23,36,.286,0.87,2,23.07,Seattle Mariners
154,1181,1487,666,227,26,163,1317,526,12,1201,62,.235,5115,.311,.385,.696,22,66,.750,.250,102,22727,5775,1969,636,1022,22,49,.282,0.79,1,31.38,San Francisco Giants
154,1208,1505,660,247,8,142,1246,455,15,1269,86,.246,5169,.315,.379,.694,25,85,.773,.227,109,22395,5773,1958,626,1040,20,39,.295,0.80,4,36.40,St. Louis Cardinals
154,1335,1289,686,232,16,176,1324,444,10,1308,45,.252,5199,.314,.404,.718,47,186,.798,.202,103,22296,5747,2100,654,985,16,41,.303,1.04,2,29.54,Tampa Bay Rays
154,1233,1520,657,236,15,168,1249,471,18,1225,60,.237,5177,.305,.385,.690,30,131,.814,.186,90,22434,5761,1995,633,1023,10,40,.278,0.81,3,30.82,Texas Rangers
154,1367,1516,759,279,10,181,1044,494,25,1401,63,.267,5250,.335,.427,.762,23,74,.763,.237,128,22214,5893,2243,733,1077,33,45,.300,0.90,8,29.01,Toronto Blue Jays
153,1237,1435,655,235,19,182,1278,475,10,1234,87,.240,5142,.313,.399,.712,29,105,.784,.216,98,22397,5747,2053,620,1042,8,34,.283,0.86,1,28.25,Minnesota Twins
154,1291,1390,751,258,24,199,1253,509,18,1363,60,.260,5243,.330,.432,.762,29,120,.805,.195,91,22817,5869,2266,726,1075,15,39,.304,0.93,3,26.35,Philadelphia Phillies
154,1296,1408,687,234,17,176,1304,535,14,1286,49,.245,5245,.319,.397,.716,24,76,.760,.240,94,23256,5879,2082,665,1097,15,34,.292,0.92,1,29.80,Atlanta Braves
154,1172,1508,613,231,10,155,1294,475,8,1188,46,.233,5109,.302,.373,.675,21,82,.796,.204,103,22148,5688,1904,592,1006,20,33,.280,0.78,5,32.96,Chicago White Sox
154,1406,1418,684,263,26,149,1187,465,13,1327,49,.251,5278,.316,.396,.712,40,124,.756,.244,91,21923,5852,2089,653,1066,19,41,.296,0.99,0,35.42,Miami Marlins
154,1154,1433,803,247,19,259,1381,600,41,1300,51,.250,5208,.330,.454,.784,35,130,.788,.212,100,23518,5928,2362,775,1068,7,53,.287,0.81,9,20.11,New York Yankees
154,1364,1383,786,251,17,163,1198,534,14,1369,66,.261,5241,.334,.409,.743,52,156,.750,.250,91,23258,5918,2143,730,1088,25,48,.307,0.99,4,32.15,Milwaukee Brewers
154,1135,1325,651,205,17,214,1550,464,22,1161,85,.227,5123,.300,.399,.699,25,84,.771,.229,91,22689,5726,2042,629,978,13,35,.279,0.86,6,23.94,Los Angeles Angels
154,1302,1456,760,262,37,206,1240,516,19,1304,77,.250,5207,.324,.434,.758,37,116,.758,.242,103,22778,5898,2258,739,1044,34,61,.287,0.89,3,25.28,Arizona Diamondbacks
154,1258,1344,654,245,18,181,1375,454,14,1231,71,.238,5165,.307,.398,.705,35,113,.764,.236,99,22486,5733,2055,621,992,4,39,.288,0.94,0,28.54,Baltimore Orioles
154,1296,1357,756,307,23,182,1345,495,24,1345,70,.254,5294,.324,.424,.748,38,133,.778,.222,91,22959,5909,2244,719,1069,12,38,.306,0.96,0,29.09,Boston Red Sox
154,1214,1564,747,254,27,207,1209,532,15,1303,45,.249,5227,.321,.427,.748,35,154,.815,.185,69,22710,5869,2232,728,1065,9,54,.284,0.78,2,25.25,Chicago Cubs
154,1251,1374,690,240,23,158,1339,506,15,1270,49,.245,5180,.316,.392,.708,30,100,.769,.231,99,22471,5789,2030,652,1032,12,42,.299,0.91,0,32.78,Cincinnati Reds
153,1153,1536,600,228,17,157,1269,467,29,1134,58,.226,5019,.297,.372,.669,33,119,.783,.217,75,22019,5617,1867,580,968,25,47,.268,0.75,0,31.97,Cleveland Guardians
154,1210,1317,581,244,36,154,1448,379,5,1237,47,.240,5159,.296,.391,.687,38,84,.689,.311,113,21422,5639,2015,565,946,19,34,.302,0.92,1,33.50,Colorado Rockies
154,1129,1464,736,236,36,191,1363,484,12,1282,64,.247,5186,.317,.417,.734,15,59,.797,.203,84,22835,5792,2163,702,999,5,47,.297,0.77,6,27.15,Detroit Tigers
154,1302,1426,652,235,12,169,1231,452,15,1311,64,.251,5217,.317,.398,.715,26,77,.748,.252,119,21751,5787,2077,622,1066,16,37,.296,0.91,1,30.87,Houston Astros
154,1265,1644,609,275,21,151,1040,409,18,1273,65,.247,5153,.308,.396,.704,41,105,.719,.281,94,21683,5699,2043,599,1019,29,40,.280,0.77,3,34.13,Kansas City Royals
154,1196,1475,786,247,19,228,1278,559,32,1320,52,.254,5205,.329,.440,.769,24,86,.782,.218,105,23138,5883,2289,753,1045,11,53,.291,0.81,3,22.83,Los Angeles Dodgers
154,1409,1283,653,252,28,144,1263,427,11,1252,54,.243,5149,.306,.387,.693,45,127,.738,.262,95,21773,5690,1992,626,947,18,40,.293,1.10,2,35.76,Washington Nationals
154,1326,1367,734,250,19,214,1257,538,27,1296,84,.250,5180,.328,.430,.758,17,138,.890,.110,115,23043,5870,2226,715,1086,13,53,.288,0.97,2,24.21,New York Mets
