gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
123,1073,1054,544,216,16,166,1052,382,9,1061,32,.253,4201,.318,.430,.748,20,65,.765,.235,98,17429,4659,1807,527,834,11,28,.297,1.02,5,25.31,Athletics
122,1057,1035,432,168,17,86,1054,388,15,942,38,.232,4053,.304,.346,.650,27,91,.771,.229,93,17671,4518,1402,418,848,9,26,.291,1.02,4,47.13,Pittsburgh Pirates
121,1106,1154,509,190,16,103,840,399,15,1022,38,.252,4053,.323,.383,.706,22,81,.786,.214,77,17429,4561,1553,477,867,35,34,.292,0.96,2,39.35,San Diego Padres
122,989,1122,554,157,7,172,1080,413,19,1007,65,.243,4150,.319,.408,.727,29,128,.815,.185,76,18476,4677,1694,531,864,21,27,.285,0.88,1,24.13,Seattle Mariners
121,922,1183,491,179,23,113,1027,410,9,931,49,.232,4006,.309,.373,.682,17,52,.754,.246,79,17853,4523,1495,470,817,22,35,.282,0.78,1,35.45,San Francisco Giants
122,952,1227,526,208,4,115,945,371,13,1022,57,.249,4099,.318,.386,.704,17,71,.807,.193,87,17703,4577,1583,502,832,16,31,.295,0.78,3,35.64,St. Louis Cardinals
122,1031,1057,546,185,13,136,1040,357,9,1034,35,.251,4116,.314,.402,.716,40,155,.795,.205,78,17683,4556,1653,515,782,12,34,.302,0.98,2,30.26,Tampa Bay Rays
122,938,1224,495,183,12,126,1011,363,18,944,46,.232,4077,.299,.375,.674,27,106,.797,.203,66,17545,4528,1529,473,802,8,32,.275,0.77,2,32.36,Texas Rangers
122,1104,1191,591,221,9,140,816,403,21,1116,49,.268,4166,.337,.426,.763,18,56,.757,.243,95,17578,4686,1775,567,887,30,31,.301,0.93,7,29.76,Toronto Blue Jays
121,988,1126,504,189,14,141,1000,354,7,967,71,.239,4052,.309,.397,.706,22,60,.732,.268,83,17496,4507,1607,482,807,4,25,.281,0.88,1,28.74,Minnesota Twins
121,1031,1097,558,200,16,143,979,397,14,1039,43,.253,4105,.323,.414,.737,22,98,.817,.183,73,17808,4588,1700,535,842,14,27,.298,0.94,2,28.71,Philadelphia Phillies
121,1001,1098,519,179,14,136,1052,438,12,994,37,.242,4108,.319,.392,.711,14,60,.811,.189,74,18258,4621,1609,502,886,12,25,.291,0.91,1,30.21,Atlanta Braves
121,927,1186,462,184,9,118,1015,385,8,911,32,.228,3991,.299,.368,.667,19,74,.796,.204,77,17331,4461,1467,445,804,18,30,.275,0.78,5,33.82,Chicago White Sox
121,1075,1113,525,202,21,117,952,372,11,1040,30,.252,4131,.316,.396,.712,33,99,.750,.250,70,17282,4582,1635,503,839,19,30,.299,0.97,0,35.31,Miami Marlins
121,927,1140,612,196,18,191,1051,460,37,1019,43,.249,4093,.328,.446,.774,25,88,.779,.221,78,18325,4646,1824,587,853,6,38,.287,0.81,6,21.43,New York Yankees
120,1053,1072,620,188,13,127,946,411,12,1052,55,.259,4062,.332,.405,.737,43,133,.756,.244,62,17939,4593,1647,578,833,22,39,.305,0.98,4,31.98,Milwaukee Brewers
121,923,1043,535,168,13,173,1174,368,19,943,68,.233,4045,.306,.409,.715,25,59,.702,.298,71,17770,4523,1656,518,778,9,29,.282,0.88,4,23.38,Los Angeles Angels
122,1042,1159,603,215,27,173,962,423,13,1034,62,.251,4125,.326,.442,.768,29,82,.739,.261,85,17986,4684,1822,590,836,24,48,.283,0.90,2,23.84,Arizona Diamondbacks
121,984,1075,514,197,14,145,1042,331,10,963,58,.239,4027,.304,.403,.707,29,84,.743,.257,84,17399,4453,1623,485,742,3,34,.285,0.92,0,27.77,Baltimore Orioles
122,1014,1064,614,250,20,149,1087,397,20,1065,58,.254,4192,.325,.430,.755,29,103,.780,.220,69,18218,4686,1802,588,838,9,30,.307,0.95,0,28.13,Boston Red Sox
120,951,1243,605,199,22,170,933,403,10,1036,33,.252,4118,.321,.434,.755,23,129,.849,.151,49,17780,4601,1789,589,831,8,37,.284,0.77,2,24.22,Chicago Cubs
122,989,1085,554,196,14,122,1049,398,12,1012,45,.247,4095,.318,.391,.709,26,87,.770,.230,78,17767,4578,1602,521,816,8,32,.301,0.91,0,33.57,Cincinnati Reds
120,907,1216,483,181,12,128,981,379,22,901,47,.229,3942,.301,.378,.679,28,95,.772,.228,63,17395,4431,1490,464,769,20,43,.269,0.75,0,30.80,Cleveland Guardians
121,936,1059,449,195,29,125,1139,310,5,966,35,.238,4065,.296,.392,.688,31,65,.677,.323,93,16885,4445,1594,438,752,14,21,.298,0.88,0,32.52,Colorado Rockies
123,888,1179,588,189,25,158,1085,372,8,1031,51,.249,4139,.316,.421,.737,13,51,.797,.203,69,18026,4610,1744,568,793,5,39,.297,0.75,4,26.20,Detroit Tigers
121,1012,1136,525,189,11,135,942,352,9,1057,55,.258,4101,.322,.408,.730,23,60,.723,.277,97,17114,4554,1673,502,842,13,33,.302,0.89,0,30.38,Houston Astros
121,1010,1284,456,214,19,108,831,309,16,995,53,.245,4061,.304,.387,.691,35,95,.731,.269,69,16987,4484,1571,449,812,25,34,.281,0.79,2,37.60,Kansas City Royals
121,933,1154,626,195,16,180,1027,450,25,1048,43,.255,4117,.332,.441,.773,20,72,.783,.217,81,18212,4657,1815,605,835,7,38,.294,0.81,2,22.87,Los Angeles Dodgers
121,1153,1016,518,198,19,116,949,350,10,992,47,.244,4066,.309,.388,.697,38,101,.727,.273,73,17246,4508,1576,499,769,16,28,.289,1.13,1,35.05,Washington Nationals
121,1051,1089,535,190,16,155,970,419,25,972,66,.241,4031,.320,.412,.732,10,95,.905,.095,97,17903,4569,1659,520,847,11,40,.277,0.97,2,26.01,New York Mets
