gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
95,837,848,449,137,9,91,750,325,11,787,41,.248,3176,.323,.383,.706,33,109,.768,51,13939,3591,1215,418,648,18,28,.295,0.99,3,34.90,Milwaukee Brewers
95,736,823,417,130,10,139,918,273,15,745,51,.233,3191,.302,.411,.713,20,43,.683,56,13855,3549,1312,403,604,8,23,.281,0.89,3,22.96,Los Angeles Angels
96,819,915,488,170,20,141,759,345,12,817,46,.251,3253,.328,.446,.774,21,67,.761,63,14275,3702,1450,478,661,18,39,.283,0.90,1,23.07,Arizona Diamondbacks
94,761,840,392,149,10,110,819,264,9,755,44,.240,3147,.305,.398,.703,20,67,.770,66,13700,3483,1254,370,601,3,25,.288,0.91,0,28.61,Baltimore Orioles
97,796,849,487,198,16,121,873,318,17,855,44,.256,3345,.326,.433,.759,22,84,.792,53,14492,3736,1448,467,676,7,22,.309,0.94,0,27.64,Boston Red Sox
95,750,996,508,164,20,140,735,328,10,839,24,.255,3284,.325,.445,.770,19,108,.850,38,14267,3673,1463,497,657,7,29,.287,0.75,1,23.46,Chicago Cubs
96,793,827,437,154,13,102,836,315,10,789,31,.246,3213,.317,.397,.714,23,71,.755,64,14029,3591,1275,413,626,7,25,.299,0.96,0,31.50,Cincinnati Reds
94,712,949,347,134,9,97,772,294,17,685,31,.223,3070,.295,.367,.662,22,78,.780,54,13505,3443,1128,332,595,17,31,.263,0.75,0,31.65,Cleveland Guardians
95,735,814,334,151,27,90,926,248,5,731,32,.230,3179,.291,.379,.670,24,52,.684,74,13267,3486,1206,325,593,9,18,.294,0.90,0,35.32,Colorado Rockies
96,699,925,478,152,20,123,835,315,7,817,47,.252,3239,.325,.425,.750,9,39,.813,52,14218,3641,1378,459,646,5,32,.300,0.76,3,26.33,Detroit Tigers
95,780,889,417,141,10,109,743,279,8,830,42,.259,3204,.324,.411,.735,20,48,.706,76,13378,3563,1318,398,657,10,28,.303,0.88,0,29.39,Houston Astros
96,776,1037,325,168,16,73,661,226,13,784,37,.244,3214,.299,.374,.673,32,70,.686,48,13291,3523,1203,321,650,20,24,.284,0.75,2,44.03,Kansas City Royals
96,748,926,513,159,15,144,794,349,18,844,34,.257,3278,.332,.447,.779,14,55,.797,65,14446,3697,1465,495,656,3,31,.295,0.81,2,22.76,Los Angeles Dodgers
95,951,779,416,154,14,94,721,279,10,788,39,.246,3201,.312,.391,.703,31,80,.721,59,13494,3558,1252,399,609,16,22,.288,1.22,1,34.05,Washington Nationals
96,831,867,424,151,13,124,760,331,20,779,57,.243,3200,.323,.415,.738,10,74,.881,77,14338,3627,1328,414,677,7,30,.279,0.96,2,25.81,New York Mets
