gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
161,1344,1450,776,268,24,211,1326,527,19,1423,60,.259,5487,.329,.432,.761,30,124,.805,.195,95,23815,6133,2372,751,1130,15,41,.304,0.93,3,26.00,Philadelphia Phillies
161,1351,1473,720,241,19,189,1364,571,14,1343,51,.245,5480,.320,.399,.719,24,82,.774,.226,97,24433,6154,2189,698,1156,15,36,.291,0.92,1,29.00,Atlanta Braves
161,1225,1577,639,240,10,162,1356,495,8,1240,49,.232,5340,.301,.372,.673,21,85,.802,.198,108,23094,5947,1986,618,1050,22,36,.279,0.78,5,32.96,Chicago White Sox
161,1469,1484,705,269,28,154,1241,479,13,1379,53,.250,5510,.314,.393,.707,44,135,.754,.246,94,22864,6105,2166,673,1108,19,44,.295,0.99,0,35.78,Miami Marlins
161,1194,1493,846,255,20,272,1451,636,47,1365,55,.251,5442,.332,.455,.787,38,133,.778,.222,104,24605,6203,2476,817,1122,7,54,.290,0.80,9,20.01,New York Yankees
161,1428,1457,802,261,18,165,1254,558,15,1416,70,.258,5479,.332,.403,.735,53,162,.753,.247,97,24341,6187,2208,746,1146,26,50,.304,0.98,4,33.21,Milwaukee Brewers
161,1184,1383,671,212,17,225,1618,482,22,1203,87,.225,5340,.298,.398,.696,27,88,.765,.235,99,23618,5964,2124,647,1013,13,35,.277,0.86,7,23.73,Los Angeles Angels
161,1367,1505,787,274,38,213,1306,541,21,1366,81,.251,5443,.324,.433,.757,39,121,.756,.244,107,23875,6169,2355,766,1102,37,64,.289,0.91,3,25.55,Arizona Diamondbacks
161,1305,1406,675,251,19,189,1451,480,14,1268,75,.235,5385,.305,.394,.699,36,121,.771,.229,102,23501,5985,2124,641,1038,4,41,.285,0.93,0,28.49,Baltimore Orioles
161,1354,1412,782,320,24,184,1411,512,24,1407,72,.254,5531,.323,.421,.744,38,138,.784,.216,99,23942,6169,2327,744,1116,13,41,.308,0.96,0,30.06,Boston Red Sox
161,1276,1622,791,267,29,222,1268,554,16,1365,46,.250,5466,.321,.431,.752,35,161,.821,.179,71,23790,6133,2356,769,1105,10,55,.284,0.79,2,24.62,Chicago Cubs
161,1301,1439,714,249,23,165,1405,525,15,1328,51,.245,5417,.315,.391,.706,30,105,.778,.222,105,23492,6049,2118,675,1084,12,44,.299,0.90,0,32.83,Cincinnati Reds
161,1221,1607,634,240,18,166,1335,490,30,1188,59,.225,5274,.296,.372,.668,34,124,.785,.215,78,23127,5900,1962,612,1008,28,48,.267,0.76,0,31.77,Cleveland Guardians
161,1265,1374,597,251,37,160,1518,393,5,1277,48,.237,5378,.293,.387,.680,39,86,.688,.312,117,22316,5876,2082,581,981,21,35,.299,0.92,1,33.61,Colorado Rockies
161,1168,1529,755,244,36,197,1444,507,12,1337,65,.247,5423,.316,.414,.730,16,60,.789,.211,88,23902,6056,2244,721,1055,5,50,.297,0.76,6,27.53,Detroit Tigers
161,1361,1493,680,246,12,178,1292,467,15,1361,69,.250,5453,.315,.397,.712,26,82,.759,.241,124,22793,6044,2165,649,1106,16,38,.294,0.91,1,30.64,Houston Astros
161,1328,1715,642,288,22,156,1088,431,18,1327,69,.246,5389,.308,.395,.703,42,110,.724,.276,96,22718,5961,2127,630,1062,29,40,.280,0.77,3,34.54,Kansas City Royals
161,1248,1546,819,255,21,241,1343,578,33,1376,56,.253,5446,.328,.440,.768,25,88,.779,.221,108,24183,6150,2396,785,1089,13,54,.290,0.81,3,22.60,Los Angeles Dodgers
161,1473,1328,687,259,28,161,1338,443,11,1313,57,.243,5394,.306,.391,.697,48,132,.733,.267,103,22774,5954,2111,657,987,18,40,.293,1.11,2,33.50,Washington Nationals
161,1390,1437,766,261,19,224,1314,556,28,1354,87,.249,5427,.326,.428,.754,18,145,.890,.110,117,24073,6141,2325,746,1132,15,53,.287,0.97,3,24.23,New York Mets
