gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
133,1128,1210,625,220,18,161,1069,434,14,1160,50,.256,4523,.326,.420,.746,24,110,.821,.179,79,19612,5054,1899,600,932,14,30,.301,0.93,3,28.09,Philadelphia Phillies
133,1113,1199,594,202,14,152,1151,483,13,1105,44,.244,4527,.321,.396,.717,18,68,.791,.209,76,20151,5096,1791,574,971,13,28,.293,0.93,1,29.78,Atlanta Braves
133,1018,1313,524,200,9,133,1096,419,8,1030,33,.234,4407,.303,.374,.677,20,77,.794,.206,88,19070,4914,1647,505,880,19,31,.280,0.78,5,33.14,Chicago White Sox
133,1199,1213,567,218,25,128,1041,398,12,1131,39,.249,4534,.313,.393,.706,36,109,.752,.248,78,18855,5021,1783,542,915,19,31,.295,0.99,0,35.42,Miami Marlins
133,1010,1248,692,212,19,225,1165,515,38,1131,46,.251,4505,.331,.456,.787,28,104,.788,.212,84,20255,5122,2056,667,935,7,42,.287,0.81,7,20.02,New York Yankees
134,1185,1204,684,216,14,143,1047,465,14,1174,60,.258,4545,.332,.406,.738,47,140,.749,.251,74,20115,5139,1847,636,936,24,41,.304,0.98,4,31.78,Milwaukee Brewers
133,1006,1146,574,184,14,188,1304,402,19,1023,74,.230,4439,.303,.405,.708,25,66,.725,.275,79,19534,4959,1799,555,852,10,30,.280,0.88,4,23.61,Los Angeles Angels
134,1122,1274,661,231,33,186,1083,451,16,1139,66,.251,4539,.324,.439,.763,30,96,.762,.238,90,19759,5138,1994,646,913,27,52,.287,0.88,3,24.40,Arizona Diamondbacks
133,1103,1171,572,214,16,159,1157,370,10,1071,64,.240,4463,.305,.402,.707,31,92,.748,.252,89,19248,4936,1794,541,836,3,36,.287,0.94,0,28.07,Baltimore Orioles
134,1129,1168,665,270,21,161,1184,440,21,1159,64,.252,4595,.324,.425,.749,32,114,.781,.219,76,19983,5145,1954,635,924,11,35,.304,0.97,0,28.54,Boston Red Sox
133,1055,1367,653,218,23,179,1032,450,12,1125,38,.249,4527,.319,.425,.744,27,134,.832,.168,56,19570,5069,1926,637,915,9,43,.282,0.77,2,25.29,Chicago Cubs
134,1086,1195,597,212,19,130,1165,435,14,1107,47,.246,4505,.316,.388,.704,28,92,.767,.233,87,19512,5035,1747,562,898,11,37,.301,0.91,0,34.65,Cincinnati Reds
132,998,1333,508,189,14,133,1093,407,26,966,51,.224,4322,.295,.366,.661,30,102,.773,.227,66,19008,4848,1582,489,837,23,45,.265,0.75,0,32.50,Cleveland Guardians
133,1042,1157,497,214,32,134,1237,330,5,1058,40,.238,4454,.295,.390,.685,34,69,.670,.330,97,18427,4864,1738,484,813,16,24,.297,0.90,0,33.24,Colorado Rockies
135,971,1291,650,207,31,173,1191,422,9,1132,57,.249,4538,.318,.423,.741,14,58,.806,.194,78,19894,5068,1920,625,874,5,42,.298,0.75,4,26.23,Detroit Tigers
133,1117,1241,565,202,11,148,1055,391,13,1140,57,.253,4505,.318,.401,.719,24,66,.733,.267,105,18760,5002,1808,540,922,14,34,.297,0.90,1,30.44,Houston Astros
134,1106,1422,523,238,19,128,913,351,18,1110,58,.247,4489,.308,.394,.702,38,99,.723,.277,80,18841,4963,1770,514,891,27,35,.282,0.78,3,35.07,Kansas City Royals
134,1031,1276,694,213,17,201,1131,495,26,1147,48,.253,4532,.330,.441,.771,23,78,.772,.228,91,20150,5130,1997,667,907,8,45,.292,0.81,2,22.55,Los Angeles Dodgers
133,1249,1105,565,219,21,126,1062,382,10,1084,51,.243,4452,.309,.387,.696,40,108,.730,.270,83,18886,4935,1723,543,834,18,30,.291,1.13,2,35.33,Washington Nationals
133,1151,1193,618,217,17,177,1065,466,25,1110,74,.249,4462,.327,.424,.751,14,110,.887,.113,105,19821,5061,1892,603,947,11,46,.286,0.96,2,25.21,New York Mets
