gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
90,777,851,461,155,19,132,707,317,9,769,43,.252,3052,.327,.445,.772,19,63,.768,60,13334,3465,1358,451,613,15,37,.283,0.91,1,23.12,Arizona Diamondbacks
89,710,797,371,139,10,107,788,252,9,713,41,.239,2981,.305,.400,.705,19,61,.763,64,13027,3301,1193,350,568,3,24,.287,0.89,0,27.86,Baltimore Orioles
91,741,805,448,183,14,111,833,299,17,799,42,.254,3150,.325,.426,.751,20,77,.794,49,13647,3520,1343,428,644,7,22,.309,0.92,0,28.38,Boston Red Sox
90,716,933,492,158,19,136,700,315,10,802,24,.257,3116,.328,.451,.779,18,106,.855,36,13619,3491,1406,481,626,7,28,.289,0.77,1,22.91,Chicago Cubs
90,739,781,415,147,11,96,786,297,7,742,29,.246,3018,.317,.397,.714,23,66,.742,59,13158,3374,1199,394,584,7,23,.299,0.95,0,31.44,Cincinnati Reds
88,668,870,312,122,8,85,726,272,14,641,29,.224,2865,.295,.361,.656,22,66,.750,51,12569,3206,1034,297,561,11,29,.267,0.77,0,33.71,Cleveland Guardians
90,695,780,321,147,26,86,871,238,5,697,31,.231,3016,.292,.383,.675,22,52,.703,69,12615,3312,1154,313,567,9,18,.294,0.89,0,35.07,Colorado Rockies
91,669,879,456,143,19,116,788,293,7,780,41,.253,3081,.323,.425,.748,8,31,.795,49,13493,3453,1309,437,609,5,30,.301,0.76,3,26.56,Detroit Tigers
90,741,842,396,133,10,102,692,261,8,792,42,.261,3033,.326,.412,.738,20,47,.701,73,12624,3370,1251,377,624,9,25,.305,0.88,0,29.74,Houston Astros
91,738,982,304,155,15,63,631,217,13,740,35,.243,3048,.299,.365,.664,29,69,.704,47,12600,3344,1114,300,619,20,23,.285,0.75,1,48.38,Kansas City Royals
91,702,890,500,151,15,141,741,336,18,809,32,.260,3109,.336,.454,.790,14,49,.778,63,13717,3512,1413,482,621,3,30,.296,0.79,2,22.05,Los Angeles Dodgers
90,894,744,397,145,13,87,683,264,10,750,39,.247,3034,.314,.390,.704,30,78,.722,55,12790,3375,1182,380,580,16,21,.290,1.20,1,34.87,Washington Nationals
91,795,816,402,142,13,118,710,311,15,744,57,.245,3031,.324,.418,.742,10,69,.873,75,13591,3435,1266,392,644,5,29,.280,0.97,2,25.69,New York Mets
