gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
151,1268,1361,734,253,24,194,1226,497,16,1339,60,.261,5140,.331,.432,.763,27,119,.815,.185,91,22332,5754,2222,709,1058,15,39,.305,0.93,3,26.50,Philadelphia Phillies
150,1255,1371,657,225,16,170,1277,519,14,1240,48,.243,5096,.317,.394,.711,24,75,.758,.242,89,22583,5711,2007,635,1069,15,32,.291,0.92,1,29.98,Atlanta Braves
151,1151,1477,601,231,10,151,1271,467,8,1172,44,.234,5018,.303,.374,.677,21,82,.796,.204,100,21726,5587,1876,581,995,20,33,.281,0.78,5,33.23,Chicago White Sox
150,1365,1367,655,250,26,144,1166,452,12,1279,46,.250,5120,.314,.393,.707,39,118,.752,.248,89,21309,5675,2013,624,1032,19,38,.295,1.00,0,35.56,Miami Marlins
150,1126,1396,774,236,19,254,1347,583,40,1259,48,.248,5072,.329,.452,.781,32,123,.794,.206,95,22881,5768,2295,747,1045,7,49,.286,0.81,9,19.97,New York Yankees
150,1330,1347,762,243,16,160,1170,516,14,1330,66,.260,5107,.333,.408,.741,51,153,.750,.250,89,22661,5763,2085,707,1056,24,46,.306,0.99,4,31.92,Milwaukee Brewers
150,1115,1292,639,202,17,207,1496,459,22,1137,85,.228,4993,.302,.399,.701,25,81,.764,.236,89,22136,5589,1994,617,961,13,34,.280,0.86,5,24.12,Los Angeles Angels
151,1271,1418,751,257,36,204,1227,505,18,1280,75,.251,5107,.324,.435,.759,35,115,.767,.233,101,22347,5779,2221,730,1016,29,60,.288,0.90,3,25.03,Arizona Diamondbacks
150,1229,1312,639,238,17,177,1331,440,14,1201,71,.239,5031,.307,.398,.705,35,105,.750,.250,99,21911,5584,2004,606,963,4,38,.288,0.94,0,28.42,Baltimore Orioles
150,1254,1317,736,302,23,177,1318,478,22,1308,69,.254,5150,.324,.425,.749,36,126,.778,.222,87,22324,5745,2187,702,1033,11,37,.306,0.95,0,29.10,Boston Red Sox
150,1183,1529,731,247,27,202,1171,516,14,1267,44,.249,5090,.320,.427,.747,33,153,.823,.177,66,22081,5712,2174,713,1032,9,51,.283,0.77,2,25.20,Chicago Cubs
150,1225,1338,676,236,23,152,1303,494,15,1245,49,.246,5057,.317,.392,.709,29,100,.775,.225,96,21928,5654,1983,639,1013,12,42,.300,0.92,0,33.27,Cincinnati Reds
149,1129,1494,580,216,15,154,1224,452,27,1095,57,.225,4870,.296,.370,.666,33,114,.776,.224,75,21369,5451,1803,560,932,24,47,.266,0.76,0,31.62,Cleveland Guardians
150,1171,1284,558,239,35,148,1416,369,5,1197,45,.238,5020,.295,.388,.683,36,81,.692,.308,113,20854,5483,1950,544,918,19,29,.301,0.91,1,33.92,Colorado Rockies
150,1100,1426,729,232,35,187,1323,473,12,1259,63,.249,5056,.318,.420,.738,15,58,.795,.205,82,22211,5650,2122,695,974,5,47,.298,0.77,6,27.04,Detroit Tigers
151,1280,1399,641,231,12,167,1205,445,15,1292,63,.252,5125,.318,.400,.718,26,77,.748,.252,117,21362,5685,2048,611,1050,15,36,.297,0.91,1,30.69,Houston Astros
150,1238,1595,577,263,21,144,1015,397,18,1218,63,.244,4999,.305,.391,.696,41,104,.717,.283,93,21085,5529,1955,567,983,28,39,.277,0.78,3,34.72,Kansas City Royals
150,1163,1435,767,241,19,220,1254,553,32,1291,52,.254,5082,.330,.439,.769,23,85,.787,.213,103,22627,5751,2230,735,1031,11,50,.293,0.81,3,23.10,Los Angeles Dodgers
150,1366,1260,640,245,26,143,1219,422,11,1221,53,.244,5009,.307,.389,.696,45,123,.732,.268,94,21218,5543,1947,614,923,18,39,.292,1.08,2,35.03,Washington Nationals
150,1295,1339,704,245,19,203,1219,525,26,1257,82,.249,5045,.327,.426,.753,17,134,.887,.113,113,22406,5719,2149,686,1064,13,52,.287,0.97,2,24.85,New York Mets
