gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
126,1006,1292,624,208,23,172,976,421,12,1076,35,.250,4302,.319,.429,.748,27,132,.830,.170,51,18545,4808,1846,608,869,9,39,.283,0.78,2,25.01,Chicago Cubs
127,1030,1132,580,202,17,127,1096,415,14,1060,47,.248,4272,.319,.393,.712,28,87,.757,.243,82,18542,4780,1677,547,853,9,37,.302,0.91,0,33.64,Cincinnati Reds
125,950,1271,496,185,13,132,1017,395,24,932,48,.227,4106,.299,.375,.674,28,101,.783,.217,64,18106,4613,1539,477,803,20,44,.267,0.75,0,31.11,Cleveland Guardians
126,984,1098,477,204,32,131,1173,321,5,1009,37,.239,4228,.297,.395,.692,32,66,.673,.327,94,17515,4622,1670,465,777,14,22,.298,0.90,0,32.28,Colorado Rockies
128,924,1226,615,197,28,163,1129,400,9,1074,54,.249,4306,.318,.422,.740,14,56,.800,.200,73,18856,4811,1816,593,834,5,42,.298,0.75,4,26.42,Detroit Tigers
126,1058,1171,530,191,11,136,1000,366,13,1081,56,.254,4264,.318,.399,.717,24,62,.721,.279,102,17802,4732,1702,507,873,13,33,.299,0.90,0,31.35,Houston Astros
126,1042,1327,480,222,19,119,869,322,16,1035,55,.246,4214,.305,.392,.697,37,97,.724,.276,73,17677,4652,1652,472,836,25,34,.281,0.79,2,35.41,Kansas City Royals
126,965,1202,654,201,16,187,1068,469,25,1089,44,.255,4275,.332,.440,.772,21,76,.784,.216,86,18960,4839,1883,630,863,8,41,.295,0.80,2,22.86,Los Angeles Dodgers
125,1190,1048,532,207,20,118,980,358,10,1023,47,.244,4197,.308,.387,.695,38,106,.736,.264,76,17776,4647,1624,512,789,16,28,.289,1.14,1,35.57,Washington Nationals
125,1080,1122,562,202,16,164,1007,431,25,1019,66,.244,4175,.322,.418,.740,11,100,.901,.099,98,18496,4727,1745,547,876,11,42,.281,0.96,2,25.46,New York Mets
