gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
130,1096,1136,651,265,21,155,1145,431,21,1131,62,.253,4464,.325,.426,.751,31,112,.783,.217,73,19426,5002,1903,621,903,10,35,.305,0.96,0,28.80,Boston Red Sox
130,1032,1334,644,214,23,178,1009,439,12,1104,37,.249,4428,.319,.429,.748,27,133,.831,.169,54,19136,4957,1898,628,893,9,42,.282,0.77,2,24.88,Chicago Cubs
130,1060,1164,587,209,18,127,1116,421,14,1080,47,.247,4373,.317,.390,.707,28,89,.761,.239,85,18938,4888,1706,553,869,10,37,.301,0.91,0,34.43,Cincinnati Reds
128,975,1295,501,189,14,132,1051,397,25,948,51,.225,4204,.297,.371,.668,28,101,.783,.217,65,18509,4717,1561,482,819,21,44,.266,0.75,0,31.85,Cleveland Guardians
131,1020,1133,491,211,32,133,1211,326,5,1046,39,.239,4371,.296,.394,.690,33,67,.670,.330,96,18093,4775,1720,478,802,15,24,.299,0.90,0,32.86,Colorado Rockies
131,946,1253,633,202,30,167,1147,408,9,1102,55,.250,4401,.319,.424,.743,14,57,.803,.197,76,19296,4915,1865,608,848,5,42,.299,0.75,4,26.35,Detroit Tigers
130,1103,1210,558,200,11,145,1026,378,13,1119,56,.254,4411,.318,.403,.721,24,62,.721,.279,103,18350,4893,1776,533,898,14,33,.298,0.91,1,30.42,Houston Astros
130,1074,1370,496,227,19,124,891,341,17,1071,55,.246,4345,.307,.393,.700,38,99,.723,.277,78,18263,4805,1708,488,868,26,35,.281,0.78,3,35.04,Kansas City Royals
130,1000,1241,668,205,17,192,1099,479,25,1112,47,.253,4402,.330,.438,.768,22,78,.780,.220,90,19534,4980,1927,644,882,8,42,.292,0.81,2,22.93,Los Angeles Dodgers
129,1217,1080,555,215,21,123,1020,369,10,1056,50,.244,4325,.309,.389,.698,39,108,.735,.265,78,18337,4794,1682,534,811,18,30,.290,1.13,2,35.16,Washington Nationals
129,1119,1161,590,211,17,174,1033,449,25,1066,67,.247,4324,.324,.424,.748,12,106,.898,.102,103,19171,4897,1833,575,910,11,44,.282,0.96,2,24.85,New York Mets
