gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
157,1242,1594,757,259,27,209,1233,541,15,1325,45,.249,5330,.320,.425,.745,35,158,.819,.181,69,23180,5982,2265,737,1087,10,54,.283,0.78,2,25.50,Chicago Cubs
157,1273,1401,699,243,23,162,1363,512,15,1289,49,.244,5272,.315,.392,.707,30,104,.776,.224,102,22842,5887,2064,661,1046,12,42,.297,0.91,0,32.54,Cincinnati Reds
157,1189,1572,621,233,17,163,1299,481,29,1164,58,.226,5148,.297,.373,.670,33,122,.787,.213,78,22581,5763,1920,599,988,27,48,.268,0.76,0,31.58,Cleveland Guardians
157,1237,1340,587,247,36,155,1473,386,5,1253,47,.239,5247,.295,.388,.683,39,86,.688,.312,116,21800,5737,2037,571,960,21,35,.300,0.92,1,33.85,Colorado Rockies
157,1139,1494,745,241,36,194,1403,493,12,1307,64,.247,5289,.316,.416,.732,15,60,.800,.200,85,23280,5906,2202,711,1023,5,49,.298,0.76,6,27.26,Detroit Tigers
157,1326,1458,660,237,12,172,1254,457,15,1331,68,.250,5315,.316,.397,.713,26,78,.750,.250,122,22165,5895,2108,630,1085,16,38,.295,0.91,1,30.90,Houston Astros
157,1297,1672,624,283,22,153,1056,418,18,1302,67,.248,5258,.309,.397,.706,41,107,.723,.277,95,22109,5815,2088,613,1042,29,40,.281,0.78,3,34.37,Kansas City Royals
157,1220,1505,798,249,20,234,1300,567,33,1341,55,.253,5300,.329,.440,.769,24,86,.782,.218,106,23558,5991,2332,765,1063,13,53,.290,0.81,3,22.65,Los Angeles Dodgers
159,1453,1311,669,256,28,149,1308,438,11,1284,57,.242,5298,.305,.386,.691,48,130,.730,.270,99,22389,5853,2043,639,974,18,40,.292,1.11,2,35.56,Washington Nationals
157,1352,1401,748,256,19,218,1281,544,28,1326,86,.251,5293,.327,.430,.757,18,142,.888,.113,117,23491,5993,2274,729,1110,14,53,.288,0.97,3,24.28,New York Mets
