gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
141,1072,1398,569,217,9,145,1175,440,8,1106,39,.235,4699,.304,.378,.682,20,80,.800,.200,92,20322,5235,1776,549,939,19,33,.282,0.77,5,32.41,Chicago White Sox
140,1267,1272,606,232,26,132,1104,420,12,1194,43,.250,4782,.314,.392,.706,36,112,.757,.243,85,19965,5300,1874,575,966,19,36,.296,1.00,0,36.23,Miami Marlins
140,1049,1327,741,225,19,241,1241,550,39,1193,46,.251,4757,.331,.458,.789,29,112,.794,.206,88,21421,5414,2179,714,985,7,46,.287,0.79,8,19.74,New York Yankees
141,1245,1271,717,229,16,152,1102,486,14,1240,61,.259,4792,.332,.408,.740,48,144,.750,.250,79,21207,5409,1957,667,987,24,42,.304,0.98,4,31.53,Milwaukee Brewers
140,1048,1216,596,193,14,195,1376,431,19,1064,76,.228,4663,.302,.401,.703,25,73,.745,.255,83,20577,5215,1870,575,897,10,31,.278,0.86,4,23.91,Los Angeles Angels
141,1177,1338,692,240,34,194,1144,468,16,1189,69,.249,4767,.322,.436,.758,31,102,.767,.233,95,20750,5388,2079,676,947,27,54,.286,0.88,3,24.57,Arizona Diamondbacks
140,1152,1233,612,228,17,170,1230,400,11,1141,68,.242,4716,.308,.406,.714,32,98,.754,.246,92,20425,5224,1913,580,895,3,37,.290,0.93,0,27.74,Baltimore Orioles
141,1177,1232,696,283,21,169,1245,456,21,1231,67,.254,4840,.325,.426,.751,35,118,.771,.229,81,20981,5409,2063,664,977,11,35,.307,0.96,0,28.64,Boston Red Sox
140,1115,1433,688,232,25,189,1084,471,13,1186,40,.249,4763,.319,.427,.746,30,139,.822,.178,61,20574,5331,2035,672,955,9,46,.282,0.78,2,25.20,Chicago Cubs
140,1140,1249,634,229,21,138,1216,456,14,1173,47,.248,4728,.318,.393,.711,28,92,.767,.233,91,20498,5281,1858,598,948,12,38,.303,0.91,0,34.26,Cincinnati Reds
139,1049,1409,540,198,14,145,1148,421,26,1015,54,.223,4550,.294,.368,.662,30,106,.779,.221,69,19954,5096,1676,519,869,23,47,.263,0.74,0,31.38,Cleveland Guardians
140,1093,1215,530,228,35,139,1302,347,5,1131,43,.241,4697,.297,.393,.690,35,72,.673,.327,106,19427,5132,1846,516,862,16,28,.302,0.90,1,33.79,Colorado Rockies
141,1025,1337,680,216,33,177,1242,440,9,1191,59,.251,4748,.320,.422,.742,15,58,.795,.205,80,20795,5299,2004,653,916,5,42,.301,0.77,5,26.82,Detroit Tigers
141,1187,1307,593,216,11,156,1116,419,14,1205,59,.253,4764,.319,.401,.720,24,71,.747,.253,112,19874,5294,1911,565,982,15,36,.297,0.91,1,30.54,Houston Astros
140,1155,1485,537,244,20,136,948,368,18,1142,59,.245,4665,.306,.393,.699,41,99,.707,.293,87,19615,5160,1834,527,918,28,37,.278,0.78,3,34.30,Kansas City Royals
140,1074,1332,710,221,17,205,1185,515,26,1191,48,.252,4729,.329,.436,.765,23,78,.772,.228,97,21066,5347,2061,682,949,8,45,.291,0.81,2,23.07,Los Angeles Dodgers
139,1290,1154,588,229,22,130,1123,398,10,1131,51,.243,4648,.308,.386,.694,41,119,.744,.256,87,19748,5149,1794,565,872,18,32,.292,1.12,2,35.75,Washington Nationals
140,1229,1248,674,231,19,193,1114,497,25,1185,79,.251,4715,.330,.431,.761,15,125,.893,.107,109,20950,5354,2033,658,998,13,48,.287,0.98,2,24.43,New York Mets
