gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
148,1106,1282,634,202,17,203,1462,457,22,1127,85,.229,4930,.303,.400,.703,25,81,.764,.236,88,21847,5524,1972,612,955,13,34,.280,0.86,5,24.29,Los Angeles Angels
148,1243,1398,732,248,35,201,1196,494,16,1252,72,.250,5002,.323,.434,.757,34,111,.766,.234,100,21839,5658,2173,712,994,28,59,.287,0.89,3,24.89,Arizona Diamondbacks
147,1199,1290,629,235,17,173,1307,428,14,1180,70,.239,4934,.307,.399,.706,34,104,.754,.246,96,21437,5474,1968,596,944,4,38,.288,0.93,0,28.52,Baltimore Orioles
148,1236,1301,727,300,22,174,1303,475,22,1286,69,.253,5080,.323,.424,.747,36,125,.776,.224,85,22037,5671,2152,693,1019,11,36,.306,0.95,0,29.20,Boston Red Sox
147,1157,1499,719,241,27,197,1152,505,13,1242,43,.249,4990,.320,.426,.746,32,149,.823,.177,64,21654,5600,2128,702,1010,9,51,.283,0.77,2,25.33,Chicago Cubs
147,1198,1300,656,233,22,146,1289,482,15,1217,48,.246,4951,.316,.390,.706,29,99,.773,.227,94,21496,5534,1932,620,994,12,41,.301,0.92,0,33.91,Cincinnati Reds
147,1121,1467,574,214,15,151,1212,447,27,1083,57,.225,4811,.296,.370,.666,33,112,.772,.228,74,21117,5387,1780,554,922,24,47,.267,0.76,0,31.86,Cleveland Guardians
148,1152,1271,549,235,35,146,1393,367,5,1181,43,.239,4950,.295,.389,.684,36,78,.684,.316,113,20539,5408,1924,535,906,18,29,.301,0.91,1,33.90,Colorado Rockies
148,1082,1402,723,230,35,186,1306,465,10,1245,63,.250,4984,.319,.422,.741,15,58,.795,.205,81,21913,5569,2103,690,957,5,46,.299,0.77,6,26.80,Detroit Tigers
148,1256,1373,626,226,12,164,1178,437,15,1267,62,.252,5023,.318,.400,.718,25,75,.750,.250,116,20919,5574,2009,598,1032,15,36,.297,0.91,1,30.63,Houston Astros
148,1224,1566,561,256,20,139,1002,391,18,1197,63,.243,4924,.305,.388,.693,41,104,.717,.283,93,20769,5446,1910,551,970,28,37,.277,0.78,3,35.42,Kansas City Royals
147,1136,1408,739,231,19,216,1227,536,30,1247,51,.251,4962,.328,.436,.764,23,82,.781,.219,101,22075,5608,2164,709,999,10,46,.289,0.81,3,22.97,Los Angeles Dodgers
147,1348,1233,632,242,26,142,1190,413,11,1205,53,.245,4920,.308,.391,.699,44,122,.735,.265,92,20832,5444,1925,608,910,18,38,.293,1.09,2,34.65,Washington Nationals
148,1284,1319,697,244,19,200,1197,517,25,1239,81,.249,4974,.327,.426,.753,17,133,.887,.113,113,22073,5639,2121,680,1044,13,52,.286,0.97,2,24.87,New York Mets
