gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,team
122,1035,1110,564,201,16,145,988,402,14,1045,45,.253,4137,.324,.414,.738,22,100,.820,.180,74,17947,4627,1713,540,848,14,27,.297,0.93,2,28.53,Philadelphia Phillies
122,1008,1105,521,180,14,136,1060,442,12,1002,37,.242,4138,.319,.391,.710,17,60,.779,.221,75,18402,4655,1618,504,891,12,25,.292,0.91,1,30.43,Atlanta Braves
122,937,1193,463,184,9,119,1022,387,8,918,32,.228,4022,.299,.367,.666,19,74,.796,.204,78,17452,4494,1477,446,809,18,30,.274,0.79,5,33.80,Chicago White Sox
122,1084,1124,526,207,21,117,958,373,11,1049,30,.252,4166,.316,.396,.712,33,99,.750,.250,71,17397,4618,1649,504,847,19,30,.299,0.96,0,35.61,Miami Marlins
122,932,1149,616,198,18,192,1063,467,37,1026,43,.249,4126,.329,.445,.774,26,91,.778,.222,78,18503,4686,1836,591,862,6,38,.287,0.81,6,21.49,New York Yankees
121,1064,1080,630,192,13,130,953,413,12,1069,55,.260,4105,.333,.409,.742,43,133,.756,.244,64,18112,4638,1677,587,841,22,39,.307,0.99,4,31.58,Milwaukee Brewers
122,930,1050,538,169,13,174,1187,372,19,948,68,.233,4077,.305,.408,.713,25,59,.702,.298,71,17934,4559,1665,521,784,9,29,.282,0.89,4,23.43,Los Angeles Angels
123,1052,1165,606,216,27,173,972,425,13,1040,62,.250,4157,.325,.440,.765,29,83,.741,.259,85,18124,4718,1829,593,840,24,48,.283,0.90,2,24.03,Arizona Diamondbacks
122,996,1083,521,198,14,147,1049,332,10,976,58,.240,4066,.304,.404,.708,29,84,.743,.257,84,17540,4494,1643,491,749,3,35,.285,0.92,0,27.66,Baltimore Orioles
123,1021,1072,616,251,20,149,1096,400,20,1068,59,.253,4219,.324,.428,.752,29,104,.782,.218,69,18343,4717,1806,590,843,9,30,.306,0.95,0,28.32,Boston Red Sox
121,961,1252,607,201,22,170,939,405,10,1042,34,.251,4148,.320,.433,.753,25,129,.838,.162,49,17907,4635,1797,591,836,8,38,.283,0.77,2,24.40,Chicago Cubs
123,996,1091,562,197,14,122,1062,401,12,1021,46,.247,4130,.319,.390,.709,26,87,.770,.230,78,17941,4617,1612,529,820,8,32,.302,0.91,0,33.85,Cincinnati Reds
121,916,1225,483,182,12,128,990,381,22,903,47,.227,3971,.300,.376,.676,28,95,.772,.228,63,17529,4462,1493,464,773,20,43,.268,0.75,0,31.02,Cleveland Guardians
122,948,1062,453,198,30,126,1146,314,5,974,35,.238,4094,.296,.393,.689,32,65,.670,.330,94,17014,4479,1610,442,758,14,22,.298,0.89,0,32.49,Colorado Rockies
124,898,1190,595,191,25,158,1090,375,8,1041,51,.249,4174,.316,.421,.737,13,51,.797,.203,69,18177,4649,1756,575,798,5,40,.298,0.75,4,26.42,Detroit Tigers
122,1022,1146,525,189,11,135,949,352,9,1058,55,.256,4129,.321,.405,.726,23,60,.723,.277,97,17217,4582,1674,502,843,13,33,.300,0.89,0,30.58,Houston Astros
122,1017,1293,459,217,19,109,837,310,16,1003,53,.245,4091,.304,.387,.691,36,95,.725,.275,70,17110,4515,1585,452,816,25,34,.281,0.79,2,37.53,Kansas City Royals
122,937,1161,629,195,16,181,1038,454,25,1052,43,.254,4142,.331,.440,.771,21,74,.779,.221,82,18350,4687,1822,608,838,7,39,.294,0.81,2,22.88,Los Angeles Dodgers
122,1162,1025,520,200,19,117,957,353,10,998,47,.244,4098,.309,.387,.696,38,102,.729,.271,73,17399,4543,1587,501,775,16,28,.289,1.13,1,35.03,Washington Nationals
122,1057,1098,544,193,16,159,982,420,25,984,66,.242,4070,.320,.414,.734,10,96,.906,.094,97,18055,4609,1686,529,851,11,40,.278,0.96,2,25.60,New York Mets
