game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
631623,2020-08-07,111,141,BOS,TOR,Boston Red Sox,Toronto Blue Jays,Red Sox,Blue Jays,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2020,2020,12,10,4,4,8,6,0.333,0.4,52,31,62,41,-10,-10,4.33,3.1,5.17,4.1,-0.83,-1.0,0.0,0.0,0.0,0.0,0.25,0.333,0.25,0.333,1,0,4,2,3,4,4,4,W1,L1,0,0,0.0,0.0,0.0,0.0,4-8,4-6,1-4,0-2,3-4,4-4,2-6,1-2,2-6,1-2,3-7,4-6,True
631504,2020-08-07,145,114,CWS,CLE,Chicago White Sox,Cleveland Guardians,White Sox,Guardians,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2020,2020,13,14,7,8,6,6,0.538,0.571,62,47,60,30,2,17,4.77,3.36,4.62,2.14,0.15,1.21,0.0,0.0,0.0,0.0,0.556,0.5,0.556,0.5,1,6,4,2,6,2,2,4,L2,W3,0,0,0.0,0.0,0.0,0.0,7-6,8-6,1-4,6-2,6-2,2-4,5-4,5-5,5-4,5-5,6-4,5-5,True
631419,2020-08-07,118,142,KC,MIN,Kansas City Royals,Minnesota Twins,Royals,Twins,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2020,2020,14,13,4,10,10,3,0.286,0.769,58,68,69,39,-11,29,4.14,5.23,4.93,3.0,-0.79,2.23,0.0,0.0,0.0,0.0,0.3,0.714,0.3,0.714,1,7,4,1,3,3,6,2,W1,L1,0,0,0.0,0.0,0.0,0.0,4-10,10-3,1-4,7-1,3-6,3-2,3-7,5-2,3-7,5-2,2-8,8-2,True
631358,2020-08-07,119,137,LAD,SF,Los Angeles Dodgers,San Francisco Giants,Dodgers,Giants,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2020,2020,13,14,9,6,4,8,0.692,0.429,70,64,37,80,33,-16,5.38,4.57,2.85,5.71,2.54,-1.14,0.0,0.0,0.0,0.0,0.636,0.364,0.636,0.364,2,3,2,3,7,3,2,5,W2,L1,0,0,0.0,0.0,0.0,0.0,9-4,6-8,2-2,3-3,7-2,3-5,7-4,4-7,7-4,4-7,7-3,4-6,True
631176,2020-08-07,133,117,OAK,HOU,Oakland Athletics,Houston Astros,Athletics,Astros,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2020,2020,13,12,9,6,4,6,0.692,0.5,58,71,43,62,15,9,4.46,5.92,3.31,5.17,1.15,0.75,0.0,0.0,0.0,0.0,0.818,0.714,0.818,0.714,6,3,3,3,3,3,1,3,W6,L2,0,0,0.0,0.0,0.0,0.0,9-4,6-6,6-3,3-3,3-1,3-3,9-2,5-2,9-2,5-2,7-3,4-6,True
631295,2020-08-07,158,113,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,Brewers,Reds,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2020,2020,10,13,5,5,5,8,0.5,0.385,39,52,40,64,-1,-12,3.9,4.0,4.0,4.92,-0.1,-0.92,0.0,0.0,0.0,0.0,0.5,0.333,0.5,0.333,0,3,2,5,5,2,3,3,W2,L3,0,0,0.0,0.0,0.0,0.0,5-5,5-8,0-2,3-5,5-3,2-3,3-3,1-2,3-3,1-2,5-5,4-6,True
631073,2020-08-07,135,109,SD,AZ,San Diego Padres,Arizona Diamondbacks,Padres,Diamondbacks,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2020,2020,13,13,7,5,6,8,0.538,0.385,72,48,64,71,8,-23,5.54,3.69,4.92,5.46,0.62,-1.77,0.0,0.0,0.0,0.0,0.538,0.25,0.538,0.25,4,3,3,4,3,2,3,4,L2,W2,0,0,0.0,0.0,0.0,0.0,7-6,5-8,4-3,3-4,3-3,2-4,7-6,2-6,7-6,2-6,5-5,4-6,True
631045,2020-08-07,136,115,SEA,COL,Seattle Mariners,Colorado Rockies,Mariners,Rockies,American League,National League,AL,NL,AL West,NL West,AL West,NL West,2020,2020,14,12,5,9,9,3,0.357,0.75,57,64,88,40,-31,24,4.07,5.33,6.29,3.33,-2.21,2.0,0.0,0.0,0.0,0.0,0.357,0.714,0.357,0.714,2,5,5,2,3,4,4,1,L1,W1,0,0,0.0,0.0,0.0,0.0,5-9,9-3,2-5,5-2,3-4,4-1,5-9,5-2,5-9,5-2,4-6,8-2,False
630974,2020-08-07,139,147,TB,NYY,Tampa Bay Rays,New York Yankees,Rays,Yankees,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2020,2020,12,12,5,9,7,3,0.417,0.75,51,65,50,51,1,14,4.25,5.42,4.17,4.25,0.08,1.17,0.0,0.0,0.0,0.0,0.375,1.0,0.375,1.0,5,4,2,1,0,5,5,2,L1,L1,0,0,0.0,0.0,0.0,0.0,5-7,9-3,5-2,4-1,0-5,5-2,3-5,5-0,3-5,5-0,4-6,8-2,True
630920,2020-08-07,140,108,TEX,LAA,Texas Rangers,Los Angeles Angels,Rangers,Angels,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2020,2020,11,13,3,5,8,8,0.273,0.385,36,66,54,67,-18,-1,3.27,5.08,4.91,5.15,-1.64,-0.08,0.0,0.0,0.0,0.0,0.0,0.385,0.0,0.385,2,2,3,4,1,3,5,4,L3,W1,0,0,0.0,0.0,0.0,0.0,3-8,5-8,2-3,2-4,1-5,3-4,0-3,5-8,0-3,5-8,2-8,4-6,True
