game_pk,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9,home_bp_era_rolling_5,away_bp_era_rolling_5,home_bp_era_rolling_10,away_bp_era_rolling_10,home_bp_whip_rolling_5,away_bp_whip_rolling_5,home_bp_whip_rolling_10,away_bp_whip_rolling_10,home_bp_k_per_9_rolling_5,away_bp_k_per_9_rolling_5,home_bp_k_per_9_rolling_10,away_bp_k_per_9_rolling_10,home_bp_k_bb_ratio_rolling_5,away_bp_k_bb_ratio_rolling_5,home_bp_k_bb_ratio_rolling_10,away_bp_k_bb_ratio_rolling_10,home_bp_hr_per_9_rolling_10,away_bp_hr_per_9_rolling_10,home_bp_bb_per_9_rolling_5,away_bp_bb_per_9_rolling_5
413661,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
413662,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
413660,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
413659,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
413658,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
413657,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
413656,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
413663,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
413654,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
413653,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
413652,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
413651,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
413650,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
413649,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
413655,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
413670,1.0,4.0,0,5,0.0,1.25,0,4,0.0,1.0,0,3,0.0,0.75,2,4,2.0,1.0,0,1,0.0,0.25,0.0,9.0,0.0,2.0,18.0,9.0,0.0,1.33,0.0,2.25,0.0,6.75,0.0,9.0,0.0,9.0,0.0,2.0,0.0,2.0,18.0,9.0,18.0,9.0,,1.3333333333333333,,1.3333333333333333,0.0,2.25,0.0,6.75
413669,4.3,2.0,3,3,0.69,1.5,0,3,0.0,1.5,1,2,0.23,1.0,3,3,0.69,1.5,0,0,0.0,0.0,0.0,13.5,0.92,2.5,6.23,13.5,3.0,1.5,0.0,0.0,2.08,9.0,0.0,13.5,0.0,13.5,0.9230840237232594,2.5,0.9230840237232594,2.5,6.230817160132,13.5,6.230817160132,13.5,3.0,1.5,3.0,1.5,0.0,0.0,2.076939053377333,9.0
413668,3.0,2.0,1,3,0.33,1.5,0,3,0.0,1.5,0,3,0.0,1.5,3,2,1.0,1.0,0,1,0.0,0.5,0.0,13.5,0.33,3.0,9.0,9.0,0.0,0.67,0.0,4.5,0.0,13.5,0.0,13.5,0.0,13.5,0.3333333333333333,3.0,0.3333333333333333,3.0,9.0,9.0,9.0,9.0,,0.6666666666666666,,0.6666666666666666,0.0,4.5,0.0,13.5
413667,5.7,2.0,6,1,1.06,0.5,1,0,0.18,0.0,1,0,0.18,0.0,5,3,0.88,1.5,0,0,0.0,0.0,1.59,0.0,1.24,0.5,7.94,13.5,5.0,0.0,0.0,0.0,1.59,0.0,1.5882259516120494,0.0,1.5882259516120494,0.0,1.2352868512538162,0.5,1.2352868512538162,0.5,7.941129758060248,13.5,7.941129758060248,13.5,5.0,,5.0,,0.0,0.0,1.5882259516120494,0.0
413665,2.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.5,0.0,5,3,2.5,1.0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,22.5,9.0,5.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,22.5,9.0,22.5,9.0,5.0,,5.0,,0.0,0.0,4.5,0.0
413664,2.0,2.0,2,2,1.0,1.0,0,0,0.0,0.0,1,1,0.5,0.5,2,2,1.0,1.0,0,0,0.0,0.0,0.0,0.0,1.5,1.5,9.0,9.0,2.0,2.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,9.0,9.0,9.0,9.0,2.0,2.0,2.0,2.0,0.0,0.0,4.5,4.5
413666,3.3,2.3,2,4,0.6,1.71,2,1,0.6,0.43,1,0,0.3,0.0,6,4,1.8,1.71,1,0,0.3,0.0,5.4,3.86,0.9,1.71,16.2,15.43,6.0,0.0,2.7,0.0,2.7,0.0,5.400054000540005,3.857197959970857,5.400054000540005,3.857197959970857,0.900009000090001,1.714310204431492,0.900009000090001,1.714310204431492,16.200162001620015,15.428791839883427,16.200162001620015,15.428791839883427,6.0,,6.0,,2.700027000270002,0.0,2.700027000270002,0.0
413679,1.3,3.0,1,0,0.75,0.0,0,0,0.0,0.0,1,0,0.75,0.0,1,2,0.75,0.67,0,0,0.0,0.0,0.0,0.0,1.5,0.0,6.75,6.0,1.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,1.5000375009375235,0.0,1.5000375009375235,0.0,6.750168754218856,6.0,6.750168754218856,6.0,1.0,,1.0,,0.0,0.0,6.750168754218856,0.0
413693,4.7,3.0,2,0,0.43,0.0,0,0,0.0,0.0,2,2,0.43,0.67,5,6,1.07,2.0,0,0,0.0,0.0,0.0,0.0,0.86,0.67,9.64,18.0,2.5,3.0,0.0,0.0,3.86,6.0,0.0,0.0,0.0,0.0,0.8571367347376091,0.6666666666666666,0.8571367347376091,0.6666666666666666,9.642788265798105,18.0,9.642788265798105,18.0,2.5,3.0,2.5,3.0,0.0,0.0,3.857115306319241,6.0
413685,5.0,3.0,1,0,0.2,0.0,1,0,0.2,0.0,3,1,0.6,0.33,6,2,1.2,0.67,1,0,0.2,0.0,1.8,0.0,0.8,0.33,10.8,6.0,2.0,2.0,1.8,0.0,5.4,3.0,1.8,0.0,1.8,0.0,0.8,0.3333333333333333,0.8,0.3333333333333333,10.8,6.0,10.8,6.0,2.0,2.0,2.0,2.0,1.8,0.0,5.4,3.0
413684,4.0,7.0,1,7,0.25,1.0,0,4,0.0,0.57,0,4,0.0,0.57,5,7,1.25,1.0,0,1,0.0,0.14,0.0,5.14,0.25,1.57,11.25,9.0,0.0,1.75,0.0,1.29,0.0,5.14,0.0,5.142857142857143,0.0,5.142857142857143,0.25,1.5714285714285714,0.25,1.5714285714285714,11.25,9.0,11.25,9.0,,1.75,,1.75,0.0,1.2857142857142858,0.0,5.142857142857143
413681,6.0,5.0,10,4,1.67,0.8,3,4,0.5,0.8,1,4,0.17,0.8,6,7,1.0,1.4,0,2,0.0,0.4,4.5,7.2,1.83,1.6,9.0,12.6,6.0,1.75,0.0,3.6,1.5,7.2,4.5,7.2,4.5,7.2,1.8333333333333333,1.6,1.8333333333333333,1.6,9.0,12.6,9.0,12.6,6.0,1.75,6.0,1.75,0.0,3.6,1.5,7.2
413680,2.0,1.0,3,3,1.5,3.0,2,3,1.0,3.0,0,0,0.0,0.0,3,1,1.5,1.0,1,1,0.5,1.0,9.0,27.0,1.5,3.0,13.5,9.0,0.0,0.0,4.5,9.0,0.0,0.0,9.0,27.0,9.0,27.0,1.5,3.0,1.5,3.0,13.5,9.0,13.5,9.0,,,,,4.5,9.0,0.0,0.0
413678,0.3,2.0,0,2,0.0,1.0,0,0,0.0,0.0,0,1,0.0,0.5,1,0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,27.002700270027,0.0,27.002700270027,0.0,,0.0,,0.0,0.0,0.0,0.0,4.5
413682,8.0,5.3,5,5,0.62,0.94,0,3,0.0,0.56,2,3,0.25,0.56,6,5,0.75,0.94,0,0,0.0,0.0,0.0,5.06,0.88,1.5,6.75,8.44,3.0,1.67,0.0,0.0,2.25,5.06,0.0,5.062531640822756,0.0,5.062531640822756,0.875,1.5000093750585943,0.875,1.5000093750585943,6.75,8.437552734704592,6.75,8.437552734704592,3.0,1.6666666666666667,3.0,1.6666666666666667,0.0,0.0,2.25,5.062531640822756
413676,2.0,0.7,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,1.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,13.5,0.0,,,,,0.0,0.0,0.0,0.0
413675,3.0,2.0,1,7,0.33,3.5,0,5,0.0,2.5,1,2,0.33,1.0,1,2,0.33,1.0,0,1,0.0,0.5,0.0,22.5,0.67,4.5,3.0,9.0,1.0,1.0,0.0,4.5,3.0,9.0,0.0,22.5,0.0,22.5,0.6666666666666666,4.5,0.6666666666666666,4.5,3.0,9.0,3.0,9.0,1.0,1.0,1.0,1.0,0.0,4.5,3.0,9.0
413674,4.0,2.0,4,0,1.0,0.0,4,0,1.0,0.0,4,1,1.0,0.5,3,0,0.75,0.0,1,0,0.25,0.0,9.0,0.0,2.0,0.5,6.75,0.0,0.75,0.0,2.25,0.0,9.0,4.5,9.0,0.0,9.0,0.0,2.0,0.5,2.0,0.5,6.75,0.0,6.75,0.0,0.75,0.0,0.75,0.0,2.25,0.0,9.0,4.5
413677,9.7,5.0,10,2,1.03,0.4,2,0,0.21,0.0,2,0,0.21,0.0,9,8,0.93,1.6,0,0,0.0,0.0,1.86,0.0,1.24,0.4,8.38,14.4,4.5,0.0,0.0,0.0,1.86,0.0,1.8620625446119157,0.0,1.8620625446119157,0.0,1.241375029741277,0.4,1.241375029741277,0.4,8.37928145075362,14.4,8.37928145075362,14.4,4.5,,4.5,,0.0,0.0,1.8620625446119157,0.0
413673,6.7,7.0,3,5,0.45,0.71,2,3,0.3,0.43,3,2,0.45,0.29,7,11,1.05,1.57,1,1,0.15,0.14,2.7,3.86,0.9,1.0,9.45,14.14,2.33,5.5,1.35,1.29,4.05,2.57,2.700027000270002,3.857142857142857,2.700027000270002,3.857142857142857,0.900009000090001,1.0,0.900009000090001,1.0,9.45009450094501,14.142857142857142,9.45009450094501,14.142857142857142,2.333333333333333,5.5,2.333333333333333,5.5,1.350013500135001,1.2857142857142858,4.050040500405004,2.571428571428572
413672,10.3,7.0,8,1,0.77,0.14,5,0,0.48,0.0,6,2,0.58,0.29,10,9,0.97,1.29,0,0,0.0,0.0,4.35,0.0,1.35,0.43,8.71,11.57,1.67,4.5,0.0,0.0,5.23,2.57,4.354852757589541,0.0,4.354852757589541,0.0,1.354843080138968,0.4285714285714285,1.354843080138968,0.4285714285714285,8.709705515179081,11.571428571428571,8.709705515179081,11.571428571428571,1.6666666666666667,4.5,1.6666666666666667,4.5,0.0,0.0,5.225823309107449,2.571428571428572
413671,5.0,3.0,3,2,0.6,0.67,0,0,0.0,0.0,1,1,0.2,0.33,5,4,1.0,1.33,0,0,0.0,0.0,0.0,0.0,0.8,1.0,9.0,12.0,5.0,4.0,0.0,0.0,1.8,3.0,0.0,0.0,0.0,0.0,0.8,1.0,0.8,1.0,9.0,12.0,9.0,12.0,5.0,4.0,5.0,4.0,0.0,0.0,1.8,3.0
413695,8.0,4.7,2,3,0.25,0.64,1,3,0.12,0.64,5,2,0.62,0.43,7,5,0.88,1.07,1,0,0.12,0.0,1.12,5.79,0.88,1.07,7.88,9.64,1.4,2.5,1.12,0.0,5.62,3.86,1.125,5.78567295947886,1.125,5.78567295947886,0.875,1.0714209184220111,0.875,1.0714209184220111,7.875,9.6427882657981,7.875,9.6427882657981,1.4,2.5,1.4,2.5,1.125,0.0,5.625,3.85711530631924
413694,6.0,10.7,3,12,0.5,1.12,0,6,0.0,0.56,0,5,0.0,0.47,8,9,1.33,0.84,0,1,0.0,0.09,0.0,5.06,0.5,1.59,12.0,7.59,0.0,1.8,0.0,0.84,0.0,4.22,0.0,5.062484179736938,0.0,5.062484179736938,0.5,1.593745019546814,0.5,1.593745019546814,12.0,7.593726269605407,12.0,7.593726269605407,,1.8,,1.8,0.0,0.8437473632894896,0.0,4.218736816447448
