game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war,home_starter_k_bb_ratio,away_starter_k_bb_ratio,home_starter_qs_rate,away_starter_qs_rate,home_starter_ip_per_gs,away_starter_ip_per_gs,home_starter_hr_per_9,away_starter_hr_per_9,home_starter_bb_per_9,away_starter_bb_per_9,home_starter_h_per_9,away_starter_h_per_9,home_starter_win_pct,away_starter_win_pct,home_era_rolling_5,away_era_rolling_5,home_era_rolling_10,away_era_rolling_10,home_whip_rolling_5,away_whip_rolling_5,home_whip_rolling_10,away_whip_rolling_10,home_k_per_9_rolling_5,away_k_per_9_rolling_5,home_k_per_9_rolling_10,away_k_per_9_rolling_10,home_k_bb_ratio_rolling_5,away_k_bb_ratio_rolling_5,home_k_bb_ratio_rolling_10,away_k_bb_ratio_rolling_10,home_ip_per_gs_rolling_5,away_ip_per_gs_rolling_5,home_hr_per_9_rolling_10,away_hr_per_9_rolling_10,home_bb_per_9_rolling_5,away_bb_per_9_rolling_5
5057973,2026-04-10,1865,83,Tyler Glasnow,Kumar Rocker,14,28,LAD,TEX,2026,2026,0,0,regular,regular,2,1,2,1,2,0,2,0,0,1,3.0,3.6,0,0,0,0,12.0,5.0,8,6,4,2,0,0,3,1,0.92,1.4,15,3,11.25,5.4,,,5.0,3.0,1.0,0.0,6.0,5.0,0.0,0.0,2.25,1.8,6.0,10.8,1.0,0.0,3.0,3.6,3.0,3.6,0.9166666666666666,1.4,0.9166666666666666,1.4,11.25,5.4,11.25,5.4,5.0,3.0,5.0,3.0,6.0,5.0,0.0,0.0,2.25,1.8
5057974,2026-04-11,459,21,Taijuan Walker,Brandon Pfaadt,21,1,PHI,ARI,2026,2026,0,0,regular,regular,2,2,2,2,0,0,0,1,2,0,9.31,6.75,0,0,0,0,9.7,10.7,17,12,10,8,3,1,5,3,2.28,1.41,6,5,5.59,4.22,,,1.2,1.6666666666666667,0.0,0.0,4.85,5.35,2.7835051546391756,0.8411214953271029,4.639175257731959,2.5233644859813085,15.77319587628866,10.093457943925234,0.0,1.0,9.310312723059576,6.749978906315919,9.310312723059576,6.749978906315919,2.275854221192341,1.406245605482483,2.275854221192341,1.406245605482483,5.586187633835746,4.218736816447449,5.586187633835746,4.218736816447449,1.2,1.6666666666666667,1.2,1.6666666666666667,4.833349999999999,5.333349999999999,2.793093816917873,0.8437473632894898,4.655156361529788,2.5312420898684693
5057975,2026-04-11,159,5349,Casey Mize,Janson Junk,10,15,DET,MIA,2026,2026,0,0,regular,regular,2,2,2,2,1,1,0,0,2,1,5.23,3.09,0,0,0,0,10.3,11.7,11,12,6,4,2,1,5,2,1.55,1.2,13,8,11.32,6.17,,,2.6,4.0,0.5,0.5,5.15,5.85,1.7475728155339805,0.7692307692307693,4.368932038834951,1.5384615384615385,9.611650485436893,9.230769230769232,0.0,0.0,5.225823309107448,3.085731918468105,5.225823309107448,3.085731918468105,1.548392091587392,1.200006857182041,1.548392091587392,1.200006857182041,11.322617169732805,6.17146383693621,11.322617169732805,6.17146383693621,2.6,4.0,2.6,4.0,5.166650000000001,5.8333,1.741941103035816,0.7714329796170263,4.35485275758954,1.5428659592340526
5057976,2026-04-11,298,543,Edward Cabrera,Braxton Ashcraft,5,22,CHC,PIT,2026,2026,0,0,regular,regular,2,2,2,2,1,2,2,1,0,1,0.0,2.25,0,0,0,0,11.7,12.0,2,8,0,3,0,0,6,4,0.69,1.0,9,11,6.94,8.25,,,1.5,2.75,0.5,1.0,5.85,6.0,0.0,0.0,4.615384615384616,3.0,1.5384615384615385,6.0,1.0,0.5,0.0,2.25,0.0,2.25,0.68571232653621,1.0,0.68571232653621,1.0,6.9428373061791255,8.25,6.9428373061791255,8.25,1.5,2.75,1.5,2.75,5.833349999999999,6.0,0.0,0.0,4.628558204119417,3.0
5057977,2026-04-11,5437,3435,Eric Lauer,Joe Ryan,29,17,TOR,MIN,2026,2026,0,0,regular,regular,2,3,2,3,0,0,1,1,0,2,4.91,4.4,0,0,0,0,7.3,14.3,6,13,4,7,1,0,4,5,1.36,1.26,9,17,11.05,10.67,,,2.25,3.4,0.0,0.0,3.65,4.766666666666667,1.2328767123287672,0.0,4.931506849315069,3.1468531468531467,7.397260273972603,8.181818181818182,1.0,0.3333333333333333,4.909113223241923,4.395359058974555,4.909113223241923,4.395359058974555,1.3636425620116457,1.25581687399273,1.3636425620116457,1.25581687399273,11.045504752294327,10.674443428938206,11.045504752294327,10.674443428938206,2.25,3.4,2.25,3.4,3.66665,4.777766666666667,1.2272783058104808,0.0,4.909113223241923,3.139542184981825
5057978,2026-04-11,2709,4839682,Brandon Williamson,George Klassen,7,13,CIN,LAA,2026,2026,0,0,regular,regular,2,1,2,1,1,0,1,0,1,0,4.76,6.75,0,0,0,0,11.3,2.7,9,3,6,2,3,0,3,5,1.06,3.0,7,4,5.56,13.5,,,2.3333333333333335,0.8,0.5,0.0,5.65,2.7,2.389380530973451,0.0,2.389380530973451,16.666666666666664,7.168141592920353,10.0,0.5,,4.764677854836148,6.749915626054674,4.764677854836148,6.749915626054674,1.0588173010746995,2.999962500468744,1.0588173010746995,2.999962500468744,5.558790830642173,13.499831252109349,5.558790830642173,13.499831252109349,2.333333333333333,0.8,2.333333333333333,0.8,5.6667,2.6667,2.382338927418074,0.0,2.382338927418074,16.874789065136685
5057979,2026-04-11,287,949,Kodai Senga,Jacob Lopez,18,20,NYM,OAK,2026,2026,0,0,regular,regular,2,2,2,2,1,0,1,0,1,1,3.09,6.48,0,0,0,0,11.7,8.3,9,8,4,6,0,1,5,10,1.2,2.16,16,6,12.34,6.48,,,3.2,0.6,0.5,0.0,5.85,4.15,0.0,1.0843373493975903,3.8461538461538463,10.843373493975903,6.923076923076923,8.674698795180722,0.5,0.0,3.085705469412945,6.48002592010368,3.085705469412945,6.48002592010368,1.1999965714383674,2.16000864003456,1.1999965714383674,2.16000864003456,12.34282187765178,6.48002592010368,12.34282187765178,6.48002592010368,3.2,0.6,3.2,0.6,5.833349999999999,4.166650000000001,0.0,1.08000432001728,3.857131836766181,10.8000432001728
5057980,2026-04-11,106,172,Michael Wacha,Erick Fedde,12,6,KC,CHW,2026,2026,0,0,regular,regular,2,1,2,1,2,0,1,0,1,1,0.69,5.4,0,0,0,0,13.0,5.0,6,6,1,3,1,0,4,1,0.77,1.4,10,4,6.92,7.2,,,2.5,4.0,1.0,0.0,6.5,5.0,0.6923076923076923,0.0,2.769230769230769,1.8,4.153846153846154,10.8,0.5,0.0,0.6923076923076923,5.4,0.6923076923076923,5.4,0.7692307692307693,1.4,0.7692307692307693,1.4,6.923076923076923,7.2,6.923076923076923,7.2,2.5,4.0,2.5,4.0,6.5,5.0,0.6923076923076923,0.0,2.769230769230769,1.8
5057981,2026-04-11,626,5439,Nick Martinez,Max Fried,27,19,TB,NYY,2026,2026,0,0,regular,regular,2,3,2,3,2,3,2,2,0,1,2.25,1.35,0,0,0,0,12.0,20.0,7,10,3,3,2,0,1,5,0.67,0.75,7,14,5.25,6.3,,,7.0,2.8,1.0,1.0,6.0,6.666666666666667,1.5,0.0,0.75,2.25,5.25,4.5,1.0,0.6666666666666666,2.25,1.35,2.25,1.35,0.6666666666666666,0.75,0.6666666666666666,0.75,5.25,6.3,5.25,6.3,7.0,2.8,7.0,2.8,6.0,6.666666666666667,1.5,0.0,0.75,2.25
5057982,2026-04-11,854,8416,Kyle Harrison,Foster Griffin,16,30,MIL,WSH,2026,2026,0,0,regular,regular,2,2,2,2,0,0,1,1,1,1,2.61,2.7,0,0,0,0,10.3,10.0,7,10,3,3,2,2,3,3,0.97,1.3,14,11,12.19,9.9,,,4.666666666666667,3.6666666666666665,0.0,0.0,5.15,5.0,1.7475728155339805,1.8,2.6213592233009706,2.7,6.116504854368932,9.0,0.5,0.5,2.612911654553724,2.7,2.612911654553724,2.7,0.96774505724212,1.3,0.96774505724212,1.3,12.193587721250712,9.9,12.193587721250712,9.9,4.666666666666667,3.6666666666666665,4.666666666666667,3.6666666666666665,5.166650000000001,5.0,1.741941103035816,1.8,2.612911654553724,2.7
5057984,2026-04-11,663,971,Chris Bassitt,Logan Webb,3,24,BAL,SF,2026,2026,0,0,regular,regular,2,3,2,3,0,2,0,1,1,2,14.21,5.0,0,0,0,0,6.3,18.0,12,19,10,10,1,0,6,6,2.84,1.39,3,15,4.26,7.5,,,0.5,2.5,0.0,0.6666666666666666,3.15,6.0,1.4285714285714286,0.0,8.571428571428571,3.0,17.142857142857142,9.5,0.0,0.3333333333333333,14.210601108426886,5.0,14.210601108426886,5.0,2.842120221685377,1.3888888888888888,2.842120221685377,1.3888888888888888,4.263180332528066,7.5,4.263180332528066,7.5,0.5,2.5,0.5,2.5,3.16665,6.0,1.4210601108426886,0.0,8.526360665056131,3.0
5057985,2026-04-11,233,429,Kyle Leahy,Ranger Suarez,26,4,STL,BOS,2026,2026,0,0,regular,regular,2,2,2,2,0,0,1,0,1,2,5.4,8.64,0,0,0,0,10.0,8.3,13,13,6,8,1,2,5,3,1.8,1.92,5,5,4.5,5.4,,,1.0,1.6666666666666667,0.0,0.0,5.0,4.15,0.9,2.1686746987951806,4.5,3.2530120481927707,11.7,14.096385542168674,0.5,0.0,5.4,8.64003456013824,5.4,8.64003456013824,1.8,1.92000768003072,1.8,1.92000768003072,4.5,5.4000216000864,4.5,5.4000216000864,1.0,1.6666666666666667,1.0,1.6666666666666667,5.0,4.166650000000001,0.9,2.16000864003456,4.5,3.24001296005184
5057983,2026-04-11,2191,2975881,Martín Pérez,Parker Messick,2,8,ATL,CLE,2026,2026,0,0,regular,regular,1,2,1,2,0,1,0,2,1,0,7.2,0.82,0,0,0,0,5.0,11.0,5,7,4,1,0,1,1,3,1.2,0.91,1,11,1.8,9.0,,,1.0,3.6666666666666665,0.0,0.5,5.0,5.5,0.0,0.8181818181818182,1.8,2.4545454545454546,9.0,5.7272727272727275,0.0,1.0,7.2,0.8181818181818182,7.2,0.8181818181818182,1.2,0.9090909090909092,1.2,0.9090909090909092,1.8,9.0,1.8,9.0,1.0,3.6666666666666665,1.0,3.6666666666666665,5.0,5.5,0.0,0.8181818181818182,1.8,2.4545454545454546
5057986,2026-04-11,1516,979,Germán Márquez,Ryan Feltner,23,9,SD,COL,2026,2026,0,0,regular,regular,2,2,2,2,0,0,1,1,0,0,4.5,4.32,0,0,0,0,8.0,8.3,14,8,4,4,2,1,2,3,2.0,1.32,5,5,5.62,5.4,,,2.5,1.6666666666666667,0.0,0.0,4.0,4.15,2.25,1.0843373493975903,2.25,3.2530120481927707,15.75,8.674698795180722,1.0,1.0,4.5,4.32001728006912,4.5,4.32001728006912,2.0,1.32000528002112,2.0,1.32000528002112,5.625,5.4000216000864,5.625,5.4000216000864,2.5,1.6666666666666667,2.5,1.6666666666666667,4.0,4.166650000000001,2.25,1.08000432001728,2.25,3.24001296005184
5057987,2026-04-11,5460,51,Emmet Sheehan,Jack Leiter,14,28,LAD,TEX,2026,2026,0,0,regular,regular,2,2,2,2,0,1,1,1,0,1,8.0,2.45,0,0,0,0,9.0,11.0,12,9,8,3,2,1,5,2,1.89,1.0,8,17,8.0,13.91,,,1.6,8.5,0.0,0.5,4.5,5.5,2.0,0.8181818181818182,5.0,1.6363636363636365,12.0,7.363636363636363,1.0,0.5,8.0,2.4545454545454546,8.0,2.4545454545454546,1.8888888888888888,1.0,1.8888888888888888,1.0,8.0,13.909090909090908,8.0,13.909090909090908,1.6,8.5,1.6,8.5,4.5,5.5,2.0,0.8181818181818182,5.0,1.6363636363636365
5057988,2026-04-11,369,1545,Luis Castillo,Lance McCullers Jr.,25,11,SEA,HOU,2026,2026,0,0,regular,regular,2,2,2,2,1,1,1,1,0,1,2.79,3.27,0,0,0,0,9.7,11.0,8,9,3,4,0,0,3,4,1.14,1.18,11,13,10.24,10.64,,,3.6666666666666665,3.25,0.5,0.5,4.85,5.5,0.0,0.0,2.7835051546391756,3.272727272727273,7.422680412371134,7.363636363636363,1.0,0.5,2.7930938169178727,3.272727272727273,2.7930938169178727,3.272727272727273,1.1379271105961704,1.181818181818182,1.1379271105961704,1.181818181818182,10.241343995365533,10.636363636363637,10.241343995365533,10.636363636363637,3.6666666666666665,3.25,3.6666666666666665,3.25,4.83335,5.5,0.0,0.0,2.7930938169178727,3.272727272727273
5057990,2026-04-12,729,1813,Cade Povich,Adrian Houser,3,24,BAL,SF,2026,2026,0,0,regular,regular,0,2,0,2,0,0,0,0,0,2,0.0,3.97,0,0,0,0,0.0,11.3,0,16,0,5,0,0,0,3,0.0,1.68,0,7,0.0,5.56,,,,2.3333333333333335,,0.0,,5.65,,0.0,,2.389380530973451,,12.743362831858406,,0.0,0.0,3.970599913529157,0.0,3.970599913529157,0.0,1.676475519045644,0.0,1.676475519045644,0.0,5.55883987894082,0.0,5.55883987894082,0.0,2.333333333333333,0.0,2.333333333333333,,5.666650000000001,0.0,0.0,0.0,2.3823599481174944
5057989,2026-04-12,4668116,24,Andrew Painter,Zac Gallen,21,1,PHI,ARI,2026,2026,0,0,regular,regular,2,3,2,3,0,1,1,1,0,2,4.82,3.0,0,0,0,0,9.3,15.0,13,14,5,5,0,1,2,6,1.61,1.33,9,9,8.68,5.4,,,4.5,1.5,0.0,0.3333333333333333,4.65,5.0,0.0,0.6,1.9354838709677418,3.6,12.580645161290322,8.4,1.0,0.3333333333333333,0.0,3.0,0.0,3.0,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,5.4,0.0,5.4,0.0,1.5,0.0,1.5,,5.0,0.0,0.6,0.0,3.6
5057991,2026-04-12,2712,878,Max Scherzer,Taj Bradley,29,17,TOR,MIN,2026,2026,0,0,regular,regular,2,3,2,3,1,2,1,2,0,0,3.38,1.08,0,0,0,0,8.0,16.7,6,14,3,2,2,0,2,4,1.0,1.08,6,22,6.75,11.88,,,3.0,5.5,0.5,0.6666666666666666,4.0,5.566666666666666,2.25,0.0,2.25,2.155688622754491,6.75,7.544910179640719,1.0,1.0,3.375,1.08000432001728,3.375,1.08000432001728,1.0,1.08000432001728,1.0,1.08000432001728,6.75,11.88004752019008,6.75,11.88004752019008,3.0,5.5,3.0,5.5,4.0,5.555533333333334,2.25,0.0,2.25,2.16000864003456
5057992,2026-04-12,533,4565,Andrew Abbott,José Soriano,7,13,CIN,LAA,2026,2026,0,0,regular,regular,3,3,3,3,1,3,1,3,2,0,3.18,0.45,0,0,0,0,17.0,20.0,18,7,6,1,1,1,6,6,1.41,0.65,11,21,5.82,9.45,,,1.8333333333333333,3.5,0.3333333333333333,1.0,5.666666666666667,6.666666666666667,0.5294117647058824,0.45,3.176470588235294,2.7,9.529411764705882,3.15,0.3333333333333333,1.0,3.176470588235294,0.45,3.176470588235294,0.45,1.411764705882353,0.65,1.411764705882353,0.65,5.823529411764706,9.45,5.823529411764706,9.45,1.8333333333333333,3.5,1.8333333333333333,3.5,5.666666666666667,6.666666666666667,0.5294117647058824,0.45,3.176470588235294,2.7
5057993,2026-04-12,114,1055,Freddy Peralta,Aaron Civale,18,20,NYM,OAK,2026,2026,0,0,regular,regular,3,2,3,2,0,0,1,1,1,1,4.8,2.7,0,0,0,0,15.0,10.0,12,6,8,3,2,2,5,5,1.13,1.1,19,9,11.4,8.1,,,3.8,1.8,0.0,0.0,5.0,5.0,1.2,1.8,3.0,4.5,7.2,5.4,0.5,0.5,4.8,2.7,4.8,2.7,1.1333333333333333,1.1,1.1333333333333333,1.1,11.4,8.1,11.4,8.1,3.8,1.8,3.8,1.8,5.0,5.0,1.2,1.8,3.0,4.5
5057994,2026-04-12,178,3087,Tarik Skubal,Sandy Alcantara,10,15,DET,MIA,2026,2026,0,0,regular,regular,3,3,3,3,2,3,1,2,2,1,2.55,0.74,0,0,0,0,17.7,24.3,17,10,5,2,1,0,2,4,1.08,0.58,16,18,8.15,6.66,,,8.0,4.5,0.6666666666666666,1.0,5.8999999999999995,8.1,0.5084745762711864,0.0,1.0169491525423728,1.4814814814814814,8.64406779661017,3.7037037037037037,0.3333333333333333,0.6666666666666666,2.5471650053490467,0.7397270407219736,2.5471650053490467,0.7397270407219736,1.075469668925153,0.5753432538948683,1.075469668925153,0.5753432538948683,8.15092801711695,6.657543366497762,8.15092801711695,6.657543366497762,8.0,4.5,8.0,4.5,5.8889,8.1111,0.5094330010698094,0.0,1.0188660021396188,1.4794540814439472
5057995,2026-04-12,1005,2183925,Drew Rasmussen,Cam Schlittler,27,19,TB,NYY,2026,2026,0,0,regular,regular,2,3,2,3,0,1,0,3,2,0,1.8,1.62,0,0,0,0,10.0,16.7,6,8,2,3,2,0,1,0,0.7,0.48,10,22,9.0,11.88,,,10.0,,0.0,0.3333333333333333,5.0,5.566666666666666,1.8,0.0,0.9,0.0,5.4,4.311377245508982,0.0,1.0,1.8,1.62000648002592,1.8,1.62000648002592,0.7,0.4800019200076799,0.7,0.4800019200076799,9.0,11.88004752019008,9.0,11.88004752019008,10.0,0.0,10.0,0.0,5.0,5.555533333333334,1.8,0.0,0.9,0.0
5057996,2026-04-12,870109,1645455,Noah Cameron,Grant Taylor,12,6,KC,CHW,2026,2026,0,0,regular,regular,2,3,2,3,0,0,1,0,1,0,1.69,0.0,0,0,0,0,10.7,3.0,10,1,2,0,0,0,2,0,1.12,0.33,10,3,8.44,9.0,,,5.0,,0.0,0.0,5.35,1.0,0.0,0.0,1.6822429906542058,0.0,8.41121495327103,3.0,0.5,,1.6874947265789797,0.0,1.6874947265789797,0.0,1.1249964843859863,0.3333333333333333,1.1249964843859863,0.3333333333333333,8.437473632894898,9.0,8.437473632894898,9.0,5.0,0.0,5.0,0.0,5.333349999999999,1.0,0.0,0.0,1.6874947265789797,0.0
5057997,2026-04-12,3198,940,Brandon Woodruff,Zack Littell,16,30,MIL,WSH,2026,2026,0,0,regular,regular,2,1,2,1,0,0,2,1,0,0,4.22,1.8,0,0,0,0,10.7,5.0,11,4,5,1,2,0,2,3,1.22,1.4,10,6,8.44,10.8,,,5.0,2.0,0.0,0.0,5.35,5.0,1.6822429906542058,0.0,1.6822429906542058,5.4,9.25233644859813,7.2,1.0,1.0,4.218736816447449,1.8,4.218736816447449,1.8,1.218746191418152,1.4,1.218746191418152,1.4,8.437473632894898,10.8,8.437473632894898,10.8,5.0,2.0,5.0,2.0,5.333349999999999,5.0,1.6874947265789797,0.0,1.6874947265789797,5.4
5057998,2026-04-12,293,206,Andre Pallante,Brayan Bello,26,4,STL,BOS,2026,2026,0,0,regular,regular,2,2,2,2,0,0,1,0,1,1,1.8,9.0,0,0,0,0,10.0,8.0,6,13,2,8,0,1,7,7,1.3,2.5,5,7,4.5,7.88,,,0.7142857142857143,1.0,0.0,0.0,5.0,4.0,0.0,1.125,6.3,7.875,5.4,14.625,0.5,0.0,1.8,9.0,1.8,9.0,1.3,2.5,1.3,2.5,4.5,7.875,4.5,7.875,0.7142857142857143,1.0,0.7142857142857143,1.0,5.0,4.0,0.0,1.125,6.3,7.875
5057999,2026-04-12,782,3015008,Jameson Taillon,Bubba Chandler,5,22,CHC,PIT,2026,2026,0,0,regular,regular,2,2,2,2,1,0,0,0,2,1,2.53,3.12,0,0,0,0,10.7,8.7,9,5,3,3,2,0,4,10,1.22,1.73,7,10,5.91,10.38,,,1.75,1.0,0.5,0.0,5.35,4.35,1.6822429906542058,0.0,3.3644859813084116,10.344827586206897,7.570093457943925,5.172413793103448,0.0,0.0,2.5312420898684693,3.115408580066,2.5312420898684693,3.115408580066,1.218746191418152,1.7307825444811114,1.218746191418152,1.7307825444811114,5.906231543026429,10.384695266886668,5.906231543026429,10.384695266886668,1.75,1.0,1.75,1.0,5.333349999999999,4.3333,1.6874947265789797,0.0,3.3749894531579594,10.384695266886668
5058000,2026-04-12,5161,982,Nick Pivetta,Kyle Freeland,23,9,SD,COL,2026,2026,0,0,regular,regular,3,3,3,3,0,1,1,2,1,1,5.54,2.3,0,0,0,0,13.0,15.7,12,13,8,4,0,1,6,4,1.38,1.09,20,13,13.85,7.47,,,3.3333333333333335,3.25,0.0,0.3333333333333333,4.333333333333333,5.233333333333333,0.0,0.5732484076433121,4.153846153846154,2.2929936305732483,8.307692307692308,7.452229299363058,0.5,0.6666666666666666,5.538461538461538,0.0,5.538461538461538,0.0,1.3846153846153846,0.0,1.3846153846153846,0.0,13.846153846153848,0.0,13.846153846153848,0.0,3.333333333333333,0.0,3.333333333333333,0.0,4.333333333333333,1.0,0.0,0.0,4.153846153846154,0.0
5058001,2026-04-12,393,362,Logan Gilbert,Cody Bolton,25,11,SEA,HOU,2026,2026,0,0,regular,regular,3,1,3,1,1,0,0,0,3,1,5.4,4.15,0,0,0,0,16.7,4.3,18,3,10,2,1,0,3,2,1.26,1.15,18,5,9.72,10.38,,,6.0,2.5,0.3333333333333333,0.0,5.566666666666666,4.3,0.5389221556886228,0.0,1.6167664670658684,4.186046511627907,9.70059880239521,6.279069767441861,0.0,0.0,5.4000216000864,4.153878106754667,5.4000216000864,4.153878106754667,1.26000504002016,1.1538550296540742,1.26000504002016,1.1538550296540742,9.72003888015552,10.384695266886668,9.72003888015552,10.384695266886668,6.0,2.5,6.0,2.5,5.555533333333334,4.3333,0.54000216000864,0.0,1.62000648002592,4.153878106754667
5058002,2026-04-12,15738,1017,Roki Sasaki,Jacob deGrom,14,28,LAD,TEX,2026,2026,0,0,regular,regular,2,2,2,2,0,0,1,1,1,0,7.0,3.72,0,0,0,0,9.0,9.7,9,7,7,4,2,2,5,1,1.56,0.83,9,13,9.0,12.1,,,1.8,13.0,0.0,0.0,4.5,4.85,2.0,1.8556701030927836,5.0,0.9278350515463918,9.0,6.494845360824743,0.5,1.0,7.0,3.724125089223831,7.0,3.724125089223831,1.5555555555555556,0.8275833531608513,1.5555555555555556,0.8275833531608513,9.0,12.103406539977447,9.0,12.103406539977447,1.8,13.0,1.8,13.0,4.5,4.833349999999999,2.0,1.8620625446119157,5.0,0.9310312723059576
5058003,2026-04-12,736,708,Chris Sale,Tanner Bibee,2,8,ATL,CLE,2026,2026,0,0,regular,regular,3,3,3,3,2,0,2,1,1,2,3.94,3.29,0,0,0,0,16.0,13.7,9,13,7,5,3,3,5,5,0.88,1.32,16,14,9.0,9.22,,,3.2,2.8,0.6666666666666666,0.0,5.333333333333333,4.566666666666666,1.6875,1.9708029197080292,2.8125,3.2846715328467155,5.0625,8.54014598540146,0.6666666666666666,0.3333333333333333,3.9375,3.2926748959148884,3.9375,3.2926748959148884,0.875,1.3170699583659553,0.875,1.3170699583659553,9.0,9.219489708561689,9.0,9.219489708561689,3.2,2.8,3.2,2.8,5.333333333333333,4.5555666666666665,1.6875,1.975604937548933,2.8125,3.2926748959148884
5058004,2026-04-13,418,558,George Kirby,Mike Burrows,25,11,SEA,HOU,2026,2026,0,0,regular,regular,3,3,3,3,2,0,1,1,2,2,3.6,5.62,0,0,0,0,20.0,16.0,13,22,8,10,3,3,5,6,0.9,1.75,16,15,7.2,8.44,,,3.2,2.5,0.6666666666666666,0.0,6.666666666666667,5.333333333333333,1.35,1.6875,2.25,3.375,5.85,12.375,0.3333333333333333,0.3333333333333333,3.6,5.625,3.6,5.625,0.9,1.75,0.9,1.75,7.2,8.4375,7.2,8.4375,3.2,2.5,3.2,2.5,6.666666666666667,5.333333333333333,1.35,1.6875,2.25,3.375
5058005,2026-04-13,685,10,Dean Kremer,Ryne Nelson,3,1,BAL,ARI,2026,2026,0,0,regular,regular,0,3,0,3,0,0,0,1,0,2,0.0,4.2,0,0,0,0,0.0,15.0,0,10,0,7,0,4,0,6,0.0,1.07,0,12,0.0,7.2,,,,2.0,,0.0,,5.0,,2.4,,3.6,,6.0,,0.3333333333333333,0.0,4.199972000186666,0.0,4.199972000186666,0.0,1.0666595556029628,0.0,1.0666595556029628,0.0,7.199952000319998,0.0,7.199952000319998,0.0,2.0,0.0,2.0,,5.0000333333333336,0.0,2.399984000106666,0.0,3.599976000159999
5058007,2026-04-13,647,2786,Paul Skenes,Cade Cavalli,22,30,PIT,WSH,2026,2026,0,0,regular,regular,3,3,3,3,1,1,2,0,0,2,5.25,2.51,0,0,0,0,12.0,14.3,9,12,7,4,1,0,6,9,1.25,1.47,12,11,9.0,6.91,,,2.0,1.2222222222222223,0.3333333333333333,0.3333333333333333,4.0,4.766666666666667,0.75,0.0,4.5,5.664335664335664,6.75,7.5524475524475525,1.0,0.0,5.25,2.5116162250408136,5.25,2.5116162250408136,1.25,1.4651094646071412,1.25,1.4651094646071412,9.0,6.906944618862237,9.0,6.906944618862237,2.0,1.2222222222222223,2.0,1.2222222222222223,4.0,4.7778,0.75,0.0,4.5,5.651136506341831
5058006,2026-04-13,40,656,Cristopher Sánchez,Javier Assad,21,5,PHI,CHC,2026,2026,0,0,regular,regular,3,1,3,1,1,0,2,1,1,0,1.65,0.0,0,0,0,0,16.3,5.7,18,1,3,0,0,0,4,2,1.35,0.53,23,3,12.67,4.76,,,5.75,1.5,0.3333333333333333,0.0,5.433333333333334,5.7,0.0,0.0,2.2085889570552144,3.1578947368421053,9.938650306748466,1.5789473684210527,0.6666666666666666,1.0,1.6530645980910164,0.0,1.6530645980910164,0.0,1.346941524370458,0.5294086505373499,1.346941524370458,0.5294086505373499,12.673495252031126,4.764677854836148,12.673495252031126,4.764677854836148,5.75,1.5,5.75,1.5,5.4444333333333335,5.6667,0.0,0.0,2.204086130788022,3.1764519032240988
5058008,2026-04-13,6274,1727,Will Warren,Yusei Kikuchi,19,13,NYY,LAA,2026,2026,0,0,regular,regular,3,3,3,3,0,0,1,0,1,2,3.07,6.75,0,0,0,0,14.7,14.7,14,20,5,11,2,1,5,6,1.3,1.77,14,16,8.59,9.82,,,2.8,2.6666666666666665,0.0,0.0,4.8999999999999995,4.8999999999999995,1.2244897959183674,0.6122448979591837,3.0612244897959187,3.673469387755102,8.571428571428571,12.244897959183675,0.5,0.0,3.0681748450571704,6.750030681957645,3.0681748450571704,6.750030681957645,1.2954516012463608,1.772735330615139,1.2954516012463608,1.772735330615139,8.590889566160078,9.818226446483846,8.590889566160078,9.818226446483846,2.8,2.6666666666666665,2.8,2.6666666666666665,4.8889,4.888866666666667,1.2272699380228682,0.6136391529052404,3.0681748450571704,3.681834917431442
