game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
633141,2021-07-29,118,145,KC,CWS,Kansas City Royals,Chicago White Sox,Royals,White Sox,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2021,2021,100,102,44,60,56,42,0.44,0.588,418,504,505,389,-87,115,4.18,4.94,5.05,3.81,-0.87,1.13,0.0,0.0,0.0,0.0,0.404,0.598,0.44,0.635,27,35,25,17,17,25,31,25,W1,L1,0,0,0.0,0.0,0.0,0.0,44-56,60-42,27-25,35-17,17-31,25-25,22-28,33-19,36-53,55-37,7-3,4-6,True
633134,2021-07-29,143,120,PHI,WSH,Philadelphia Phillies,Washington Nationals,Phillies,Nationals,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2021,2021,100,100,50,46,50,54,0.5,0.46,449,436,473,461,-24,-25,4.49,4.36,4.73,4.61,-0.24,-0.25,0.0,0.0,0.0,0.0,0.518,0.447,0.5,0.526,30,27,20,25,20,19,30,29,L1,W1,0,0,0.0,0.0,0.0,0.0,50-50,46-54,30-20,27-25,20-30,19-29,26-26,20-18,44-41,38-47,5-5,4-6,True
633126,2021-07-29,111,141,BOS,TOR,Boston Red Sox,Toronto Blue Jays,Red Sox,Blue Jays,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2021,2021,104,98,63,50,41,48,0.606,0.51,522,500,455,415,67,85,5.02,5.1,4.38,4.23,0.64,0.87,0.0,0.0,0.0,0.0,0.584,0.45,0.659,0.458,33,22,21,22,30,28,20,26,W1,L1,0,0,0.0,0.0,0.0,0.0,63-41,50-48,33-21,22-22,30-20,28-26,29-15,22-26,52-37,36-44,7-3,4-6,True
633124,2021-07-29,112,113,CHC,CIN,Chicago Cubs,Cincinnati Reds,Cubs,Reds,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2021,2021,103,102,50,53,53,49,0.485,0.52,433,497,462,508,-29,-11,4.2,4.87,4.49,4.98,-0.28,-0.11,0.0,0.0,0.0,0.0,0.49,0.511,0.458,0.617,31,26,20,26,19,27,33,23,L2,W2,0,0,0.0,0.0,0.0,0.0,50-53,53-49,31-20,26-26,19-33,27-23,22-26,29-18,47-49,46-44,4-6,5-5,True
633115,2021-07-29,116,110,DET,BAL,Detroit Tigers,Baltimore Orioles,Tigers,Orioles,American League,American League,AL,AL,AL Central,AL East,AL Central,AL East,2021,2021,104,100,49,35,55,65,0.471,0.35,460,419,514,552,-54,-133,4.42,4.19,4.94,5.52,-0.52,-1.33,0.0,0.0,0.0,0.0,0.468,0.337,0.404,0.316,28,17,22,31,21,18,33,34,W2,W1,0,0,0.0,0.0,0.0,0.0,49-55,35-65,28-22,17-31,21-33,18-34,23-34,12-26,44-50,29-57,6-4,7-3,False
633111,2021-07-29,108,133,LAA,OAK,Los Angeles Angels,Oakland Athletics,Angels,Athletics,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2021,2021,101,103,51,57,50,46,0.505,0.553,486,455,519,413,-33,42,4.81,4.42,5.14,4.01,-0.33,0.41,0.0,0.0,0.0,0.0,0.489,0.545,0.381,0.489,29,30,23,24,22,27,27,22,W1,W1,0,0,0.0,0.0,0.0,0.0,51-50,57-46,29-23,30-24,22-27,27-22,16-26,22-23,43-45,48-40,5-5,4-6,True
633109,2021-07-29,137,119,SF,LAD,San Francisco Giants,Los Angeles Dodgers,Giants,Dodgers,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2021,2021,101,103,63,62,38,41,0.624,0.602,486,534,373,381,113,153,4.81,5.18,3.69,3.7,1.12,1.49,0.0,0.0,0.0,0.0,0.621,0.602,0.628,0.625,32,33,16,18,31,29,22,23,L1,W1,0,0,0.0,0.0,0.0,0.0,63-38,62-41,32-16,33-18,31-22,29-23,27-16,30-18,54-33,53-35,5-5,4-6,True
633104,2021-07-29,139,147,TB,NYY,Tampa Bay Rays,New York Yankees,Rays,Yankees,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2021,2021,102,101,60,54,42,47,0.588,0.535,498,420,409,410,89,10,4.88,4.16,4.01,4.06,0.87,0.1,0.0,0.0,0.0,0.0,0.575,0.539,0.605,0.451,30,28,20,23,30,26,22,24,L3,W2,0,0,0.0,0.0,0.0,0.0,60-42,54-47,30-20,28-23,30-22,26-24,26-17,23-28,50-37,48-41,6-4,7-3,True
633093,2021-07-29,134,158,PIT,MIL,Pittsburgh Pirates,Milwaukee Brewers,Pirates,Brewers,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2021,2021,101,102,38,60,63,42,0.376,0.588,370,455,505,377,-135,78,3.66,4.46,5.0,3.7,-1.34,0.76,0.0,0.0,0.0,0.0,0.349,0.622,0.282,0.63,21,29,28,24,17,31,35,18,L3,W2,0,0,0.0,0.0,0.0,0.0,38-63,60-42,21-28,29-24,17-35,31-18,11-28,29-17,30-56,56-34,3-7,7-3,True
633083,2021-07-29,121,144,NYM,ATL,New York Mets,Atlanta Braves,Mets,Braves,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2021,2021,100,102,54,50,46,52,0.54,0.49,386,483,381,439,5,44,3.86,4.74,3.81,4.3,0.05,0.43,0.0,0.0,0.0,0.0,0.553,0.54,0.512,0.5,32,26,17,25,22,24,29,27,W1,L1,0,0,0.0,0.0,0.0,0.0,54-46,50-52,32-17,26-25,22-29,24-27,21-20,27-27,47-38,47-40,6-4,5-5,True
