game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
632610,2021-09-05,158,138,MIL,STL,Milwaukee Brewers,St. Louis Cardinals,Brewers,Cardinals,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2021,2021,137,134,83,69,54,65,0.606,0.515,629,559,512,573,117,-14,4.59,4.17,3.74,4.28,0.85,-0.1,0.0,0.0,0.0,0.0,0.639,0.509,0.662,0.5,37,35,30,30,46,34,24,35,W1,L1,0,0,0.0,0.0,0.0,0.0,83-54,69-65,37-30,35-30,46-24,34-35,43-22,29-29,78-44,58-56,5-5,6-4,True
632614,2021-09-05,118,145,KC,CWS,Kansas City Royals,Chicago White Sox,Royals,White Sox,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2021,2021,135,136,60,79,75,57,0.444,0.581,562,686,659,544,-97,142,4.16,5.04,4.88,4.0,-0.72,1.04,0.0,0.0,0.0,0.0,0.417,0.568,0.441,0.594,33,46,35,24,27,33,40,33,L1,W1,0,0,0.0,0.0,0.0,0.0,60-75,79-57,33-35,46-24,27-40,33-33,26-33,38-26,48-67,67-51,4-6,7-3,True
632619,2021-09-05,108,140,LAA,TEX,Los Angeles Angels,Texas Rangers,Angels,Rangers,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2021,2021,136,135,68,47,68,88,0.5,0.348,618,519,678,671,-60,-152,4.54,3.84,4.99,4.97,-0.44,-1.13,0.0,0.0,0.0,0.0,0.492,0.359,0.418,0.328,37,31,32,37,31,16,36,51,W2,L3,0,0,0.0,0.0,0.0,0.0,68-68,47-88,37-32,31-37,31-36,16-51,23-32,21-43,58-60,42-75,6-4,3-7,True
632647,2021-09-05,135,117,SD,HOU,San Diego Padres,Houston Astros,Padres,Astros,National League,American League,NL,AL,NL West,AL West,NL West,AL West,2021,2021,136,135,72,79,64,56,0.529,0.585,629,707,556,540,73,167,4.62,5.24,4.09,4.0,0.54,1.24,0.0,0.0,0.0,0.0,0.504,0.605,0.5,0.661,42,41,30,25,30,38,34,31,W1,L1,0,0,0.0,0.0,0.0,0.0,72-64,79-56,42-30,41-25,30-34,38-31,30-30,37-19,60-59,72-47,4-6,6-4,False
632607,2021-09-05,141,133,TOR,OAK,Toronto Blue Jays,Oakland Athletics,Blue Jays,Athletics,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2021,2021,134,136,72,74,62,62,0.537,0.544,677,620,557,556,120,64,5.05,4.56,4.16,4.09,0.9,0.47,0.0,0.0,0.0,0.0,0.509,0.543,0.5,0.509,38,37,30,31,34,37,32,31,W3,L2,0,0,0.0,0.0,0.0,0.0,72-62,74-62,38-30,37-31,34-32,37-31,28-28,29-28,58-56,63-53,7-3,4-6,False
632618,2021-09-05,113,116,CIN,DET,Cincinnati Reds,Detroit Tigers,Reds,Tigers,National League,American League,NL,AL,NL Central,AL Central,NL Central,AL Central,2021,2021,137,137,73,64,64,73,0.533,0.467,684,599,647,661,37,-62,4.99,4.37,4.72,4.82,0.27,-0.45,0.0,0.0,0.0,0.0,0.533,0.463,0.607,0.391,38,35,32,35,35,29,32,38,W1,L1,0,0,0.0,0.0,0.0,0.0,73-64,64-73,38-32,35-35,35-32,29-38,37-24,25-39,64-56,57-66,4-6,3-7,False
632606,2021-09-05,115,144,COL,ATL,Colorado Rockies,Atlanta Braves,Rockies,Braves,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2021,2021,136,135,63,71,73,64,0.463,0.526,624,654,655,567,-31,87,4.59,4.84,4.82,4.2,-0.23,0.64,0.0,0.0,0.0,0.0,0.457,0.565,0.453,0.562,45,33,23,32,18,38,50,32,W2,L2,0,0,0.0,0.0,0.0,0.0,63-73,71-64,45-23,33-32,18-50,38-32,29-35,36-28,53-63,65-50,5-5,3-7,False
632613,2021-09-05,112,134,CHC,PIT,Chicago Cubs,Pittsburgh Pirates,Cubs,Pirates,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2021,2021,137,136,62,48,75,88,0.453,0.353,584,491,685,697,-101,-206,4.26,3.61,5.0,5.12,-0.74,-1.51,0.0,0.0,0.0,0.0,0.471,0.336,0.458,0.27,36,28,32,38,26,20,43,50,W5,L5,0,0,0.0,0.0,0.0,0.0,62-75,48-88,36-32,28-38,26-43,20-50,27-32,17-46,56-63,40-79,7-3,2-8,True
632602,2021-09-05,146,143,MIA,PHI,Miami Marlins,Philadelphia Phillies,Marlins,Phillies,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2021,2021,136,135,57,69,79,66,0.419,0.511,541,617,573,632,-32,-15,3.98,4.57,4.21,4.68,-0.24,-0.11,0.0,0.0,0.0,0.0,0.454,0.534,0.464,0.561,36,39,32,28,21,30,47,38,W2,L2,0,0,0.0,0.0,0.0,0.0,57-79,69-66,36-32,39-28,21-47,30-38,26-30,37-29,54-65,63-55,6-4,6-4,True
632601,2021-09-05,109,136,AZ,SEA,Arizona Diamondbacks,Seattle Mariners,Diamondbacks,Mariners,National League,American League,NL,AL,NL West,AL West,NL West,AL West,2021,2021,137,136,45,74,92,62,0.328,0.544,577,572,761,624,-184,-52,4.21,4.21,5.55,4.59,-1.34,-0.38,0.0,0.0,0.0,0.0,0.349,0.558,0.297,0.6,28,40,40,29,17,34,52,33,L2,W4,0,0,0.0,0.0,0.0,0.0,45-92,74-62,28-40,40-29,17-52,34-33,19-45,36-24,44-82,67-53,3-7,6-4,False
