game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
633365,2021-07-09,112,138,CHC,STL,Chicago Cubs,St. Louis Cardinals,Cubs,Cardinals,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2021,2021,88,88,43,43,45,45,0.489,0.489,368,347,391,388,-23,-41,4.18,3.94,4.44,4.41,-0.26,-0.47,0.0,0.0,0.0,0.0,0.494,0.506,0.487,0.452,27,23,16,18,16,20,29,27,L1,L1,0,0,0.0,0.0,0.0,0.0,43-45,43-45,27-16,23-18,16-29,20-27,19-20,14-17,40-41,41-40,1-9,6-4,True
633377,2021-07-09,110,145,BAL,CWS,Baltimore Orioles,Chicago White Sox,Orioles,White Sox,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2021,2021,86,86,28,51,58,35,0.326,0.593,355,429,475,330,-120,99,4.13,4.99,5.52,3.84,-1.4,1.15,0.0,0.0,0.0,0.0,0.338,0.595,0.314,0.667,13,31,27,14,15,20,31,21,L1,W2,0,0,0.0,0.0,0.0,0.0,28-58,51-35,13-27,31-14,15-31,20-21,11-24,30-15,26-51,47-32,4-6,7-3,False
633373,2021-07-09,114,118,CLE,KC,Cleveland Guardians,Kansas City Royals,Guardians,Royals,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2021,2021,85,87,43,36,42,51,0.506,0.414,363,357,388,447,-25,-90,4.27,4.1,4.56,5.14,-0.29,-1.03,0.0,0.0,0.0,0.0,0.507,0.385,0.6,0.405,22,21,19,22,21,15,23,29,W1,L2,0,0,0.0,0.0,0.0,0.0,43-42,36-51,22-19,21-22,21-23,15-29,24-16,17-25,36-35,30-48,1-9,3-7,True
633407,2021-07-09,158,113,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,Brewers,Reds,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2021,2021,89,87,53,45,36,42,0.596,0.517,390,426,339,423,51,3,4.38,4.9,3.81,4.86,0.57,0.03,0.0,0.0,0.0,0.0,0.622,0.507,0.632,0.629,27,23,18,20,26,22,18,22,W2,L1,0,0,0.0,0.0,0.0,0.0,53-36,45-42,27-18,23-20,26-18,22-22,24-14,22-13,51-31,38-37,7-3,6-4,True
633367,2021-07-09,135,115,SD,COL,San Diego Padres,Colorado Rockies,Padres,Rockies,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2021,2021,90,88,52,38,38,50,0.578,0.432,423,382,345,433,78,-51,4.7,4.34,3.83,4.92,0.87,-0.58,0.0,0.0,0.0,0.0,0.543,0.397,0.595,0.395,32,31,17,17,20,7,21,33,W1,W1,0,0,0.0,0.0,0.0,0.0,52-38,38-50,32-17,31-17,20-21,7-33,22-15,15-23,44-37,31-47,5-5,7-3,True
633366,2021-07-09,142,116,MIN,DET,Minnesota Twins,Detroit Tigers,Twins,Tigers,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2021,2021,86,88,36,40,50,48,0.419,0.455,396,363,463,432,-67,-69,4.6,4.12,5.38,4.91,-0.78,-0.78,0.0,0.0,0.0,0.0,0.41,0.449,0.425,0.4,19,21,25,22,17,19,25,26,W1,L1,0,0,0.0,0.0,0.0,0.0,36-50,40-48,19-25,21-22,17-25,19-26,17-23,18-27,32-46,35-43,3-7,6-4,True
633357,2021-07-09,111,143,BOS,PHI,Boston Red Sox,Philadelphia Phillies,Red Sox,Phillies,American League,National League,AL,NL,AL East,NL East,AL East,NL East,2021,2021,88,85,54,42,34,43,0.614,0.494,447,381,386,394,61,-13,5.08,4.48,4.39,4.64,0.69,-0.15,0.0,0.0,0.0,0.0,0.579,0.507,0.677,0.476,27,24,17,16,27,18,17,27,L2,W1,0,0,0.0,0.0,0.0,0.0,54-34,42-43,27-17,24-16,27-17,18-27,21-10,20-22,44-32,38-37,7-3,6-4,False
633322,2021-07-09,137,120,SF,WSH,San Francisco Giants,Washington Nationals,Giants,Nationals,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2021,2021,86,86,54,42,32,44,0.628,0.488,423,364,317,369,106,-5,4.92,4.23,3.69,4.29,1.23,-0.06,0.0,0.0,0.0,0.0,0.625,0.459,0.622,0.515,27,24,13,22,27,18,19,22,W1,L1,0,0,0.0,0.0,0.0,0.0,54-32,42-44,27-13,24-22,27-19,18-22,23-14,17-16,45-27,34-40,4-6,4-6,False
633345,2021-07-09,140,133,TEX,OAK,Texas Rangers,Oakland Athletics,Rangers,Athletics,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2021,2021,87,89,34,50,53,39,0.391,0.562,361,394,414,368,-53,26,4.15,4.43,4.76,4.13,-0.61,0.29,0.0,0.0,0.0,0.0,0.432,0.553,0.382,0.472,21,27,23,22,13,23,30,17,L1,W1,0,0,0.0,0.0,0.0,0.0,34-53,50-39,21-23,27-22,13-30,23-17,13-21,17-19,32-42,42-34,5-5,4-6,True
633341,2021-07-09,136,108,SEA,LAA,Seattle Mariners,Los Angeles Angels,Mariners,Angels,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2021,2021,88,86,46,44,42,42,0.523,0.512,361,425,411,451,-50,-26,4.1,4.94,4.67,5.24,-0.57,-0.3,0.0,0.0,0.0,0.0,0.553,0.5,0.567,0.412,27,26,19,20,19,18,23,22,W1,W2,0,0,0.0,0.0,0.0,0.0,46-42,44-42,27-19,26-20,19-23,18-22,17-13,14-20,42-34,38-38,5-5,8-2,True
