game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
633556,2021-06-25,140,118,TEX,KC,Texas Rangers,Kansas City Royals,Rangers,Royals,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2021,2021,75,73,27,33,48,40,0.36,0.452,298,308,370,355,-72,-47,3.97,4.22,4.93,4.86,-0.96,-0.64,0.0,0.0,0.0,0.0,0.403,0.418,0.357,0.395,17,18,21,19,10,15,27,21,L1,L2,0,0,0.0,0.0,0.0,0.0,27-48,33-40,17-21,18-19,10-27,15-21,10-18,15-23,25-37,28-39,2-8,3-7,False
633620,2021-06-25,145,136,CWS,SEA,Chicago White Sox,Seattle Mariners,White Sox,Mariners,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2021,2021,74,76,44,39,30,37,0.595,0.513,356,304,270,352,86,-48,4.81,4.0,3.65,4.63,1.16,-0.63,0.0,0.0,0.0,0.0,0.597,0.547,0.667,0.556,27,24,12,16,17,15,18,21,W1,L1,0,0,0.0,0.0,0.0,0.0,44-30,39-37,27-12,24-16,17-18,15-21,24-12,15-12,40-27,35-29,4-6,8-2,False
633608,2021-06-25,119,112,LAD,CHC,Los Angeles Dodgers,Chicago Cubs,Dodgers,Cubs,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2021,2021,75,75,44,42,31,33,0.587,0.56,380,325,288,297,92,28,5.07,4.33,3.84,3.96,1.23,0.37,0.0,0.0,0.0,0.0,0.583,0.574,0.645,0.576,23,26,13,13,21,16,18,20,L4,W2,0,0,0.0,0.0,0.0,0.0,44-31,42-33,23-13,26-13,21-18,16-20,20-11,19-14,35-25,39-29,5-5,4-6,False
634515,2021-06-25,121,143,NYM,PHI,New York Mets,Philadelphia Phillies,Mets,Phillies,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2021,2021,69,71,38,34,31,37,0.551,0.479,253,309,233,322,20,-13,3.67,4.35,3.38,4.54,0.29,-0.18,0.0,0.0,0.0,0.0,0.583,0.492,0.552,0.472,22,21,9,14,16,13,22,23,W1,L3,0,0,0.0,0.0,0.0,0.0,38-31,34-37,22-9,21-14,16-22,13-23,16-13,17-19,35-25,30-31,4-6,4-6,True
633599,2021-06-25,158,115,MIL,COL,Milwaukee Brewers,Colorado Rockies,Brewers,Rockies,National League,National League,NL,NL,NL Central,NL West,NL Central,NL West,2021,2021,75,75,42,31,33,44,0.56,0.413,299,328,300,383,-1,-55,3.99,4.37,4.0,5.11,-0.01,-0.73,0.0,0.0,0.0,0.0,0.588,0.369,0.567,0.4,20,25,18,16,22,6,15,28,W2,W1,0,0,0.0,0.0,0.0,0.0,42-33,31-44,20-18,25-16,22-15,6-28,17-13,14-21,40-28,24-41,4-6,6-4,False
633591,2021-06-25,146,120,MIA,WSH,Miami Marlins,Washington Nationals,Marlins,Nationals,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2021,2021,74,72,31,36,43,36,0.419,0.5,286,283,275,289,11,-6,3.86,3.93,3.72,4.01,0.15,-0.08,0.0,0.0,0.0,0.0,0.468,0.484,0.522,0.517,16,21,17,18,15,15,26,18,L4,W5,0,0,0.0,0.0,0.0,0.0,31-43,36-36,16-17,21-18,15-26,15-18,12-11,15-14,29-33,30-32,2-8,9-1,True
633555,2021-06-25,142,114,MIN,CLE,Minnesota Twins,Cleveland Guardians,Twins,Guardians,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2021,2021,74,72,31,41,43,31,0.419,0.569,338,310,393,306,-55,4,4.57,4.31,5.31,4.25,-0.74,0.06,0.0,0.0,0.0,0.0,0.409,0.586,0.429,0.647,15,20,23,13,16,21,20,18,L2,W1,0,0,0.0,0.0,0.0,0.0,31-43,41-31,15-23,20-13,16-20,21-18,12-16,22-12,27-39,34-24,5-5,7-3,True
633521,2021-06-25,113,144,CIN,ATL,Cincinnati Reds,Atlanta Braves,Reds,Braves,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2021,2021,73,74,37,35,36,39,0.507,0.473,366,344,374,349,-8,-5,5.01,4.65,5.12,4.72,-0.11,-0.07,0.0,0.0,0.0,0.0,0.5,0.532,0.613,0.459,17,20,16,20,20,15,20,19,W2,L2,0,0,0.0,0.0,0.0,0.0,37-36,35-39,17-16,20-20,20-20,15-19,19-12,17-20,32-32,33-29,5-5,5-5,False
633543,2021-06-25,111,147,BOS,NYY,Boston Red Sox,New York Yankees,Red Sox,Yankees,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2021,2021,75,74,44,40,31,34,0.587,0.541,373,300,342,293,31,7,4.97,4.05,4.56,3.96,0.41,0.09,0.0,0.0,0.0,0.0,0.54,0.552,0.643,0.447,20,21,17,18,24,19,14,16,L2,W2,0,0,0.0,0.0,0.0,0.0,44-31,40-34,20-17,21-18,24-14,19-16,18-10,17-21,34-29,37-30,5-5,7-3,True
633536,2021-06-25,141,110,TOR,BAL,Toronto Blue Jays,Baltimore Orioles,Blue Jays,Orioles,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2021,2021,73,75,38,23,35,52,0.521,0.307,365,294,310,408,55,-114,5.0,3.92,4.25,5.44,0.75,-1.52,0.0,0.0,0.0,0.0,0.431,0.318,0.469,0.3,14,12,16,26,24,11,19,26,W5,L6,0,0,0.0,0.0,0.0,0.0,38-35,23-52,14-16,12-26,24-19,11-26,15-17,9-21,25-33,21-45,5-5,1-9,True
