game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
634092,2021-05-18,119,109,LAD,AZ,Los Angeles Dodgers,Arizona Diamondbacks,Dodgers,Diamondbacks,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2021,2021,41,42,23,18,18,24,0.561,0.429,208,195,157,217,51,-22,5.07,4.64,3.83,5.17,1.24,-0.52,0.0,0.0,0.0,0.0,0.548,0.45,0.667,0.429,13,9,6,9,10,9,12,15,W1,L2,0,0,0.0,0.0,0.0,0.0,23-18,18-24,13-6,9-9,10-12,9-15,10-5,6-8,17-14,18-22,6-4,3-7,True
634133,2021-05-18,141,111,TOR,BOS,Toronto Blue Jays,Boston Red Sox,Blue Jays,Red Sox,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2021,2021,39,42,22,25,17,17,0.564,0.595,192,217,156,172,36,45,4.92,5.17,4.0,4.1,0.92,1.07,0.0,0.0,0.0,0.0,0.464,0.575,0.636,0.667,9,13,5,12,13,12,12,5,W2,L1,0,0,0.0,0.0,0.0,0.0,22-17,25-17,9-5,13-12,13-12,12-5,7-4,10-5,13-15,23-17,7-3,6-4,True
634115,2021-05-18,136,116,SEA,DET,Seattle Mariners,Detroit Tigers,Mariners,Tigers,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2021,2021,42,41,21,15,21,26,0.5,0.366,167,143,186,209,-19,-66,3.98,3.49,4.43,5.1,-0.45,-1.61,0.0,0.0,0.0,0.0,0.514,0.371,0.462,0.381,12,9,10,12,9,6,11,14,L1,W1,0,0,0.0,0.0,0.0,0.0,21-21,15-26,12-10,9-12,9-11,6-14,6-7,8-13,18-17,13-22,4-6,6-4,False
634109,2021-05-18,138,134,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,Cardinals,Pirates,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2021,2021,41,40,23,17,18,23,0.561,0.425,180,138,166,182,14,-44,4.39,3.45,4.05,4.55,0.34,-1.1,0.0,0.0,0.0,0.0,0.561,0.375,0.667,0.333,12,8,8,11,11,9,10,12,L3,L1,0,0,0.0,0.0,0.0,0.0,23-18,17-23,12-8,8-11,11-10,9-12,10-5,7-14,23-18,12-20,5-5,4-6,True
634107,2021-05-18,144,121,ATL,NYM,Atlanta Braves,New York Mets,Braves,Mets,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2021,2021,41,35,19,19,22,16,0.463,0.543,188,122,205,130,-17,-8,4.59,3.49,5.0,3.71,-0.41,-0.23,0.0,0.0,0.0,0.0,0.545,0.607,0.5,0.667,9,11,12,4,10,8,10,12,L2,W1,0,0,0.0,0.0,0.0,0.0,19-22,19-16,9-12,11-4,10-10,8-12,10-10,10-5,18-15,17-11,4-6,7-3,True
634102,2021-05-18,108,114,LAA,CLE,Los Angeles Angels,Cleveland Guardians,Angels,Guardians,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2021,2021,40,39,18,21,22,18,0.45,0.538,180,157,224,150,-44,7,4.5,4.03,5.6,3.85,-1.1,0.18,0.0,0.0,0.0,0.0,0.432,0.531,0.389,0.652,9,10,9,7,9,11,13,11,W2,L4,0,0,0.0,0.0,0.0,0.0,18-22,21-18,9-9,10-7,9-13,11-11,7-11,15-8,16-21,17-15,5-5,5-5,False
634075,2021-05-18,110,139,BAL,TB,Baltimore Orioles,Tampa Bay Rays,Orioles,Rays,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2021,2021,40,42,17,23,23,19,0.425,0.548,154,185,177,165,-23,20,3.85,4.4,4.42,3.93,-0.57,0.48,0.0,0.0,0.0,0.0,0.444,0.5,0.4,0.467,6,11,15,12,11,12,8,7,W1,W4,0,0,0.0,0.0,0.0,0.0,17-23,23-19,6-15,11-12,11-8,12-7,8-12,7-8,16-20,18-18,3-7,6-4,True
634043,2021-05-18,118,158,KC,MIL,Kansas City Royals,Milwaukee Brewers,Royals,Brewers,American League,National League,AL,NL,AL Central,NL Central,AL Central,NL Central,2021,2021,40,41,18,21,22,20,0.45,0.512,164,153,194,169,-30,-16,4.1,3.73,4.85,4.12,-0.75,-0.39,0.0,0.0,0.0,0.0,0.447,0.526,0.36,0.556,8,10,12,12,10,11,10,8,L1,W1,0,0,0.0,0.0,0.0,0.0,18-22,21-20,8-12,10-12,10-10,11-8,9-16,10-8,17-21,20-18,2-8,4-6,False
634067,2021-05-18,140,147,TEX,NYY,Texas Rangers,New York Yankees,Rangers,Yankees,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2021,2021,43,41,19,22,24,19,0.442,0.537,180,164,197,156,-17,8,4.19,4.0,4.58,3.8,-0.4,0.2,0.0,0.0,0.0,0.0,0.5,0.528,0.385,0.44,10,11,10,9,9,11,14,10,W1,L2,0,0,0.0,0.0,0.0,0.0,19-24,22-19,10-10,11-9,9-14,11-10,5-8,11-14,19-19,19-17,3-7,6-4,False
634065,2021-05-18,135,115,SD,COL,San Diego Padres,Colorado Rockies,Padres,Rockies,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2021,2021,42,42,25,15,17,27,0.595,0.357,184,199,137,232,47,-33,4.38,4.74,3.26,5.52,1.12,-0.79,0.0,0.0,0.0,0.0,0.564,0.325,0.577,0.296,13,13,10,12,12,2,7,15,W4,L3,0,0,0.0,0.0,0.0,0.0,25-17,15-27,13-10,13-12,12-7,2-15,15-11,8-19,22-17,13-27,7-3,3-7,True
