game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
632830,2021-08-22,135,143,SD,PHI,San Diego Padres,Philadelphia Phillies,Padres,Phillies,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2021,2021,125,123,68,62,57,61,0.544,0.504,587,546,504,571,83,-25,4.7,4.44,4.03,4.64,0.66,-0.2,0.0,0.0,0.0,0.0,0.518,0.519,0.519,0.557,41,36,25,25,27,26,32,36,W1,L1,0,0,0.0,0.0,0.0,0.0,68-57,62-61,41-25,36-25,27-32,26-36,28-26,34-27,58-54,56-52,2-8,3-7,False
632812,2021-08-22,114,108,CLE,LAA,Cleveland Guardians,Los Angeles Angels,Guardians,Angels,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2021,2021,121,125,60,62,61,63,0.496,0.496,533,565,555,619,-22,-54,4.4,4.52,4.59,4.95,-0.18,-0.43,0.0,0.0,0.0,0.0,0.49,0.486,0.593,0.396,31,32,27,30,29,30,34,33,W2,L2,0,0,0.0,0.0,0.0,0.0,60-61,62-63,31-27,32-30,29-34,30-33,32-22,21-32,51-53,53-56,5-5,5-5,False
632803,2021-08-22,115,109,COL,AZ,Colorado Rockies,Arizona Diamondbacks,Rockies,Diamondbacks,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2021,2021,123,124,57,41,66,83,0.463,0.331,559,516,591,690,-32,-174,4.54,4.16,4.8,5.56,-0.26,-1.4,0.0,0.0,0.0,0.0,0.453,0.348,0.45,0.283,43,27,21,36,14,14,45,47,W5,L2,0,0,0.0,0.0,0.0,0.0,57-66,41-83,43-21,27-36,14-45,14-47,27-33,17-43,48-58,40-75,6-4,6-4,True
632801,2021-08-22,113,146,CIN,MIA,Cincinnati Reds,Miami Marlins,Reds,Marlins,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2021,2021,125,124,68,51,57,73,0.544,0.411,634,498,597,531,37,-33,5.07,4.02,4.78,4.28,0.3,-0.27,0.0,0.0,0.0,0.0,0.545,0.449,0.636,0.458,35,30,29,30,33,21,28,43,W3,L6,0,0,0.0,0.0,0.0,0.0,68-57,51-73,35-29,30-30,33-28,21-43,35-20,22-26,60-50,48-59,7-3,4-6,False
632796,2021-08-22,119,121,LAD,NYM,Los Angeles Dodgers,New York Mets,Dodgers,Mets,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2021,2021,124,123,78,60,46,63,0.629,0.488,645,462,436,491,209,-29,5.2,3.76,3.52,3.99,1.69,-0.24,0.0,0.0,0.0,0.0,0.635,0.491,0.615,0.481,42,36,20,23,36,24,26,40,W9,L3,0,0,0.0,0.0,0.0,0.0,78-46,60-63,42-20,36-23,36-26,24-40,32-20,25-27,66-38,53-55,9-1,2-8,False
632794,2021-08-22,138,134,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,Cardinals,Pirates,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2021,2021,122,123,62,44,60,79,0.508,0.358,498,440,524,626,-26,-186,4.08,3.58,4.3,5.09,-0.21,-1.51,0.0,0.0,0.0,0.0,0.5,0.333,0.479,0.273,33,24,29,35,29,20,31,44,L2,W2,0,0,0.0,0.0,0.0,0.0,62-60,44-79,33-29,24-35,29-31,20-44,23-25,15-40,52-52,36-72,6-4,3-7,True
632786,2021-08-22,158,120,MIL,WSH,Milwaukee Brewers,Washington Nationals,Brewers,Nationals,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2021,2021,124,122,75,53,49,69,0.605,0.434,577,542,464,590,113,-48,4.65,4.44,3.74,4.84,0.91,-0.39,0.0,0.0,0.0,0.0,0.634,0.41,0.667,0.415,33,31,28,33,42,22,21,36,W1,L1,0,0,0.0,0.0,0.0,0.0,75-49,53-69,33-28,31-33,42-21,22-36,40-20,22-31,71-41,43-62,7-3,3-7,False
632791,2021-08-22,133,137,OAK,SF,Oakland Athletics,San Francisco Giants,Athletics,Giants,American League,National League,AL,NL,AL West,NL West,AL West,NL West,2021,2021,124,123,70,79,54,44,0.565,0.642,560,601,488,460,72,141,4.52,4.89,3.94,3.74,0.58,1.15,0.0,0.0,0.0,0.0,0.562,0.644,0.527,0.667,35,42,26,19,35,37,28,25,L1,W1,0,0,0.0,0.0,0.0,0.0,70-54,79-44,35-26,42-19,35-28,37-25,29-26,36-18,59-46,67-37,4-6,7-3,False
632785,2021-08-22,139,145,TB,CWS,Tampa Bay Rays,Chicago White Sox,Rays,White Sox,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2021,2021,124,124,76,72,48,52,0.613,0.581,655,617,514,481,141,136,5.28,4.98,4.15,3.88,1.14,1.1,0.0,0.0,0.0,0.0,0.606,0.577,0.684,0.597,40,42,23,23,36,30,25,29,W1,L1,0,0,0.0,0.0,0.0,0.0,76-48,72-52,40-23,42-23,36-25,30-29,39-18,37-25,66-43,64-47,7-3,5-5,False
632784,2021-08-22,141,116,TOR,DET,Toronto Blue Jays,Detroit Tigers,Blue Jays,Tigers,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2021,2021,121,125,64,59,57,66,0.529,0.472,619,545,501,608,118,-63,5.12,4.36,4.14,4.86,0.98,-0.5,0.0,0.0,0.0,0.0,0.495,0.47,0.491,0.397,32,33,26,30,32,26,31,36,W1,L1,0,0,0.0,0.0,0.0,0.0,64-57,59-66,32-26,33-30,32-31,26-36,26-27,25-38,50-51,54-61,3-7,4-6,False
