game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
632807,2021-08-24,110,108,BAL,LAA,Baltimore Orioles,Los Angeles Angels,Orioles,Angels,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2021,2021,123,126,38,62,85,64,0.309,0.492,486,565,719,622,-233,-57,3.95,4.48,5.85,4.94,-1.89,-0.45,0.0,0.0,0.0,0.0,0.302,0.482,0.255,0.396,17,32,40,30,21,30,45,34,L18,L3,0,0,0.0,0.0,0.0,0.0,38-85,62-64,17-40,32-30,21-45,30-34,13-38,21-32,32-74,53-57,0-10,4-6,False
632802,2021-08-24,121,137,NYM,SF,New York Mets,San Francisco Giants,Mets,Giants,National League,National League,NL,NL,NL East,NL West,NL East,NL West,2021,2021,124,124,61,80,63,44,0.492,0.645,469,603,493,461,-24,142,3.78,4.86,3.98,3.72,-0.19,1.15,0.0,0.0,0.0,0.0,0.495,0.644,0.481,0.667,36,42,23,19,25,38,40,25,W1,W2,0,0,0.0,0.0,0.0,0.0,61-63,80-44,36-23,42-19,25-40,38-25,25-27,36-18,54-55,67-37,2-8,7-3,False
632789,2021-08-24,146,120,MIA,WSH,Miami Marlins,Washington Nationals,Marlins,Nationals,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2021,2021,125,123,51,53,74,70,0.408,0.431,499,545,534,597,-35,-52,3.99,4.43,4.27,4.85,-0.28,-0.42,0.0,0.0,0.0,0.0,0.444,0.406,0.458,0.415,30,31,30,33,21,22,44,37,L7,L2,0,0,0.0,0.0,0.0,0.0,51-74,53-70,30-30,31-33,21-44,22-37,22-26,22-31,48-60,43-63,3-7,3-7,True
632783,2021-08-24,114,140,CLE,TEX,Cleveland Guardians,Texas Rangers,Guardians,Rangers,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2021,2021,122,124,61,43,61,81,0.5,0.347,536,469,555,617,-19,-148,4.39,3.78,4.55,4.98,-0.16,-1.19,0.0,0.0,0.0,0.0,0.495,0.367,0.593,0.339,32,28,27,34,29,15,34,47,W3,L1,0,0,0.0,0.0,0.0,0.0,61-61,43-81,32-27,28-34,29-34,15-47,32-22,20-39,52-53,40-69,6-4,3-7,False
632781,2021-08-24,138,116,STL,DET,St. Louis Cardinals,Detroit Tigers,Cardinals,Tigers,National League,American League,NL,AL,NL Central,AL Central,NL Central,AL Central,2021,2021,123,126,63,60,60,66,0.512,0.476,501,550,524,611,-23,-61,4.07,4.37,4.26,4.85,-0.19,-0.48,0.0,0.0,0.0,0.0,0.505,0.474,0.49,0.397,34,33,29,30,29,27,31,36,W1,W1,0,0,0.0,0.0,0.0,0.0,63-60,60-66,34-29,33-30,29-31,27-36,24-25,25-38,53-52,55-61,6-4,4-6,False
632777,2021-08-24,143,139,PHI,TB,Philadelphia Phillies,Tampa Bay Rays,Phillies,Rays,National League,American League,NL,AL,NL East,AL East,NL East,AL East,2021,2021,124,125,63,77,61,48,0.508,0.616,553,664,575,514,-22,150,4.46,5.31,4.64,4.11,-0.18,1.2,0.0,0.0,0.0,0.0,0.523,0.609,0.557,0.684,36,41,25,23,27,36,36,25,W1,W2,0,0,0.0,0.0,0.0,0.0,63-61,77-48,36-25,41-23,27-36,36-25,34-27,39-18,57-52,67-43,4-6,7-3,False
632779,2021-08-24,141,145,TOR,CWS,Toronto Blue Jays,Chicago White Sox,Blue Jays,White Sox,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2021,2021,123,126,65,72,58,54,0.528,0.571,624,618,507,492,117,126,5.07,4.9,4.12,3.9,0.95,1.0,0.0,0.0,0.0,0.0,0.495,0.566,0.491,0.597,33,42,27,23,32,30,31,31,W1,L3,0,0,0.0,0.0,0.0,0.0,65-58,72-54,33-27,42-23,32-31,30-31,26-27,37-25,51-52,64-49,3-7,4-6,False
632769,2021-08-24,133,136,OAK,SEA,Oakland Athletics,Seattle Mariners,Athletics,Mariners,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2021,2021,126,126,70,68,56,58,0.556,0.54,564,528,495,588,69,-60,4.48,4.19,3.93,4.67,0.55,-0.48,0.0,0.0,0.0,0.0,0.557,0.562,0.518,0.589,35,37,28,25,35,31,28,33,L3,W2,0,0,0.0,0.0,0.0,0.0,70-56,68-58,35-28,37-25,35-28,31-33,29-27,33-23,59-47,63-49,3-7,7-3,True
632763,2021-08-24,144,147,ATL,NYY,Atlanta Braves,New York Yankees,Braves,Yankees,National League,American League,NL,AL,NL East,AL East,NL East,AL East,2021,2021,125,125,68,73,57,52,0.544,0.584,612,542,524,495,88,47,4.9,4.34,4.19,3.96,0.7,0.38,0.0,0.0,0.0,0.0,0.585,0.578,0.562,0.474,31,39,30,25,37,34,27,27,L1,W9,0,0,0.0,0.0,0.0,0.0,68-57,73-52,31-30,39-25,37-27,34-27,36-28,27-30,62-44,63-46,9-1,9-1,False
632755,2021-08-24,111,142,BOS,MIN,Boston Red Sox,Minnesota Twins,Red Sox,Twins,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2021,2021,126,124,71,54,55,70,0.563,0.435,626,568,573,658,53,-90,4.97,4.58,4.55,5.31,0.42,-0.73,0.0,0.0,0.0,0.0,0.541,0.432,0.567,0.458,39,30,25,33,32,24,30,37,W1,L3,0,0,0.0,0.0,0.0,0.0,71-55,54-70,39-25,30-33,32-30,24-37,34-26,27-32,60-51,48-63,6-4,5-5,False
