game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
633372,2021-08-30,116,142,DET,MIN,Detroit Tigers,Minnesota Twins,Tigers,Twins,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2021,2021,131,130,62,57,69,73,0.473,0.438,561,598,623,697,-62,-99,4.28,4.6,4.76,5.36,-0.47,-0.76,0.0,0.0,0.0,0.0,0.471,0.43,0.397,0.458,34,32,32,34,28,25,37,39,L2,L1,0,0,0.0,0.0,0.0,0.0,62-69,57-73,34-32,32-34,28-37,25-39,25-38,27-32,56-63,49-65,4-6,4-6,True
632703,2021-08-30,109,135,AZ,SD,Arizona Diamondbacks,San Diego Padres,Diamondbacks,Padres,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2021,2021,132,131,44,69,88,62,0.333,0.527,554,603,734,535,-180,68,4.2,4.6,5.56,4.08,-1.36,0.52,0.0,0.0,0.0,0.0,0.35,0.5,0.295,0.491,27,41,36,29,17,28,52,33,L3,L1,0,0,0.0,0.0,0.0,0.0,44-88,69-62,27-36,41-29,17-52,28-33,18-43,28-29,43-80,58-58,3-7,2-8,True
632692,2021-08-30,113,138,CIN,STL,Cincinnati Reds,St. Louis Cardinals,Reds,Cardinals,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2021,2021,132,129,71,66,61,63,0.538,0.512,655,534,618,548,37,-14,4.96,4.14,4.68,4.25,0.28,-0.11,0.0,0.0,0.0,0.0,0.538,0.505,0.621,0.491,36,35,29,30,35,31,32,33,L2,L1,0,0,0.0,0.0,0.0,0.0,71-61,66-63,36-29,35-30,35-32,31-33,36-22,26-27,63-54,55-54,6-4,5-5,True
632691,2021-08-30,120,143,WSH,PHI,Washington Nationals,Philadelphia Phillies,Nationals,Phillies,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2021,2021,129,130,55,66,74,64,0.426,0.508,567,586,624,603,-57,-17,4.4,4.51,4.84,4.64,-0.44,-0.13,0.0,0.0,0.0,0.0,0.402,0.531,0.407,0.557,31,39,33,28,24,27,41,36,L2,W3,0,0,0.0,0.0,0.0,0.0,55-74,66-64,31-33,39-28,24-41,27-36,24-35,34-27,45-67,60-53,4-6,5-5,True
632690,2021-08-30,108,147,LAA,NYY,Los Angeles Angels,New York Yankees,Angels,Yankees,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2021,2021,131,130,64,76,67,54,0.489,0.585,596,565,660,513,-64,52,4.55,4.35,5.04,3.95,-0.49,0.4,0.0,0.0,0.0,0.0,0.478,0.575,0.396,0.474,33,39,31,25,31,37,36,29,W1,L2,0,0,0.0,0.0,0.0,0.0,64-67,76-54,33-31,39-25,31-36,37-29,21-32,27-30,54-59,65-48,4-6,8-2,False
632687,2021-08-30,137,158,SF,MIL,San Francisco Giants,Milwaukee Brewers,Giants,Brewers,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2021,2021,130,131,84,79,46,52,0.646,0.603,627,606,480,487,147,119,4.82,4.63,3.69,3.72,1.13,0.91,0.0,0.0,0.0,0.0,0.645,0.638,0.667,0.667,42,36,19,29,42,43,27,23,L1,W1,0,0,0.0,0.0,0.0,0.0,84-46,79-52,42-19,36-29,42-27,43-23,36-18,42-21,71-39,74-42,6-4,5-5,False
632674,2021-08-30,119,144,LAD,ATL,Los Angeles Dodgers,Atlanta Braves,Dodgers,Braves,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2021,2021,131,129,82,70,49,59,0.626,0.543,668,631,459,539,209,92,5.1,4.89,3.5,4.18,1.6,0.71,0.0,0.0,0.0,0.0,0.631,0.587,0.621,0.562,43,33,23,32,39,37,26,27,L1,W1,0,0,0.0,0.0,0.0,0.0,82-49,70-59,43-23,33-32,39-26,37-27,36-22,36-28,70-41,64-45,7-3,7-3,False
632668,2021-08-30,141,110,TOR,BAL,Toronto Blue Jays,Baltimore Orioles,Blue Jays,Orioles,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2021,2021,129,129,68,40,61,89,0.527,0.31,642,531,528,762,114,-231,4.98,4.12,4.09,5.91,0.88,-1.79,0.0,0.0,0.0,0.0,0.495,0.304,0.491,0.241,34,19,29,44,34,21,32,45,W2,L3,0,0,0.0,0.0,0.0,0.0,68-61,40-89,34-29,19-44,34-32,21-45,26-27,13-41,54-55,34-78,5-5,2-8,True
632665,2021-08-30,136,117,SEA,HOU,Seattle Mariners,Houston Astros,Mariners,Astros,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2021,2021,131,130,70,77,61,53,0.534,0.592,550,695,610,519,-60,176,4.2,5.35,4.66,3.99,-0.46,1.35,0.0,0.0,0.0,0.0,0.556,0.612,0.596,0.679,38,41,28,25,32,36,33,28,W1,L1,0,0,0.0,0.0,0.0,0.0,70-61,77-53,38-28,41-25,32-33,36-28,34-23,36-17,65-52,71-45,5-5,7-3,True
632664,2021-08-30,139,111,TB,BOS,Tampa Bay Rays,Boston Red Sox,Rays,Red Sox,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2021,2021,130,132,82,75,48,57,0.631,0.568,696,669,533,606,163,63,5.35,5.07,4.1,4.59,1.25,0.48,0.0,0.0,0.0,0.0,0.619,0.547,0.7,0.567,41,41,23,26,41,34,25,31,W7,L1,0,0,0.0,0.0,0.0,0.0,82-48,75-57,41-23,41-26,41-25,34-31,42-18,34-26,70-43,64-53,9-1,6-4,True
