game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
632765,2021-08-29,145,112,CWS,CHC,Chicago White Sox,Chicago Cubs,White Sox,Cubs,American League,National League,AL,NL,AL Central,NL Central,AL Central,NL Central,2021,2021,131,131,75,57,56,74,0.573,0.435,651,558,524,655,127,-97,4.97,4.26,4.0,5.0,0.97,-0.74,0.0,0.0,0.0,0.0,0.569,0.457,0.597,0.429,43,33,24,32,32,24,32,42,L1,W1,0,0,0.0,0.0,0.0,0.0,75-56,57-74,43-24,33-32,32-32,24-42,37-25,24-32,66-50,53-63,4-6,5-5,False
632736,2021-08-29,110,139,BAL,TB,Baltimore Orioles,Tampa Bay Rays,Orioles,Rays,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2021,2021,128,129,40,81,88,48,0.312,0.628,523,684,750,525,-227,159,4.09,5.3,5.86,4.07,-1.77,1.23,0.0,0.0,0.0,0.0,0.306,0.616,0.245,0.695,19,41,43,23,21,40,45,25,L2,W6,0,0,0.0,0.0,0.0,0.0,40-88,81-48,19-43,41-23,21-45,40-25,13-40,41-18,34-77,69-43,2-8,9-1,True
632714,2021-08-29,119,115,LAD,COL,Los Angeles Dodgers,Colorado Rockies,Dodgers,Rockies,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2021,2021,130,129,82,59,48,70,0.631,0.457,668,588,454,627,214,-39,5.14,4.56,3.49,4.86,1.65,-0.3,0.0,0.0,0.0,0.0,0.636,0.446,0.632,0.444,43,43,22,22,39,16,26,48,W1,L1,0,0,0.0,0.0,0.0,0.0,82-48,59-70,43-22,43-22,39-26,16-48,36-21,28-35,70-40,50-62,8-2,6-4,True
632711,2021-08-29,121,120,NYM,WSH,New York Mets,Washington Nationals,Mets,Nationals,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2021,2021,129,128,62,55,67,73,0.481,0.43,479,563,512,615,-33,-52,3.71,4.4,3.97,4.8,-0.26,-0.41,0.0,0.0,0.0,0.0,0.482,0.405,0.481,0.414,37,31,27,33,25,24,40,40,W1,L1,0,0,0.0,0.0,0.0,0.0,62-67,55-73,37-27,31-33,25-40,24-40,26-28,24-34,55-59,45-66,3-7,5-5,True
632705,2021-08-29,142,158,MIN,MIL,Minnesota Twins,Milwaukee Brewers,Twins,Brewers,American League,National League,AL,NL,AL Central,NL Central,AL Central,NL Central,2021,2021,129,130,57,78,72,52,0.442,0.6,596,600,691,485,-95,115,4.62,4.62,5.36,3.73,-0.74,0.88,0.0,0.0,0.0,0.0,0.43,0.638,0.458,0.667,32,36,33,29,25,42,39,23,W2,L3,0,0,0.0,0.0,0.0,0.0,57-72,78-52,32-33,36-29,25-39,42-23,27-32,42-21,49-65,74-42,4-6,5-5,False
632704,2021-08-29,114,111,CLE,BOS,Cleveland Guardians,Boston Red Sox,Guardians,Red Sox,American League,American League,AL,AL,AL Central,AL East,AL Central,AL East,2021,2021,127,131,63,75,64,56,0.496,0.573,562,664,579,599,-17,65,4.43,5.07,4.56,4.57,-0.13,0.5,0.0,0.0,0.0,0.0,0.491,0.552,0.593,0.567,34,41,30,26,29,34,34,30,L2,W3,0,0,0.0,0.0,0.0,0.0,63-64,75-56,34-30,41-26,29-34,34-30,32-22,34-26,54-56,64-52,6-4,6-4,False
632750,2021-08-29,116,141,DET,TOR,Detroit Tigers,Toronto Blue Jays,Tigers,Blue Jays,American League,American League,AL,AL,AL Central,AL East,AL Central,AL East,2021,2021,130,128,62,67,68,61,0.477,0.523,560,640,621,527,-61,113,4.31,5.0,4.78,4.12,-0.47,0.88,0.0,0.0,0.0,0.0,0.475,0.491,0.397,0.491,34,34,31,29,28,33,37,32,L1,W1,0,0,0.0,0.0,0.0,0.0,62-68,67-61,34-31,34-29,28-37,33-32,25-38,26-27,56-62,53-55,4-6,4-6,False
632700,2021-08-29,133,147,OAK,NYY,Oakland Athletics,New York Yankees,Athletics,Yankees,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2021,2021,130,129,71,76,59,53,0.546,0.589,576,564,517,510,59,54,4.43,4.37,3.98,3.95,0.45,0.42,0.0,0.0,0.0,0.0,0.545,0.58,0.509,0.474,36,39,31,25,35,37,28,28,W1,L1,0,0,0.0,0.0,0.0,0.0,71-59,76-53,36-31,39-25,35-28,37-28,29-28,27-30,60-50,65-47,3-7,9-1,False
632698,2021-08-29,134,138,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,Pirates,Cardinals,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2021,2021,130,128,47,66,83,62,0.362,0.516,466,531,665,544,-199,-13,3.58,4.15,5.12,4.25,-1.53,-0.1,0.0,0.0,0.0,0.0,0.339,0.509,0.271,0.5,27,35,38,30,20,31,45,32,L2,W2,0,0,0.0,0.0,0.0,0.0,47-83,66-62,27-38,35-30,20-45,31-32,16-43,26-26,39-76,55-53,5-5,5-5,True
632696,2021-08-29,140,117,TEX,HOU,Texas Rangers,Houston Astros,Rangers,Astros,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2021,2021,129,129,44,77,85,52,0.341,0.597,490,693,647,506,-157,187,3.8,5.37,5.02,3.92,-1.22,1.45,0.0,0.0,0.0,0.0,0.36,0.617,0.328,0.692,28,41,36,25,16,36,49,27,L4,W4,0,0,0.0,0.0,0.0,0.0,44-85,77-52,28-36,41-25,16-49,36-27,20-41,36-16,41-73,71-44,2-8,7-3,True
