game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
633988,2021-06-02,119,138,LAD,STL,Los Angeles Dodgers,St. Louis Cardinals,Dodgers,Cardinals,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2021,2021,55,55,32,31,23,24,0.582,0.564,284,236,212,235,72,1,5.16,4.29,3.85,4.27,1.31,0.02,0.0,0.0,0.0,0.0,0.581,0.577,0.68,0.65,18,15,10,10,14,16,13,14,L1,W1,0,0,0.0,0.0,0.0,0.0,32-23,31-24,18-10,15-10,14-13,16-14,17-8,13-7,25-18,30-22,5-5,5-5,False
633954,2021-06-02,136,133,SEA,OAK,Seattle Mariners,Oakland Athletics,Mariners,Athletics,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2021,2021,56,57,28,32,28,25,0.5,0.561,214,243,262,248,-48,-5,3.82,4.26,4.68,4.35,-0.86,-0.09,0.0,0.0,0.0,0.0,0.543,0.558,0.591,0.409,17,17,13,17,11,15,15,8,L1,W1,0,0,0.0,0.0,0.0,0.0,28-28,32-25,17-13,17-17,11-15,15-8,13-9,9-13,25-21,29-23,7-3,4-6,True
633883,2021-06-02,144,120,ATL,WSH,Atlanta Braves,Washington Nationals,Braves,Nationals,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2021,2021,52,51,25,22,27,29,0.481,0.431,254,199,259,220,-5,-21,4.88,3.9,4.98,4.31,-0.1,-0.41,0.0,0.0,0.0,0.0,0.548,0.395,0.48,0.412,14,13,15,15,11,9,12,14,L1,W1,0,0,0.0,0.0,0.0,0.0,25-27,22-29,14-15,13-15,11-12,9-14,12-13,7-10,23-19,17-26,6-4,4-6,True
633882,2021-06-02,147,139,NYY,TB,New York Yankees,Tampa Bay Rays,Yankees,Rays,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2021,2021,55,56,30,35,25,21,0.545,0.625,207,276,197,215,10,61,3.76,4.93,3.58,3.84,0.18,1.09,0.0,0.0,0.0,0.0,0.54,0.583,0.433,0.625,16,15,12,13,14,20,13,8,W1,L1,0,0,0.0,0.0,0.0,0.0,30-25,35-21,16-12,15-13,14-13,20-8,13-17,15-9,27-23,28-20,4-6,8-2,True
633855,2021-06-02,112,135,CHC,SD,Chicago Cubs,San Diego Padres,Cubs,Padres,National League,National League,NL,NL,NL Central,NL West,NL Central,NL West,2021,2021,54,56,31,34,23,22,0.574,0.607,249,267,216,187,33,80,4.61,4.77,4.0,3.34,0.61,1.43,0.0,0.0,0.0,0.0,0.592,0.553,0.533,0.607,20,18,10,10,11,16,13,12,W2,L3,0,0,0.0,0.0,0.0,0.0,31-23,34-22,20-10,18-10,11-13,16-12,16-14,17-11,29-20,26-21,8-2,5-5,False
633853,2021-06-02,110,142,BAL,MIN,Baltimore Orioles,Minnesota Twins,Orioles,Twins,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2021,2021,55,54,18,22,37,32,0.327,0.407,209,250,274,274,-65,-24,3.8,4.63,4.98,5.07,-1.18,-0.44,0.0,0.0,0.0,0.0,0.354,0.396,0.348,0.435,7,12,19,17,11,10,18,15,W1,L1,0,0,0.0,0.0,0.0,0.0,18-37,22-32,7-19,12-17,11-18,10-15,8-15,10-13,17-31,19-29,1-9,6-4,False
633848,2021-06-02,115,140,COL,TEX,Colorado Rockies,Texas Rangers,Rockies,Rangers,National League,American League,NL,AL,NL West,AL West,NL West,AL West,2021,2021,55,56,21,22,34,34,0.382,0.393,231,223,273,257,-42,-34,4.2,3.98,4.96,4.59,-0.76,-0.61,0.0,0.0,0.0,0.0,0.346,0.44,0.344,0.364,17,13,12,13,4,9,22,21,W2,L7,0,0,0.0,0.0,0.0,0.0,21-34,22-34,17-12,13-13,4-22,9-21,11-21,8-14,18-34,22-28,5-5,3-7,False
633844,2021-06-02,141,146,TOR,MIA,Toronto Blue Jays,Miami Marlins,Blue Jays,Marlins,American League,National League,AL,NL,AL East,NL East,AL East,NL East,2021,2021,53,53,28,24,25,29,0.528,0.453,266,202,220,196,46,6,5.02,3.81,4.15,3.7,0.87,0.11,0.0,0.0,0.0,0.0,0.439,0.489,0.476,0.526,11,12,11,12,17,12,14,17,W1,L4,0,0,0.0,0.0,0.0,0.0,28-25,24-29,11-11,12-12,17-14,12-17,10-11,10-9,18-23,22-23,5-5,4-6,False
633842,2021-06-02,117,111,HOU,BOS,Houston Astros,Boston Red Sox,Astros,Red Sox,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2021,2021,54,54,30,32,24,22,0.556,0.593,289,270,228,229,61,41,5.35,5.0,4.22,4.24,1.13,0.76,0.0,0.0,0.0,0.0,0.596,0.556,0.636,0.667,19,16,12,13,11,16,12,9,W3,L2,0,0,0.0,0.0,0.0,0.0,30-24,32-22,19-12,16-13,11-12,16-9,21-12,12-6,28-19,25-20,4-6,6-4,False
633834,2021-06-02,109,121,AZ,NYM,Arizona Diamondbacks,New York Mets,Diamondbacks,Mets,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2021,2021,56,47,20,26,36,21,0.357,0.553,245,172,297,167,-52,5,4.38,3.66,5.3,3.55,-0.93,0.11,0.0,0.0,0.0,0.0,0.37,0.6,0.273,0.619,11,15,15,5,9,11,21,16,W1,L1,0,0,0.0,0.0,0.0,0.0,20-36,26-21,11-15,15-5,9-21,11-16,6-16,13-8,20-34,24-16,2-8,6-4,False
