game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
634437,2021-04-23,114,147,CLE,NYY,Cleveland Guardians,New York Yankees,Guardians,Yankees,American League,American League,AL,AL,AL Central,AL East,AL Central,AL East,2021,2021,17,18,8,7,9,11,0.471,0.389,65,65,66,72,-1,-7,3.82,3.61,3.88,4.0,-0.06,-0.39,0.0,0.0,0.0,0.0,0.5,0.375,0.538,0.333,4,4,3,7,4,3,6,4,L2,W1,0,0,0.0,0.0,0.0,0.0,8-9,7-11,4-3,4-7,4-6,3-4,7-6,5-10,7-7,6-10,4-6,4-6,False
634435,2021-04-23,145,140,CWS,TEX,Chicago White Sox,Texas Rangers,White Sox,Rangers,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2021,2021,18,19,9,9,9,10,0.5,0.474,89,74,75,85,14,-11,4.94,3.89,4.17,4.47,0.78,-0.58,0.0,0.0,0.0,0.0,0.5,0.562,0.571,0.667,3,3,3,6,6,6,6,4,W1,W1,0,0,0.0,0.0,0.0,0.0,9-9,9-10,3-3,3-6,6-6,6-4,4-3,2-1,9-9,9-7,5-5,6-4,False
634434,2021-04-23,142,134,MIN,PIT,Minnesota Twins,Pittsburgh Pirates,Twins,Pirates,American League,National League,AL,NL,AL Central,NL Central,AL Central,NL Central,2021,2021,17,19,6,9,11,10,0.353,0.474,79,74,82,90,-3,-16,4.65,3.89,4.82,4.74,-0.18,-0.84,0.0,0.0,0.0,0.0,0.286,0.438,0.667,0.417,2,4,5,3,4,5,6,7,L4,W1,0,0,0.0,0.0,0.0,0.0,6-11,9-10,2-5,4-3,4-6,5-7,2-1,5-7,4-10,7-9,1-9,6-4,False
634429,2021-04-23,121,120,NYM,WSH,New York Mets,Washington Nationals,Mets,Nationals,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2021,2021,14,16,7,7,7,9,0.5,0.438,45,55,60,75,-15,-20,3.21,3.44,4.29,4.69,-1.07,-1.25,0.0,0.0,0.0,0.0,0.5,0.438,0.625,0.333,4,5,1,5,3,2,6,4,L3,W2,0,0,0.0,0.0,0.0,0.0,7-7,7-9,4-1,5-5,3-6,2-4,5-3,1-2,7-7,7-9,5-5,6-4,True
634426,2021-04-23,112,158,CHC,MIL,Chicago Cubs,Milwaukee Brewers,Cubs,Brewers,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2021,2021,18,18,9,11,9,7,0.5,0.611,74,79,82,55,-8,24,4.11,4.39,4.56,3.06,-0.44,1.33,0.0,0.0,0.0,0.0,0.5,0.667,0.417,0.583,7,4,5,5,2,7,4,2,W3,W3,0,0,0.0,0.0,0.0,0.0,9-9,11-7,7-5,4-5,2-4,7-2,5-7,7-5,9-9,10-5,5-5,7-3,True
634415,2021-04-23,144,109,ATL,AZ,Atlanta Braves,Arizona Diamondbacks,Braves,Diamondbacks,National League,National League,NL,NL,NL East,NL West,NL East,NL West,2021,2021,18,19,8,9,10,10,0.444,0.474,86,100,87,103,-1,-3,4.78,5.26,4.83,5.42,-0.06,-0.16,0.0,0.0,0.0,0.0,0.438,0.529,0.385,0.286,3,2,4,3,5,7,6,7,W1,W4,0,0,0.0,0.0,0.0,0.0,8-10,9-10,3-4,2-3,5-6,7-7,5-8,2-5,7-9,9-8,4-6,6-4,False
634412,2021-04-23,116,118,DET,KC,Detroit Tigers,Kansas City Royals,Tigers,Royals,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2021,2021,19,17,7,10,12,7,0.368,0.588,64,79,92,85,-28,-6,3.37,4.65,4.84,5.0,-1.47,-0.35,0.0,0.0,0.0,0.0,0.375,0.588,0.333,0.5,4,8,5,5,3,2,7,2,L1,W1,0,0,0.0,0.0,0.0,0.0,7-12,10-7,4-5,8-5,3-7,2-2,3-6,2-2,6-10,10-7,4-6,6-4,True
634413,2021-04-23,139,141,TB,TOR,Tampa Bay Rays,Toronto Blue Jays,Rays,Blue Jays,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2021,2021,19,18,10,8,9,10,0.526,0.444,94,74,98,64,-4,10,4.95,4.11,5.16,3.56,-0.21,0.56,0.0,0.0,0.0,0.0,0.5,0.444,0.556,0.625,3,3,4,3,7,5,5,7,L1,W1,0,0,0.0,0.0,0.0,0.0,10-9,8-10,3-4,3-3,7-5,5-7,5-4,5-3,8-8,8-10,6-4,5-5,True
634389,2021-04-23,110,133,BAL,OAK,Baltimore Orioles,Oakland Athletics,Orioles,Athletics,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2021,2021,18,19,8,12,10,7,0.444,0.632,71,90,77,92,-6,-2,3.94,4.74,4.28,4.84,-0.33,-0.11,0.0,0.0,0.0,0.0,0.438,0.643,0.444,0.286,1,8,6,6,7,4,4,1,L1,W11,0,0,0.0,0.0,0.0,0.0,8-10,12-7,1-6,8-6,7-4,4-1,4-5,2-5,7-9,9-5,4-6,10-0,False
634386,2021-04-23,111,136,BOS,SEA,Boston Red Sox,Seattle Mariners,Red Sox,Mariners,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2021,2021,20,19,12,12,8,7,0.6,0.632,106,81,83,80,23,1,5.3,4.26,4.15,4.21,1.15,0.05,0.0,0.0,0.0,0.0,0.6,0.643,0.636,0.667,6,6,7,5,6,6,1,2,L2,W1,0,0,0.0,0.0,0.0,0.0,12-8,12-7,6-7,6-5,6-1,6-2,7-4,2-1,12-8,9-5,5-5,7-3,False
634383,2021-04-23,117,108,HOU,LAA,Houston Astros,Los Angeles Angels,Astros,Angels,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2021,2021,18,17,8,9,10,8,0.444,0.529,85,87,80,91,5,-4,4.72,5.12,4.44,5.35,0.28,-0.24,0.0,0.0,0.0,0.0,0.5,0.529,0.615,0.333,2,6,5,4,6,3,5,4,W1,L2,0,0,0.0,0.0,0.0,0.0,8-10,9-8,2-5,6-4,6-5,3-4,8-5,2-4,8-8,9-8,2-8,4-6,True
634378,2021-04-23,138,113,STL,CIN,St. Louis Cardinals,Cincinnati Reds,Cardinals,Reds,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2021,2021,18,18,8,9,10,9,0.444,0.5,85,111,87,94,-2,17,4.72,6.17,4.83,5.22,-0.11,0.94,0.0,0.0,0.0,0.0,0.444,0.467,0.333,0.833,2,7,4,5,6,2,6,4,L2,L4,0,0,0.0,0.0,0.0,0.0,8-10,9-9,2-4,7-5,6-6,2-4,2-4,5-1,8-10,7-8,3-7,3-7,True
