game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
632879,2021-08-21,110,144,BAL,ATL,Baltimore Orioles,Atlanta Braves,Orioles,Braves,American League,National League,AL,NL,AL East,NL East,AL East,NL East,2021,2021,121,122,38,66,83,56,0.314,0.541,481,603,711,514,-230,89,3.98,4.94,5.88,4.21,-1.9,0.73,0.0,0.0,0.0,0.0,0.302,0.585,0.255,0.562,17,31,38,29,21,35,45,27,L16,W7,0,0,0.0,0.0,0.0,0.0,38-83,66-56,17-38,31-29,21-45,35-27,13-38,36-28,32-74,62-44,0-10,9-1,False
632870,2021-08-21,111,140,BOS,TEX,Boston Red Sox,Texas Rangers,Red Sox,Rangers,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2021,2021,124,122,70,42,54,80,0.565,0.344,617,455,559,608,58,-153,4.98,3.73,4.51,4.98,0.47,-1.25,0.0,0.0,0.0,0.0,0.541,0.364,0.567,0.339,38,28,24,34,32,14,30,46,W1,L4,0,0,0.0,0.0,0.0,0.0,70-54,42-80,38-24,28-34,32-30,14-46,34-26,20-39,59-50,39-68,5-5,3-7,False
632842,2021-08-21,133,137,OAK,SF,Oakland Athletics,San Francisco Giants,Athletics,Giants,American League,National League,AL,NL,AL West,NL West,AL West,NL West,2021,2021,123,122,70,78,53,44,0.569,0.639,555,595,482,455,73,140,4.51,4.88,3.92,3.73,0.59,1.15,0.0,0.0,0.0,0.0,0.562,0.644,0.527,0.667,35,42,25,19,35,36,28,25,W2,L2,0,0,0.0,0.0,0.0,0.0,70-53,78-44,35-25,42-19,35-28,36-25,29-26,36-18,59-46,67-37,5-5,7-3,False
632829,2021-08-21,158,120,MIL,WSH,Milwaukee Brewers,Washington Nationals,Brewers,Nationals,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2021,2021,123,121,74,53,49,68,0.602,0.438,568,536,458,581,110,-45,4.62,4.43,3.72,4.8,0.89,-0.37,0.0,0.0,0.0,0.0,0.631,0.413,0.667,0.415,32,31,28,33,42,22,21,35,L2,W3,0,0,0.0,0.0,0.0,0.0,74-49,53-68,32-28,31-33,42-21,22-35,40-20,22-31,70-41,43-61,7-3,3-7,False
632824,2021-08-21,112,118,CHC,KC,Chicago Cubs,Kansas City Royals,Cubs,Royals,National League,American League,NL,AL,NL Central,AL Central,NL Central,AL Central,2021,2021,124,121,54,53,70,68,0.435,0.438,514,495,606,600,-92,-105,4.15,4.09,4.89,4.96,-0.74,-0.87,0.0,0.0,0.0,0.0,0.451,0.417,0.429,0.463,31,32,29,31,23,21,41,37,L1,W1,0,0,0.0,0.0,0.0,0.0,54-70,53-68,31-29,32-31,23-41,21-37,24-32,25-29,51-62,43-60,2-8,5-5,False
632821,2021-08-21,147,142,NYY,MIN,New York Yankees,Minnesota Twins,Yankees,Twins,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2021,2021,123,123,71,54,52,69,0.577,0.439,530,567,493,651,37,-84,4.31,4.61,4.01,5.29,0.3,-0.68,0.0,0.0,0.0,0.0,0.574,0.436,0.474,0.458,38,30,25,33,33,24,27,36,W7,L2,0,0,0.0,0.0,0.0,0.0,71-52,54-69,38-25,30-33,33-27,24-36,27-30,27-32,62-46,48-62,8-2,6-4,False
632810,2021-08-21,138,134,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,Cardinals,Pirates,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2021,2021,121,122,62,43,59,79,0.512,0.352,494,435,519,622,-25,-187,4.08,3.57,4.29,5.1,-0.21,-1.53,0.0,0.0,0.0,0.0,0.505,0.327,0.489,0.259,33,24,28,35,29,19,31,44,L1,W1,0,0,0.0,0.0,0.0,0.0,62-59,43-79,33-28,24-35,29-31,19-44,23-24,14-40,52-51,35-72,7-3,2-8,True
632834,2021-08-21,117,136,HOU,SEA,Houston Astros,Seattle Mariners,Astros,Mariners,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2021,2021,122,123,72,66,50,57,0.59,0.537,654,516,481,567,173,-51,5.36,4.2,3.94,4.61,1.42,-0.41,0.0,0.0,0.0,0.0,0.611,0.56,0.688,0.585,38,37,23,25,34,29,27,32,W2,L1,0,0,0.0,0.0,0.0,0.0,72-50,66-57,38-23,37-25,34-27,29-32,33-15,31-22,66-42,61-48,6-4,7-3,True
632804,2021-08-21,139,145,TB,CWS,Tampa Bay Rays,Chicago White Sox,Rays,White Sox,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2021,2021,123,123,75,72,48,51,0.61,0.585,647,613,510,473,137,140,5.26,4.98,4.15,3.85,1.11,1.14,0.0,0.0,0.0,0.0,0.602,0.582,0.684,0.597,39,42,23,23,36,30,25,28,L1,W1,0,0,0.0,0.0,0.0,0.0,75-48,72-51,39-23,42-23,36-25,30-28,39-18,37-25,65-43,64-46,6-4,5-5,False
632797,2021-08-21,113,146,CIN,MIA,Cincinnati Reds,Miami Marlins,Reds,Marlins,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2021,2021,124,123,67,51,57,72,0.54,0.415,627,494,593,524,34,-30,5.06,4.02,4.78,4.26,0.27,-0.24,0.0,0.0,0.0,0.0,0.541,0.453,0.636,0.458,34,30,29,30,33,21,28,42,W2,L5,0,0,0.0,0.0,0.0,0.0,67-57,51-72,34-29,30-30,33-28,21-42,35-20,22-26,59-50,48-58,6-4,4-6,False
