game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
632521,2021-09-15,121,138,NYM,STL,New York Mets,St. Louis Cardinals,Mets,Cardinals,National League,National League,NL,NL,NL East,NL Central,NL East,NL Central,2021,2021,146,144,72,75,74,69,0.493,0.521,579,598,590,610,-11,-12,3.97,4.15,4.04,4.24,-0.08,-0.08,0.0,0.0,0.0,0.0,0.492,0.516,0.515,0.5,43,39,30,33,29,36,44,36,L2,W4,0,0,0.0,0.0,0.0,0.0,72-74,75-69,43-30,39-33,29-44,36-36,34-32,31-31,63-65,64-60,4-6,6-4,False
632494,2021-09-15,110,147,BAL,NYY,Baltimore Orioles,New York Yankees,Orioles,Yankees,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2021,2021,144,145,46,81,98,64,0.319,0.559,602,632,864,599,-262,33,4.18,4.36,6.0,4.13,-1.82,0.23,0.0,0.0,0.0,0.0,0.315,0.552,0.262,0.446,22,41,50,31,24,40,48,33,L4,W2,0,0,0.0,0.0,0.0,0.0,46-98,81-64,22-50,41-31,24-48,40-33,17-48,29-36,40-87,69-56,4-6,3-7,True
632490,2021-09-15,145,108,CWS,LAA,Chicago White Sox,Los Angeles Angels,White Sox,Angels,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2021,2021,144,144,83,70,61,74,0.576,0.486,717,643,577,721,140,-78,4.98,4.47,4.01,5.01,0.97,-0.54,0.0,0.0,0.0,0.0,0.563,0.476,0.585,0.4,49,37,25,34,34,33,36,40,W2,L2,0,0,0.0,0.0,0.0,0.0,83-61,70-74,49-25,37-34,34-36,33-40,38-27,24-36,71-55,59-65,5-5,4-6,False
632486,2021-09-15,143,112,PHI,CHC,Philadelphia Phillies,Chicago Cubs,Phillies,Cubs,National League,National League,NL,NL,NL East,NL Central,NL East,NL Central,2021,2021,144,145,72,66,72,79,0.5,0.455,654,622,676,731,-22,-109,4.54,4.29,4.69,5.04,-0.15,-0.75,0.0,0.0,0.0,0.0,0.52,0.472,0.567,0.476,40,39,32,36,32,27,40,43,L2,W1,0,0,0.0,0.0,0.0,0.0,72-72,66-79,40-32,39-36,32-40,27-43,38-29,30-33,66-61,60-67,3-7,6-4,False
632485,2021-09-15,140,117,TEX,HOU,Texas Rangers,Houston Astros,Rangers,Astros,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2021,2021,144,144,54,84,90,60,0.375,0.583,567,762,715,577,-148,185,3.94,5.29,4.97,4.01,-1.03,1.28,0.0,0.0,0.0,0.0,0.379,0.606,0.366,0.656,32,45,38,27,22,39,52,33,W1,L1,0,0,0.0,0.0,0.0,0.0,54-90,84-60,32-38,45-27,22-52,39-33,26-45,42-22,47-77,77-50,7-3,5-5,True
632484,2021-09-15,119,109,LAD,AZ,Los Angeles Dodgers,Arizona Diamondbacks,Dodgers,Diamondbacks,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2021,2021,146,145,93,47,53,98,0.637,0.324,738,608,496,807,242,-199,5.05,4.19,3.4,5.57,1.66,-1.37,0.0,0.0,0.0,0.0,0.643,0.344,0.636,0.288,51,28,23,43,42,19,30,55,W5,L2,0,0,0.0,0.0,0.0,0.0,93-53,47-98,51-23,28-43,42-30,19-55,42-24,19-47,81-45,44-84,7-3,2-8,True
632483,2021-09-15,141,139,TOR,TB,Toronto Blue Jays,Tampa Bay Rays,Blue Jays,Rays,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2021,2021,145,145,81,90,64,55,0.559,0.621,765,778,593,606,172,172,5.28,5.37,4.09,4.18,1.19,1.19,0.0,0.0,0.0,0.0,0.536,0.609,0.545,0.681,40,45,31,26,41,45,33,29,L1,W1,0,0,0.0,0.0,0.0,0.0,81-64,90-55,40-31,45-26,41-33,45-29,36-30,47-22,67-58,78-50,8-2,5-5,True
632487,2021-09-15,134,113,PIT,CIN,Pittsburgh Pirates,Cincinnati Reds,Pirates,Reds,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2021,2021,144,145,53,75,91,70,0.368,0.517,531,706,739,678,-208,28,3.69,4.87,5.13,4.68,-1.44,0.19,0.0,0.0,0.0,0.0,0.347,0.52,0.277,0.574,33,38,40,33,20,37,51,37,W1,L3,0,0,0.0,0.0,0.0,0.0,53-91,75-70,33-40,38-33,20-51,37-37,18-47,39-29,43-81,66-61,5-5,3-7,True
632479,2021-09-15,116,158,DET,MIL,Detroit Tigers,Milwaukee Brewers,Tigers,Brewers,American League,National League,AL,NL,AL Central,NL Central,AL Central,NL Central,2021,2021,145,145,69,89,76,56,0.476,0.614,634,673,690,537,-56,136,4.37,4.64,4.76,3.7,-0.39,0.94,0.0,0.0,0.0,0.0,0.468,0.643,0.391,0.667,38,40,36,31,31,49,40,25,W2,L1,0,0,0.0,0.0,0.0,0.0,69-76,89-56,38-36,40-31,31-40,49-25,25-39,44-22,59-67,81-45,6-4,7-3,False
632477,2021-09-15,120,146,WSH,MIA,Washington Nationals,Miami Marlins,Nationals,Marlins,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2021,2021,145,145,60,61,85,84,0.414,0.421,647,569,724,612,-77,-43,4.46,3.92,4.99,4.22,-0.53,-0.3,0.0,0.0,0.0,0.0,0.391,0.453,0.389,0.462,34,38,40,34,26,23,45,50,W1,L1,0,0,0.0,0.0,0.0,0.0,60-85,61-84,34-40,38-34,26-45,23-50,28-44,30-35,50-78,58-70,4-6,5-5,True
