game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
632224,2021-04-13,110,136,BAL,SEA,Baltimore Orioles,Seattle Mariners,Orioles,Mariners,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2021,2021,9,9,4,5,5,4,0.444,0.556,40,41,49,52,-9,-11,4.44,4.56,5.44,5.78,-1.0,-1.22,0.0,0.0,0.0,0.0,0.444,0.5,0.444,0.0,0,3,3,3,4,2,2,1,L3,W2,0,0,0.0,0.0,0.0,0.0,4-5,5-4,0-3,3-3,4-2,2-1,4-5,0-0,4-5,3-3,4-5,5-4,False
634569,2021-04-13,141,147,TOR,NYY,Toronto Blue Jays,New York Yankees,Blue Jays,Yankees,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2021,2021,10,10,4,5,6,5,0.4,0.5,42,41,37,34,5,7,4.2,4.1,3.7,3.4,0.5,0.7,0.0,0.0,0.0,0.0,0.4,0.5,0.5,0.5,1,3,3,3,3,2,3,2,L1,W2,0,0,0.0,0.0,0.0,0.0,4-6,5-5,1-3,3-3,3-3,2-2,2-2,5-5,4-6,5-5,4-6,5-5,True
634535,2021-04-13,134,135,PIT,SD,Pittsburgh Pirates,San Diego Padres,Pirates,Padres,National League,National League,NL,NL,NL Central,NL West,NL Central,NL West,2021,2021,10,11,3,8,7,3,0.3,0.727,36,45,55,25,-19,20,3.6,4.09,5.5,2.27,-1.9,1.82,0.0,0.0,0.0,0.0,0.3,0.625,0.333,0.571,2,4,2,3,1,4,5,0,L1,W4,0,0,0.0,0.0,0.0,0.0,3-7,8-3,2-2,4-3,1-5,4-0,3-6,4-3,3-7,5-3,3-7,7-3,False
634510,2021-04-13,137,113,SF,CIN,San Francisco Giants,Cincinnati Reds,Giants,Reds,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2021,2021,10,10,6,7,4,3,0.6,0.7,31,69,29,46,2,23,3.1,6.9,2.9,4.6,0.2,2.3,0.0,0.0,0.0,0.0,0.714,0.7,0.833,0.833,3,5,1,1,3,2,3,2,L1,W1,0,0,0.0,0.0,0.0,0.0,6-4,7-3,3-1,5-1,3-3,2-2,5-1,5-1,5-2,7-3,6-4,7-3,False
634502,2021-04-13,138,120,STL,WSH,St. Louis Cardinals,Washington Nationals,Cardinals,Nationals,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2021,2021,10,7,5,2,5,5,0.5,0.286,46,22,54,29,-8,-7,4.6,3.14,5.4,4.14,-0.8,-1.0,0.0,0.0,0.0,0.0,0.5,0.286,0.333,0.333,1,1,3,2,4,1,2,3,L3,W1,0,0,0.0,0.0,0.0,0.0,5-5,2-5,1-3,1-2,4-2,1-3,2-4,1-2,5-5,2-5,5-5,2-5,False
634489,2021-04-13,139,140,TB,TEX,Tampa Bay Rays,Texas Rangers,Rays,Rangers,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2021,2021,10,10,5,3,5,7,0.5,0.3,42,36,55,52,-13,-16,4.2,3.6,5.5,5.2,-1.3,-1.6,0.0,0.0,0.0,0.0,0.429,0.429,0.333,0.0,3,2,1,4,2,1,4,3,W1,L4,0,0,0.0,0.0,0.0,0.0,5-5,3-7,3-1,2-4,2-4,1-3,2-4,0-0,3-4,3-4,5-5,3-7,False
632226,2021-04-13,121,143,NYM,PHI,New York Mets,Philadelphia Phillies,Mets,Phillies,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2021,2021,5,9,2,6,3,3,0.4,0.667,16,38,22,35,-6,3,3.2,4.22,4.4,3.89,-1.2,0.33,0.0,0.0,0.0,0.0,0.4,0.667,0.4,0.667,1,5,1,1,1,1,2,2,L1,W1,0,0,0.0,0.0,0.0,0.0,2-3,6-3,1-1,5-1,1-2,1-2,2-3,6-3,2-3,6-3,2-3,6-3,True
632213,2021-04-13,110,136,BAL,SEA,Baltimore Orioles,Seattle Mariners,Orioles,Mariners,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2021,2021,10,10,5,5,5,5,0.5,0.5,47,47,55,59,-8,-12,4.7,4.7,5.5,5.9,-0.8,-1.2,0.0,0.0,0.0,0.0,0.5,0.429,0.444,0.0,1,3,3,3,4,2,2,2,W1,L1,0,0,0.0,0.0,0.0,0.0,5-5,5-5,1-3,3-3,4-2,2-2,4-5,0-0,5-5,3-4,5-5,5-5,False
632229,2021-04-13,117,116,HOU,DET,Houston Astros,Detroit Tigers,Astros,Tigers,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2021,2021,10,10,6,4,4,6,0.6,0.4,58,35,39,56,19,-21,5.8,3.5,3.9,5.6,1.9,-2.1,0.0,0.0,0.0,0.0,0.6,0.4,0.667,0.333,1,3,3,3,5,1,1,3,L3,W1,0,0,0.0,0.0,0.0,0.0,6-4,4-6,1-3,3-3,5-1,1-3,6-3,3-6,6-4,4-6,6-4,4-6,False
632211,2021-04-13,144,146,ATL,MIA,Atlanta Braves,Miami Marlins,Braves,Marlins,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2021,2021,10,9,4,3,6,6,0.4,0.333,39,29,38,35,1,-6,3.9,3.22,3.8,3.89,0.1,-0.67,0.0,0.0,0.0,0.0,0.4,0.333,0.4,0.667,2,1,2,5,2,2,4,1,L2,W2,0,0,0.0,0.0,0.0,0.0,4-6,3-6,2-2,1-5,2-4,2-1,4-6,2-1,4-6,2-4,4-6,3-6,True
