game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
288680,2011-08-12,143,120,PHI,WSH,Philadelphia Phillies,Washington Nationals,Phillies,Nationals,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2011,2011,117,117,77,56,40,61,0.658,0.479,515,457,384,480,131,-23,4.4,3.91,3.28,4.1,1.12,-0.2,0.0,0.0,0.0,0.0,0.667,0.471,0.644,0.409,41,32,18,23,36,24,22,38,W3,L2,0,0,0.0,0.0,0.0,0.0,77-40,56-61,41-18,32-23,36-22,24-38,29-16,18-26,68-34,48-54,9-1,5-5,True
288679,2011-08-12,133,140,OAK,TEX,Oakland Athletics,Texas Rangers,Athletics,Rangers,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2011,2011,117,118,53,66,64,52,0.453,0.559,460,599,468,500,-8,99,3.93,5.08,4.0,4.24,-0.07,0.84,0.0,0.0,0.0,0.0,0.455,0.57,0.444,0.625,31,39,24,23,22,27,40,29,W1,L1,0,0,0.0,0.0,0.0,0.0,53-64,66-52,31-24,39-23,22-40,27-29,16-20,20-12,45-54,57-43,5-5,5-5,True
288678,2011-08-12,147,139,NYY,TB,New York Yankees,Tampa Bay Rays,Yankees,Rays,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2011,2011,116,117,71,63,45,54,0.612,0.538,622,501,450,460,172,41,5.36,4.28,3.88,3.93,1.48,0.35,0.0,0.0,0.0,0.0,0.592,0.515,0.535,0.525,39,31,23,28,32,32,22,26,W2,W4,0,0,0.0,0.0,0.0,0.0,71-45,63-54,39-23,31-28,32-22,32-26,23-20,21-19,58-40,51-48,7-3,7-3,True
288677,2011-08-12,146,137,FLA,SF,Miami Marlins,San Francisco Giants,Marlins,Giants,National League,National League,NL,NL,NL East,NL West,NL East,NL West,2011,2011,117,118,55,64,62,54,0.47,0.542,467,407,513,420,-46,-13,3.99,3.45,4.38,3.56,-0.39,-0.11,0.0,0.0,0.0,0.0,0.475,0.524,0.457,0.622,24,35,39,25,31,29,23,29,L7,L1,0,0,0.0,0.0,0.0,0.0,55-62,64-54,24-39,35-25,31-23,29-29,21-25,28-17,47-52,54-49,3-7,3-7,False
288676,2011-08-12,113,135,CIN,SD,Cincinnati Reds,San Diego Padres,Reds,Padres,National League,National League,NL,NL,NL Central,NL West,NL Central,NL West,2011,2011,118,119,57,53,61,66,0.483,0.445,549,447,516,450,33,-3,4.65,3.76,4.37,3.78,0.28,-0.03,0.0,0.0,0.0,0.0,0.51,0.452,0.544,0.405,32,23,29,36,25,30,32,30,W2,W2,0,0,0.0,0.0,0.0,0.0,57-61,53-66,32-29,23-36,25-32,30-30,31-26,17-25,51-49,47-57,4-6,6-4,False
288675,2011-08-12,158,134,MIL,PIT,Milwaukee Brewers,Pittsburgh Pirates,Brewers,Pirates,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2011,2011,118,116,67,56,51,60,0.568,0.483,524,445,495,477,29,-32,4.44,3.84,4.19,4.11,0.25,-0.28,0.0,0.0,0.0,0.0,0.592,0.475,0.635,0.556,41,26,15,32,26,30,36,28,L1,W1,0,0,0.0,0.0,0.0,0.0,67-51,56-60,41-15,26-32,26-36,30-28,33-19,25-20,61-42,48-53,8-2,2-8,True
288674,2011-08-12,109,121,AZ,NYM,Arizona Diamondbacks,New York Mets,Diamondbacks,Mets,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2011,2011,118,117,65,58,53,59,0.551,0.496,541,530,519,523,22,7,4.58,4.53,4.4,4.47,0.19,0.06,0.0,0.0,0.0,0.0,0.55,0.495,0.523,0.422,33,25,26,32,32,33,27,27,W3,L2,0,0,0.0,0.0,0.0,0.0,65-53,58-59,33-26,25-32,32-27,33-27,23-21,19-26,55-45,49-50,6-4,3-7,False
288668,2011-08-12,144,112,ATL,CHC,Atlanta Braves,Chicago Cubs,Braves,Cubs,National League,National League,NL,NL,NL East,NL Central,NL East,NL Central,2011,2011,118,118,69,51,49,67,0.585,0.432,486,483,431,579,55,-96,4.12,4.09,3.65,4.91,0.47,-0.81,0.0,0.0,0.0,0.0,0.573,0.447,0.562,0.423,34,29,22,33,35,22,27,34,W4,W2,0,0,0.0,0.0,0.0,0.0,69-49,51-67,34-22,29-33,35-27,22-34,27-21,22-30,59-44,46-57,6-4,8-2,False
288672,2011-08-12,145,118,CWS,KC,Chicago White Sox,Kansas City Royals,White Sox,Royals,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2011,2011,117,118,58,49,59,69,0.496,0.415,467,513,480,567,-13,-54,3.99,4.35,4.1,4.81,-0.11,-0.46,0.0,0.0,0.0,0.0,0.475,0.44,0.474,0.4,24,31,32,32,34,18,27,37,W1,L4,0,0,0.0,0.0,0.0,0.0,58-59,49-69,24-32,31-32,34-27,18-37,18-20,18-27,47-52,44-56,6-4,3-7,True
288671,2011-08-12,119,117,LAD,HOU,Los Angeles Dodgers,Houston Astros,Dodgers,Astros,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2011,2011,116,118,52,38,64,80,0.448,0.322,427,454,467,599,-40,-145,3.68,3.85,4.03,5.08,-0.34,-1.23,0.0,0.0,0.0,0.0,0.455,0.33,0.5,0.333,28,19,34,40,24,19,30,40,L4,L3,0,0,0.0,0.0,0.0,0.0,52-64,38-80,28-34,19-40,24-30,19-40,24-24,19-38,46-55,34-69,4-6,3-7,False
