game_pk,home_batting_k_pct_rolling_10,away_batting_k_pct_rolling_10
630851,,
631377,,
630941,,
630966,,
630989,,
631091,,
631121,,
631182,,
631242,,
631378,0.16216216216216217,0.25
631438,,
631514,,
631563,,
631589,,
631641,,
631664,,
630899,0.3125,0.5
630942,0.21428571428571427,0.4666666666666667
630967,0.2727272727272727,0.3235294117647059
630992,0.2903225806451613,0.17142857142857143
631092,0.26666666666666666,0.21875
631108,0.25806451612903225,0.2647058823529412
631181,0.3333333333333333,0.2222222222222222
631241,0.14285714285714285,0.5
631382,0.12162162162162163,0.2698412698412698
631453,0.14285714285714285,0.3225806451612903
631515,0.22857142857142856,0.24324324324324326
631565,0.10714285714285714,0.6
631603,0.12903225806451613,0.4642857142857143
631642,0.25,0.3
631666,0.225,0.25806451612903225
630856,0.20754716981132076,0.3103448275862069
630943,0.22580645161290322,0.359375
630968,0.2459016393442623,0.2318840579710145
630993,0.24242424242424243,0.2
631097,0.3559322033898305,0.28125
631126,0.21666666666666667,0.25396825396825395
631165,0.2923076923076923,0.20588235294117646
631240,0.23076923076923078,0.40298507462686567
631384,0.14018691588785046,0.3125
631441,0.12121212121212122,0.3125
631517,0.2602739726027397,0.2
631566,0.2903225806451613,0.4032258064516129
631591,0.14285714285714285,0.44776119402985076
631643,0.3,0.29411764705882354
631668,0.2597402597402597,0.19117647058823528
630861,0.2261904761904762,0.24545454545454545
630969,0.23958333333333334,0.3
631098,0.34782608695652173,0.30526315789473685
631130,0.20618556701030927,0.28865979381443296
631168,0.25806451612903225,0.17475728155339806
631442,0.2,0.26732673267326734
631489,0.4742268041237113,0.42105263157894735
631592,0.23157894736842105,0.3157894736842105
631669,0.23423423423423423,0.21428571428571427
630866,0.22033898305084745,0.25
630944,0.2391304347826087,0.2734375
630970,0.26717557251908397,0.3611111111111111
631014,0.26153846153846155,0.34710743801652894
631132,0.24242424242424243,0.2733812949640288
631171,0.29508196721311475,0.3263157894736842
631269,0.19090909090909092,0.2736842105263158
631387,0.21739130434782608,0.29411764705882354
631443,0.2196969696969697,0.16312056737588654
631490,0.41353383458646614,0.34074074074074073
631567,0.25263157894736843,0.2761904761904762
631573,0.25203252032520324,0.2571428571428571
631593,0.2230769230769231,0.3282442748091603
631663,0.21379310344827587,0.2426470588235294
630272,0.36363636363636365,0.2670807453416149
630495,0.16831683168316833,0.3333333333333333
630916,0.23333333333333334,0.25
630940,0.27049180327868855,0.25925925925925924
631033,0.2732919254658385,0.30718954248366015
631137,0.24848484848484848,0.2787878787878788
631172,0.28205128205128205,0.31343283582089554
631239,0.24277456647398843,0.20670391061452514
631270,0.18439716312056736,0.2734375
631389,0.2046783625730994,0.3
631444,0.2331288343558282,0.15730337078651685
631492,0.36875,0.3313253012048193
631569,0.25161290322580643,0.2808988764044944
631594,0.2392638036809816,0.31547619047619047
630145,0.27979274611398963,0.18468468468468469
630346,0.35071090047393366,0.26804123711340205
630496,0.20300751879699247,0.34146341463414637
630917,0.27358490566037735,0.26229508196721313
631018,0.2639593908629442,0.2864864864864865
631238,0.2559241706161137,0.21226415094339623
631271,0.2235294117647059,0.26344086021505375
631390,0.2087378640776699,0.2898550724637681
631494,0.37967914438502676,0.3034825870646766
630201,0.2577777777777778,0.1889763779527559
630275,0.3474576271186441,0.2644628099173554
630592,0.21212121212121213,0.27232142857142855
631019,0.2723404255319149,0.25806451612903225
631066,0.29338842975206614,0.2925531914893617
631222,0.33121019108280253,0.21951219512195122
631272,0.26,0.25806451612903225
631391,0.21428571428571427,0.24519230769230768
631410,0.2821576763485477,0.2932692307692308
631480,0.36363636363636365,0.24102564102564103
631539,0.2976190476190476,0.29694323144104806
631647,0.33004926108374383,0.2849740932642487
630100,0.23921568627450981,0.2179930795847751
630278,0.34191176470588236,0.26595744680851063
630492,0.21890547263681592,0.28125
631020,0.26492537313432835,0.2698412698412698
631067,0.2872727272727273,0.2903225806451613
631224,0.2962962962962963,0.22826086956521738
631273,0.26200873362445415,0.25806451612903225
631392,0.22140221402214022,0.22857142857142856
631413,0.27075812274368233,0.28451882845188287
631540,0.27403846153846156,0.2808988764044944
631622,0.3135593220338983,0.27876106194690264
630101,0.24475524475524477,0.21951219512195122
630280,0.3377049180327869,0.2747603833865815
630493,0.2301255230125523,0.27702702702702703
631021,0.25252525252525254,0.2895927601809955
631068,0.284789644012945,0.3107569721115538
631210,0.2850678733031674,0.24271844660194175
631274,0.25680933852140075,0.27075812274368233
631393,0.2247557003257329,0.23508771929824562
631415,0.27672955974842767,0.2569444444444444
631469,0.3543307086614173,0.24444444444444444
631470,0.35018050541516244,0.22568093385214008
631541,0.2708333333333333,0.28716216216216217
631606,0.3007518796992481,0.29457364341085274
630281,0.33432835820895523,0.28160919540229884
631070,0.2932551319648094,0.31560283687943264
631090,0.27927927927927926,0.22252747252747251
631219,0.2795275590551181,0.18
631275,0.27526132404181186,0.282312925170068
631293,0.30456852791878175,0.24464831804281345
631542,0.2518248175182482,0.25
631596,0.2508833922261484,0.2777777777777778
631645,0.29900332225913623,0.2693409742120344
630109,0.2586750788643533,0.2331288343558282
630284,0.33136094674556216,0.2540322580645161
630575,0.22992700729927007,0.2376237623762376
630874,0.25339366515837103,0.2824858757062147
630971,0.2796352583586626,0.24855491329479767
631057,0.2982456140350877,0.2398843930635838
631069,0.2702702702702703,0.23676880222841226
631173,0.3072100313479624,0.26171875
631276,0.27586206896551724,0.27522935779816515
631294,0.30472103004291845,0.25274725274725274
631543,0.25,0.24850299401197604
631597,0.2508038585209003,0.3116883116883117
631608,0.3018292682926829,0.2342857142857143
630110,0.24528301886792453,0.22865013774104684
630307,0.3106508875739645,0.24820143884892087
630591,0.24342105263157895,0.21935483870967742
630878,0.2450592885375494,0.28895184135977336
630972,0.28440366972477066,0.2543859649122807
631043,0.2903225806451613,0.23976608187134502
631085,0.26646706586826346,0.2443820224719101
631127,0.20149253731343283,0.26031746031746034
