game_pk,home_batting_slg_rolling_5,away_batting_slg_rolling_5
630851,,
631377,,
630941,,
630966,,
630989,,
631091,,
631121,,
631182,,
631242,,
631378,0.5135135135135135,0.25
631438,,
631514,,
631563,,
631589,,
631641,,
631664,,
630899,0.25,0.45454545454545453
630942,0.25,0.13333333333333333
630967,0.3333333333333333,0.4117647058823529
630992,0.6451612903225806,0.2571428571428571
631092,0.36666666666666664,0.34375
631108,0.25806451612903225,0.4117647058823529
631181,0.48484848484848486,0.2777777777777778
631241,0.35714285714285715,0.13333333333333333
631382,0.5540540540540541,0.23809523809523808
631453,0.45714285714285713,0.3870967741935484
631515,0.42857142857142855,0.4594594594594595
631565,0.25,0.13333333333333333
631603,0.5161290322580645,0.21428571428571427
631642,0.42857142857142855,0.1
631666,0.625,0.3870967741935484
630856,0.5849056603773585,0.3793103448275862
630943,0.27419354838709675,0.171875
630968,0.3114754098360656,0.36231884057971014
630993,0.5454545454545454,0.18461538461538463
631097,0.4406779661016949,0.296875
631126,0.45,0.3333333333333333
631165,0.35384615384615387,0.3235294117647059
631240,0.3384615384615385,0.2835820895522388
631384,0.514018691588785,0.28125
631441,0.5,0.453125
631517,0.6164383561643836,0.37142857142857144
631566,0.1774193548387097,0.25806451612903225
631591,0.49206349206349204,0.417910447761194
631643,0.36666666666666664,0.35294117647058826
631668,0.4805194805194805,0.36764705882352944
630861,0.5119047619047619,0.35454545454545455
630969,0.375,0.5
631098,0.391304347826087,0.28421052631578947
631130,0.28865979381443296,0.28865979381443296
631168,0.3548387096774194,0.3300970873786408
631442,0.47,0.43564356435643564
631489,0.38144329896907214,0.25263157894736843
631592,0.4105263157894737,0.47368421052631576
631669,0.4594594594594595,0.30612244897959184
630866,0.4661016949152542,0.4236111111111111
630944,0.2826086956521739,0.265625
630970,0.5190839694656488,0.4513888888888889
631014,0.27692307692307694,0.4049586776859504
631132,0.2878787878787879,0.302158273381295
631171,0.3524590163934426,0.2631578947368421
631269,0.4909090909090909,0.4421052631578947
631387,0.32608695652173914,0.4264705882352941
631443,0.5,0.44680851063829785
631490,0.40601503759398494,0.42962962962962964
631567,0.3368421052631579,0.5333333333333333
631573,0.34959349593495936,0.5071428571428571
631593,0.36923076923076925,0.4580152671755725
631663,0.45517241379310347,0.375
630272,0.4090909090909091,0.4658385093167702
630495,0.43564356435643564,0.36666666666666664
630916,0.4111111111111111,0.41216216216216217
630940,0.26229508196721313,0.2716049382716049
631033,0.2795031055900621,0.39215686274509803
631137,0.3212121212121212,0.3090909090909091
631172,0.3269230769230769,0.3358208955223881
631239,0.3872832369942196,0.441340782122905
631270,0.48226950354609927,0.4453125
631389,0.38596491228070173,0.40588235294117647
631444,0.4539877300613497,0.4157303370786517
631492,0.41875,0.39759036144578314
631569,0.3741935483870968,0.4943820224719101
631594,0.3987730061349693,0.5
630145,0.2608695652173913,0.3675675675675676
630346,0.4861878453038674,0.43478260869565216
630496,0.41353383458646614,0.4146341463414634
630917,0.3595505617977528,0.38922155688622756
631018,0.38181818181818183,0.4129032258064516
631238,0.4371584699453552,0.4011627906976744
631271,0.45294117647058824,0.36075949367088606
631390,0.4411764705882353,0.42613636363636365
631494,0.4591194968553459,0.4444444444444444
630201,0.2732919254658385,0.35
630275,0.44970414201183434,0.4124293785310734
630592,0.42424242424242425,0.4171779141104294
631019,0.4186046511627907,0.3161290322580645
631066,0.42134831460674155,0.2838709677419355
631222,0.43312101910828027,0.4260355029585799
631272,0.38650306748466257,0.4064516129032258
631391,0.4411764705882353,0.3872832369942196
631410,0.4581005586592179,0.4624277456647399
631480,0.4444444444444444,0.4268292682926829
631539,0.3333333333333333,0.4235294117647059
631647,0.48,0.2848101265822785
630100,0.29375,0.3626373626373626
630278,0.3395061728395062,0.4782608695652174
630492,0.4764705882352941,0.40625
631020,0.45348837209302323,0.32919254658385094
631067,0.41379310344827586,0.28289473684210525
631224,0.4550898203592814,0.4
631273,0.4528301886792453,0.3137254901960784
631392,0.47023809523809523,0.3575418994413408
631413,0.4725274725274725,0.3493975903614458
631540,0.4101123595505618,0.46285714285714286
631622,0.5056818181818182,0.34782608695652173
630101,0.2911392405063291,0.45454545454545453
630280,0.38509316770186336,0.4180790960451977
630493,0.4619883040935672,0.26666666666666666
631021,0.46706586826347307,0.34591194968553457
631068,0.36416184971098264,0.27848101265822783
631210,0.4785276073619632,0.35365853658536583
631274,0.4013605442176871,0.2532467532467532
631393,0.47337278106508873,0.3675675675675676
631415,0.40437158469945356,0.4262295081967213
631469,0.47770700636942676,0.37037037037037035
631470,0.4166666666666667,0.41975308641975306
631541,0.4715909090909091,0.42857142857142855
631606,0.49707602339181284,0.3167701863354037
630281,0.4276729559748428,0.4
631070,0.3508771929824561,0.26875
631090,0.46111111111111114,0.4838709677419355
631219,0.5304878048780488,0.48
631275,0.3904109589041096,0.30864197530864196
631293,0.3712574850299401,0.41711229946524064
631542,0.5083798882681564,0.5029239766081871
631596,0.477124183006536,0.17880794701986755
631645,0.4470588235294118,0.4207650273224044
630109,0.25806451612903225,0.33505154639175255
630284,0.37579617834394907,0.41899441340782123
630575,0.4624277456647399,0.49504950495049505
630874,0.3392857142857143,0.3508771929824561
630971,0.27380952380952384,0.40119760479041916
631057,0.2891566265060241,0.3942857142857143
631069,0.4887640449438202,0.5229885057471264
631173,0.31901840490797545,0.38414634146341464
631276,0.37583892617449666,0.2962962962962963
631294,0.3333333333333333,0.43548387096774194
631543,0.5114942528735632,0.46745562130177515
631597,0.44594594594594594,0.19333333333333333
631608,0.375,0.3854748603351955
630110,0.25477707006369427,0.375
630307,0.47928994082840237,0.4107142857142857
630591,0.4269005847953216,0.43870967741935485
630878,0.3668639053254438,0.38636363636363635
630972,0.3253012048192771,0.38235294117647056
631043,0.26993865030674846,0.37790697674418605
631085,0.43902439024390244,0.4772727272727273
631127,0.44029850746268656,0.5632911392405063
631140,0.35119047619047616,0.4246575342465753
631174,0.34375,0.3902439024390244
