game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
346991,2013-04-19,158,112,MIL,CHC,Milwaukee Brewers,Chicago Cubs,Brewers,Cubs,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2013,2013,14,14,6,5,8,9,0.429,0.357,57,50,75,60,-18,-10,4.07,3.57,5.36,4.29,-1.29,-0.71,0.0,0.0,0.0,0.0,0.429,0.333,0.4,0.6,4,3,5,5,2,2,3,4,W4,W1,0,0,0.0,0.0,0.0,0.0,6-8,5-9,4-5,3-5,2-3,2-4,2-3,3-2,6-8,4-8,5-5,3-7,True
346990,2013-04-19,141,147,TOR,NYY,Toronto Blue Jays,New York Yankees,Blue Jays,Yankees,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2013,2013,16,14,7,8,9,6,0.438,0.571,57,70,82,58,-25,12,3.56,5.0,5.12,4.14,-1.56,0.86,0.0,0.0,0.0,0.0,0.438,0.545,0.333,0.5,4,5,6,4,3,3,3,2,W1,L1,0,0,0.0,0.0,0.0,0.0,7-9,8-6,4-6,5-4,3-3,3-2,1-2,3-3,7-9,6-5,5-5,7-3,True
346989,2013-04-19,143,138,PHI,STL,Philadelphia Phillies,St. Louis Cardinals,Phillies,Cardinals,National League,National League,NL,NL,NL East,NL Central,NL East,NL Central,2013,2013,16,15,6,9,10,6,0.375,0.6,55,83,78,56,-23,27,3.44,5.53,4.88,3.73,-1.44,1.8,0.0,0.0,0.0,0.0,0.385,0.6,0.556,0.625,3,4,4,2,3,5,6,4,L4,W1,0,0,0.0,0.0,0.0,0.0,6-10,9-6,3-4,4-2,3-6,5-4,5-4,5-3,5-8,9-6,4-6,7-3,False
346988,2013-04-19,121,120,NYM,WSH,New York Mets,Washington Nationals,Mets,Nationals,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2013,2013,14,15,7,9,7,6,0.5,0.6,84,64,73,71,11,-7,6.0,4.27,5.21,4.73,0.79,-0.47,0.0,0.0,0.0,0.0,0.417,0.5,0.5,0.556,4,6,2,3,3,3,5,3,L3,W1,0,0,0.0,0.0,0.0,0.0,7-7,9-6,4-2,6-3,3-5,3-3,3-3,5-4,5-7,6-6,5-5,5-5,True
346987,2013-04-19,140,136,TEX,SEA,Texas Rangers,Seattle Mariners,Rangers,Mariners,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2013,2013,15,17,9,7,6,10,0.6,0.412,55,58,47,73,8,-15,3.67,3.41,3.13,4.29,0.53,-0.88,0.0,0.0,0.0,0.0,0.615,0.412,0.6,0.455,4,4,2,6,5,3,4,4,L1,W1,0,0,0.0,0.0,0.0,0.0,9-6,7-10,4-2,4-6,5-4,3-4,6-4,5-6,8-5,7-10,6-4,4-6,True
346986,2013-04-19,137,135,SF,SD,San Francisco Giants,San Diego Padres,Giants,Padres,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2013,2013,16,15,9,5,7,10,0.562,0.333,74,61,75,75,-1,-14,4.62,4.07,4.69,5.0,-0.06,-0.93,0.0,0.0,0.0,0.0,0.562,0.333,0.833,0.333,4,1,2,5,5,4,5,5,L3,W3,0,0,0.0,0.0,0.0,0.0,9-7,5-10,4-2,1-5,5-5,4-5,5-1,4-8,9-7,5-10,6-4,4-6,True
346983,2013-04-19,113,146,CIN,MIA,Cincinnati Reds,Miami Marlins,Reds,Marlins,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2013,2013,16,16,9,3,7,13,0.562,0.188,92,33,64,75,28,-42,5.75,2.06,4.0,4.69,1.75,-2.62,0.0,0.0,0.0,0.0,0.538,0.188,0.167,0.2,8,2,2,7,1,1,5,6,W4,L2,0,0,0.0,0.0,0.0,0.0,9-7,3-13,8-2,2-7,1-5,1-6,1-5,3-12,7-6,3-13,5-5,2-8,False
346980,2013-04-19,108,116,LAA,DET,Los Angeles Angels,Detroit Tigers,Angels,Tigers,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2013,2013,14,15,4,9,10,6,0.286,0.6,52,76,79,52,-27,24,3.71,5.07,5.64,3.47,-1.93,1.6,0.0,0.0,0.0,0.0,0.273,0.6,0.333,0.333,2,4,4,2,2,5,6,4,L2,L1,0,0,0.0,0.0,0.0,0.0,4-10,9-6,2-4,4-2,2-6,5-4,3-6,1-2,3-8,9-6,3-7,6-4,False
346979,2013-04-19,117,114,HOU,CLE,Houston Astros,Cleveland Guardians,Astros,Guardians,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2013,2013,15,14,4,5,11,9,0.267,0.357,61,54,82,74,-21,-20,4.07,3.86,5.47,5.29,-1.4,-1.43,0.0,0.0,0.0,0.0,0.267,0.357,0.267,0.667,1,2,5,6,3,3,6,3,L5,L4,0,0,0.0,0.0,0.0,0.0,4-11,5-9,1-5,2-6,3-6,3-3,4-11,2-1,4-11,5-9,3-7,3-7,False
346978,2013-04-19,134,144,PIT,ATL,Pittsburgh Pirates,Atlanta Braves,Pirates,Braves,National League,National League,NL,NL,NL Central,NL East,NL Central,NL East,2013,2013,15,15,7,13,8,2,0.467,0.867,55,74,63,31,-8,43,3.67,4.93,4.2,2.07,-0.53,2.87,0.0,0.0,0.0,0.0,0.467,0.923,0.625,0.889,5,6,4,2,2,7,4,0,L1,W1,0,0,0.0,0.0,0.0,0.0,7-8,13-2,5-4,6-2,2-4,7-0,5-3,8-1,7-8,12-1,6-4,9-1,False
