Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2024-07-03,PIT,STL,5,4,-130,110,-126,108,8.5,8.5,8.5,8.5,100,-122,-105,-115
2024-07-03,MIA,BOS,2,7,120,-142,112,-132,8.0,8.0,7.5,7.5,100,-122,-122,100
2024-07-03,CLE,CHW,2,8,-188,158,-215,180,8.5,8.5,8.5,8.5,-105,-115,-102,-120
2024-07-03,WAS,NYM,7,5,106,-124,-106,-118,9.5,9.5,7.5,7.5,100,-122,-132,104
2024-07-03,NYY,CIN,2,3,-174,146,-184,154,8.0,8.0,8.5,8.5,-105,-115,-120,-102
2024-07-03,TOR,HOU,2,9,-102,-116,-118,-108,8.5,8.5,8.5,8.5,-122,100,-102,-128
2024-07-03,ATL,SF,3,1,-196,164,-200,168,8.0,8.0,7.5,7.5,-115,-105,-118,-104
2024-07-03,CHC,PHI,3,5,108,-126,-104,-122,8.0,8.0,7.5,7.5,100,-122,-114,-114
2024-07-03,TEX,SD,4,6,-130,110,-162,136,9.0,9.0,8.5,8.5,100,-122,-128,104
2024-07-03,MIN,DET,2,9,-110,-106,-174,146,8.0,8.0,9.0,9.0,-122,100,-105,-115
2024-07-03,KC,TB,4,2,-108,-108,-108,-108,8.5,8.5,8.0,8.0,-122,100,-115,-105
2024-07-03,COL,MIL,0,3,146,-174,144,-172,11.0,11.0,11.5,11.5,-110,-110,-114,-106
2024-07-03,OAK,LAA,5,0,-116,-102,-106,-110,8.0,8.0,8.5,8.5,-115,-105,-110,-110
2024-07-03,LAD,AZ,4,12,-180,152,-200,168,8.5,8.5,9.0,9.0,-110,-110,-105,-115
2024-07-03,SEA,BAL,1,4,-102,-116,-158,134,7.5,7.5,7.5,7.5,100,-122,100,-122
