Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2024-09-29,BOS,TB,3,1,-105,-115,-110,-110,8.5,8.5,7.5,7.5,-105,-115,-130,100
2024-09-29,SF,STL,1,6,-125,105,-125,105,8.5,8.5,7.5,7.5,-105,-115,-110,-110
2024-09-29,WAS,PHI,3,6,145,-175,120,-140,8.0,8.0,7.5,7.5,100,-120,-110,-110
2024-09-29,NYY,PIT,6,4,-200,165,-175,145,8.5,8.5,7.5,7.5,-105,-115,-110,-110
2024-09-29,LAA,TEX,0,8,140,-165,125,-150,8.0,8.0,8.0,8.0,-115,-105,-110,-110
2024-09-29,TOR,MIA,1,3,-155,130,-125,105,8.0,8.0,7.5,7.5,-110,-110,-110,-110
2024-09-29,COL,LAD,1,2,115,-135,130,-155,11.0,11.0,11.0,11.0,-130,100,-115,-105
2024-09-29,AZ,SD,11,2,-175,145,-225,180,9.0,9.0,8.5,8.5,-105,-115,-120,100
2024-09-29,MIN,BAL,2,6,-175,145,-125,105,7.5,7.5,8.0,8.0,-110,-110,-110,-110
2024-09-29,DET,CHW,5,9,-225,180,-250,200,7.5,7.5,7.5,7.5,-110,-110,-110,-110
2024-09-29,MIL,NYM,0,5,100,-120,120,-140,8.0,8.0,8.0,8.0,-110,-110,-110,-110
2024-09-29,SEA,OAK,6,4,-175,145,-185,150,7.5,7.5,7.0,7.0,100,-120,-105,-115
2024-09-29,ATL,KC,2,4,-250,200,-225,185,8.5,8.5,8.0,8.0,-105,-115,-130,100
2024-09-29,CHC,CIN,0,3,100,-120,-105,-115,7.0,7.0,7.0,7.0,-120,100,-115,-105
