Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2024-05-31,CHC ,CIN ,4,5,-154,130,-136,116,8.0,8.0,8.5,8.5,-114,-106,-115,-105
2024-05-31,PHI ,STL ,4,2,-180,152,-220,170,8.5,8.5,7.5,7.5,-105,-115,-130,100
2024-05-31,BAL ,TB ,3,1,-134,116,-174,136,8.5,8.5,7.5,7.5,-118,-104,-114,-115
2024-05-31,TOR ,PIT ,5,3,-164,138,-180,152,8.5,8.5,8.5,8.5,-110,-110,100,-122
2024-05-31,CLE ,WAS ,7,1,-200,168,-235,194,7.5,7.5,7.5,7.5,-115,-105,-118,-104
2024-05-31,MIA ,TEX ,8,2,114,-134,120,-152,8.5,8.5,8.5,8.5,-115,-105,-132,102
2024-05-31,BOS ,DET ,7,3,-158,134,-172,144,8.5,8.5,8.5,8.5,-122,100,-104,-118
2024-05-31,NYM ,AZ ,10,9,-112,-104,-126,108,7.5,7.5,7.5,7.5,-110,-110,102,-124
2024-05-31,ATL ,OAK ,4,2,-220,184,-240,182,8.5,8.5,8.5,8.5,-110,-110,-108,-120
2024-05-31,HOU ,MIN ,1,6,100,-118,-112,-104,8.5,8.5,8.0,8.0,100,-122,-110,-110
2024-05-31,MIL ,CHW ,12,5,-180,152,-186,146,7.5,7.5,7.5,7.5,-122,100,-128,-102
2024-05-31,KC ,SD ,8,11,114,-134,116,-136,8.5,8.5,8.0,8.0,100,-122,-105,-115
2024-05-31,LAD ,COL ,1,4,-350,280,-330,235,8.5,8.5,8.5,8.5,-105,-115,-128,-102
2024-05-31,SEA ,LAA ,5,4,-166,140,-158,134,7.5,7.5,7.0,7.0,-110,-110,104,-128
2024-05-31,SF ,NYY ,2,6,118,-138,114,-134,7.5,7.5,7.5,7.5,-122,100,-115,-105
