Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2024-07-13,DET,LAD,11,9,126,-148,104,-122,9.5,9.5,9.0,9.0,-105,-115,-105,-115
2024-07-13,CHW,PIT,2,6,132,-156,120,-142,8.5,8.5,8.5,8.5,-122,100,-112,-108
2024-07-13,STL,CHC,11,3,-134,116,-136,116,9.0,9.0,8.5,8.5,-115,-105,-115,-105
2024-07-13,PHI,OAK,11,5,-188,158,-196,164,9.5,9.5,9.0,9.0,-122,100,-122,100
2024-07-13,BAL,NYY,1,6,-130,110,-142,120,9.0,9.0,8.5,8.5,-115,-105,-120,-102
2024-07-13,TB,CLE,2,4,-112,-104,-106,-110,7.5,7.5,7.5,7.5,-112,-108,-115,-105
2024-07-13,BOS,KC,5,0,-130,110,-134,106,9.0,9.0,8.5,8.5,-110,-110,-125,-104
2024-07-13,MIL,WAS,5,6,-120,102,-142,120,8.5,8.5,9.0,9.0,-120,-102,-102,-120
2024-07-13,CIN,MIA,10,6,-166,140,-154,130,9.0,9.0,9.5,9.5,-110,-110,-104,-118
2024-07-13,NYM,COL,7,3,-210,176,-205,172,8.5,8.5,8.0,8.0,-115,-105,-106,-114
2024-07-13,HOU,TEX,1,2,-102,-116,100,-118,8.5,8.5,8.0,8.0,100,-122,-112,-108
2024-07-13,SF,MIN,2,4,-102,-116,-134,114,8.0,8.0,8.0,8.0,-118,-104,100,-122
2024-07-13,SD,ATL,4,0,110,-130,-134,114,7.5,7.5,7.5,7.5,-110,-110,100,-122
2024-07-13,STL,CHC,5,4,126,-148,-144,122,8.5,8.5,8.5,8.5,100,-122,-110,-110
2024-07-13,LAA,SEA,2,1,132,-156,118,-150,8.0,8.0,7.5,7.5,-110,-110,-110,-118
2024-07-13,AZ,TOR,12,1,-122,104,-138,118,9.0,9.0,8.5,8.5,-105,-115,-122,100
