Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2024-08-31,NYY,STL,5,6,-175,145,-165,140,9.5,9.5,9.5,9.5,-115,-105,-105,-115
2024-08-31,WAS,CHC,3,5,110,-135,-110,-110,9.0,9.0,9.0,9.0,-105,-115,-115,-105
2024-08-31,TB,SD,11,4,-130,105,-120,100,8.0,8.0,8.0,8.0,-105,-115,-115,-105
2024-08-31,DET,BOS,2,1,-160,135,-140,120,7.5,7.5,7.5,7.5,-115,-105,-110,-110
2024-08-31,CLE,PIT,0,3,-165,135,-190,155,8.5,8.5,8.5,8.5,-105,-115,-115,-105
2024-08-31,TEX,OAK,3,2,-160,135,-165,140,9.0,9.0,8.5,8.5,-105,-115,-120,100
2024-08-31,HOU,KC,5,2,-140,115,-130,110,8.0,8.0,7.5,7.5,-105,-115,100,-120
2024-08-31,CHW,NYM,3,5,170,-210,155,-190,9.0,9.0,9.0,9.0,-105,-115,-110,-110
2024-08-31,MIN,TOR,0,15,-155,125,-145,120,8.5,8.5,9.0,9.0,-115,-105,-110,-110
2024-08-31,PHI,ATL,3,0,-145,120,-165,140,7.5,7.5,7.5,7.5,-115,-105,-115,-105
2024-08-31,CIN,MIL,4,5,100,-120,110,-130,9.0,9.0,8.5,8.5,-105,-115,-120,100
2024-08-31,AZ,LAD,6,8,110,-135,115,-135,9.0,9.0,9.0,9.0,-105,-115,-120,100
2024-08-31,COL,BAL,7,5,150,-185,140,-165,11.5,11.5,11.0,11.0,-110,-110,-110,-110
2024-08-31,SF,MIA,3,4,-135,115,-145,120,7.5,7.5,7.5,7.5,-110,-110,-120,100
2024-08-31,LAA,SEA,5,4,140,-165,145,-175,8.0,8.0,7.5,7.5,-115,-105,-115,-105
