Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2024-09-06,CHC,NYY,0,3,125,-150,100,-120,7.0,7.0,8.0,8.0,-115,-105,-120,100
2024-09-06,MIL,COL,2,3,-225,180,-225,180,8.0,8.0,7.5,7.5,-105,-115,-115,-105
2024-09-06,BAL,TB,2,0,-135,110,-160,135,8.5,8.5,8.5,8.5,-110,-110,-105,-115
2024-09-06,BOS,CHW,3,1,-275,220,-275,225,9.0,9.0,8.5,8.5,-105,-115,-110,-110
2024-09-06,NYM,CIN,6,4,-160,135,-185,150,8.0,8.0,7.5,7.5,100,-120,-115,-105
2024-09-06,MIA,PHI,2,16,185,-225,220,-275,7.5,7.5,7.5,7.5,-110,-110,100,-120
2024-09-06,ATL,TOR,3,1,-185,150,-175,145,8.0,8.0,7.5,7.5,100,-120,-110,-110
2024-09-06,TEX,LAA,1,5,-175,145,-160,135,9.0,9.0,9.0,9.0,-105,-115,-105,-115
2024-09-06,KC,MIN,5,0,-150,125,-135,115,8.0,8.0,7.5,7.5,-105,-115,-105,-115
2024-09-06,HOU,AZ,8,0,-155,125,-165,140,8.0,8.0,7.5,7.5,-110,-110,-115,-105
2024-09-06,STL,SEA,1,6,-120,100,100,-120,7.5,7.5,7.0,7.0,-105,-115,-140,105
2024-09-06,SD,SF,5,1,-225,180,-225,180,8.0,8.0,8.0,8.0,-105,-115,-115,-105
2024-09-06,OAK,DET,7,6,150,-185,130,-155,7.0,7.0,7.0,7.0,-115,-105,-105,-115
2024-09-06,LAD,CLE,1,3,-155,125,-155,130,8.5,8.5,8.5,8.5,-120,100,-120,100
