Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2020-09-16,NYY,TOR,13,2,-265,218,-269,240,8.5,8.5,8.5,8.5,-120,100,-111,-101
2020-09-16,CIN,PIT,1,0,-220,184,-243,218,8.5,8.5,8.0,8.0,-110,-110,-115,102
2020-09-16,COL,OAK,1,3,-119,-101,-118,109,11.5,11.5,11.5,11.5,-110,-110,-102,-110
2020-09-16,SEA,SF,3,9,115,-135,137,-149,8.5,8.5,8.5,8.5,-120,100,-117,104
2020-09-16,MIA,BOS,8,4,-140,120,-124,114,9.0,9.0,9.0,9.0,-120,100,100,-113
2020-09-16,CHW,MIN,1,5,-155,135,-152,140,8.5,8.5,8.5,8.5,-120,100,-118,105
2020-09-16,CHC,CLE,3,2,100,-120,106,-114,7.5,7.5,8.5,8.5,-120,100,101,-114
2020-09-16,LAA,ARI,6,9,-180,155,-207,188,9.0,9.0,9.0,9.0,100,-120,101,-114
2020-09-16,HOU,TEX,0,1,-240,199,-229,206,9.5,9.5,9.0,9.0,105,-125,103,-116
2020-09-16,SD,LAD,5,7,126,-140,-101,-107,9.0,9.0,9.0,9.0,-120,100,-108,-104
2020-09-16,MIL,STL,2,4,-150,135,-150,135,6.0,6.0,6.0,6.0,-125,105,-110,-110
2020-09-16,PHI,NYM,4,5,115,-135,157,-172,7.5,7.5,7.5,7.5,-110,-110,-100,-112
2020-09-16,BAL,ATL,5,1,151,-175,169,-186,9.5,9.5,10.0,10.0,-120,100,-108,-104
2020-09-16,DET,KC,0,4,105,-125,101,-110,9.0,9.0,8.5,8.5,-110,-110,-114,101
2020-09-16,TB,WAS,2,4,-180,155,-179,163,9.5,9.5,9.0,9.0,100,-120,-108,-104
2020-09-16,MIL,STL,6,0,-145,131,-145,131,7.0,7.0,7.0,7.0,-110,-110,-110,-110
