Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2020-08-25,SD,SEA,3,8,-190,163,-205,186,8.0,8.0,8.0,8.0,-110,-110,-114,101
2020-08-25,NYM,MIA,0,4,-180,162,-180,162,7.5,7.5,7.5,7.5,-120,100,-110,-110
2020-08-25,WAS,PHI,3,8,-119,-101,112,-121,9.5,9.5,11.0,11.0,-120,100,-102,-111
2020-08-25,CLE,MIN,4,2,-170,148,-167,153,8.0,8.0,7.5,7.5,-105,-115,-114,101
2020-08-25,STL,KC,4,5,-200,170,-198,180,9.5,9.5,9.0,9.0,-110,-110,-115,102
2020-08-25,TB,BAL,4,2,-210,176,-206,187,8.5,8.5,7.5,7.5,-110,-110,-108,-105
2020-08-25,TOR,BOS,7,9,-135,115,-123,113,10.5,10.5,11.5,11.5,-120,100,-107,-105
2020-08-25,SF,LAD,10,8,172,-205,188,-207,9.0,9.0,9.0,9.0,-110,-110,-111,-101
2020-08-25,MIL,CIN,3,2,-125,105,-111,103,8.5,8.5,8.0,8.0,100,-120,-112,100
2020-08-25,CHW,PIT,4,0,-210,176,-248,223,9.0,9.0,9.0,9.0,100,-120,100,-112
2020-08-25,HOU,LAA,5,12,-200,179,-205,180,8.0,8.0,8.0,8.0,-115,-105,-110,-110
2020-08-25,HOU,LAA,6,3,-167,145,-163,149,10.0,10.0,10.0,10.0,-110,-110,-105,-107
2020-08-25,TEX,OAK,3,10,151,-175,144,-157,9.0,9.0,8.5,8.5,100,-120,-115,102
2020-08-25,DET,CHC,7,1,126,-140,121,-131,9.5,9.5,9.5,9.5,100,-120,-101,-111
2020-08-25,ARI,COL,4,5,-101,-119,105,-114,9.5,9.5,9.0,9.0,100,-120,-118,105
2020-08-25,MIA,NYM,3,0,170,-190,170,-190,7.5,7.5,7.5,7.5,-101,-119,-110,-110
