id,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
46481,2009,2009-08-26T18:10:00.000Z,False,regular,STATUS_FINAL,Kauffman Stadium,False,12,8,kansas-city-royals,cleveland-guardians,KC,CLE,Kansas City Royals,Cleveland Guardians,Royals,Guardians,Royals,Guardians,Kansas City,Cleveland,American,American,Central,Central,2,4,,,,,,
46482,2009,2009-08-26T19:35:00.000Z,False,regular,STATUS_FINAL,Angel Stadium,False,13,10,los-angeles-angels,detroit-tigers,LAA,DET,Los Angeles Angels,Detroit Tigers,Angels,Tigers,Angels,Tigers,Los Angeles,Detroit,American,American,West,Central,4,2,,,,,,
46483,2009,2009-08-26T23:00:00.000Z,False,regular,STATUS_FINAL,Center Parc Stadium,False,2,23,atlanta-braves,san-diego-padres,ATL,SD,Atlanta Braves,San Diego Padres,Braves,Padres,Braves,Padres,Atlanta,San Diego,National,National,East,West,5,12,,,,,,
46484,2009,2009-08-26T23:05:00.000Z,False,regular,STATUS_FINAL,Yankee Stadium,False,19,28,new-york-yankees,texas-rangers,NYY,TEX,New York Yankees,Texas Rangers,Yankees,Rangers,Yankees,Rangers,New York,Texas,American,American,East,West,9,2,,,,,,
46485,2009,2009-08-26T23:05:00.000Z,False,regular,STATUS_FINAL,PNC Park,False,22,21,pittsburgh-pirates,philadelphia-phillies,PIT,PHI,Pittsburgh Pirates,Philadelphia Phillies,Pirates,Phillies,Pirates,Phillies,Pittsburgh,Philadelphia,National,National,Central,East,1,4,,,,,,
46486,2009,2009-08-26T23:07:00.000Z,False,regular,STATUS_FINAL,Rogers Centre,False,29,27,toronto-blue-jays,tampa-bay-rays,TOR,TB,Toronto Blue Jays,Tampa Bay Rays,Blue Jays,Rays,Blue Jays,Rays,Toronto,Tampa Bay,American,American,East,East,3,2,,,,,,
46487,2009,2009-08-26T23:10:00.000Z,False,regular,STATUS_FINAL,Fenway Park,False,4,6,boston-red-sox,chicago-white-sox,BOS,CHW,Boston Red Sox,Chicago White Sox,Red Sox,White Sox,Red Sox,White Sox,Boston,Chicago,American,American,East,Central,3,2,,,,,,
46488,2009,2009-08-26T23:10:00.000Z,False,regular,STATUS_FINAL,Hard Rock Stadium,False,15,18,miami-marlins,new-york-mets,MIA,NYM,Miami Marlins,New York Mets,Marlins,Mets,Marlins,Mets,Miami,New York,National,National,East,East,5,3,,,,,,
46489,2009,2009-08-27T00:05:00.000Z,False,regular,STATUS_FINAL,Miller Park,False,16,7,milwaukee-brewers,cincinnati-reds,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,Brewers,Reds,Brewers,Reds,Milwaukee,Cincinnati,National,National,Central,Central,3,4,,,,,,
46490,2009,2009-08-27T00:05:00.000Z,False,regular,STATUS_FINAL,Wrigley Field,False,5,30,chicago-cubs,washington-nationals,CHC,WSH,Chicago Cubs,Washington Nationals,Cubs,Nationals,Cubs,Nationals,Chicago,Washington,National,National,Central,East,9,4,,,,,,
46491,2009,2009-08-27T00:10:00.000Z,False,regular,STATUS_FINAL,Metrodome,False,17,3,minnesota-twins,baltimore-orioles,MIN,BAL,Minnesota Twins,Baltimore Orioles,Twins,Orioles,Twins,Orioles,Minnesota,Baltimore,American,American,Central,East,1,5,,,,,,
46492,2009,2009-08-27T00:15:00.000Z,False,regular,STATUS_FINAL,Busch Stadium,False,26,11,st-louis-cardinals,houston-astros,STL,HOU,St. Louis Cardinals,Houston Astros,Cardinals,Astros,Cardinals,Astros,St. Louis,Houston,National,American,Central,West,3,2,,,,,,
46493,2009,2009-08-27T00:40:00.000Z,False,regular,STATUS_FINAL,Coors Field,False,9,14,colorado-rockies,los-angeles-dodgers,COL,LAD,Colorado Rockies,Los Angeles Dodgers,Rockies,Dodgers,Rockies,Dodgers,Colorado,Los Angeles,National,National,West,West,1,6,,,,,,
46494,2009,2009-08-27T02:10:00.000Z,False,regular,STATUS_FINAL,T-Mobile Park,False,25,20,seattle-mariners,oakland-athletics,SEA,OAK,Seattle Mariners,Oakland Athletics,Mariners,Athletics,Mariners,Athletics,Seattle,Oakland,American,American,West,West,5,3,,,,,,
46495,2009,2009-08-27T02:15:00.000Z,False,regular,STATUS_FINAL,Oracle Park,False,24,1,san-francisco-giants,arizona-diamondbacks,SF,ARI,San Francisco Giants,Arizona Diamondbacks,Giants,Diamondbacks,Giants,Diamondbacks,San Francisco,Arizona,National,National,West,West,4,3,,,,,,
