game_pk,home_batting_k_pct_rolling_10,away_batting_k_pct_rolling_10
413661,,
413649,,
413650,,
413651,,
413652,,
413653,,
413654,,
413655,,
413656,,
413657,,
413658,,
413659,,
413660,,
413662,,
413663,,
413664,0.09375,0.41379310344827586
413665,0.22580645161290322,0.21212121212121213
413666,0.25,0.3235294117647059
413667,0.2727272727272727,0.14285714285714285
413668,0.30303030303030304,0.3870967741935484
413669,0.17647058823529413,0.1891891891891892
413670,0.24324324324324326,0.17857142857142858
413671,0.11475409836065574,0.32786885245901637
413672,0.2786885245901639,0.17142857142857143
413673,0.296875,0.25396825396825395
413674,0.2903225806451613,0.2571428571428571
413675,0.08823529411764706,0.10714285714285714
413676,0.28,0.2413793103448276
413677,0.25,0.15
413678,0.1935483870967742,0.1935483870967742
413679,0.3225806451612903,0.2647058823529412
413680,0.27586206896551724,0.38235294117647056
413681,0.2923076923076923,0.2676056338028169
413682,0.2,0.20833333333333334
413684,0.23880597014925373,0.1774193548387097
413685,0.1724137931034483,0.36363636363636365
413693,0.375,0.3055555555555556
413686,0.25806451612903225,0.2923076923076923
413687,0.11267605633802817,0.20967741935483872
413688,0.36363636363636365,0.24193548387096775
413689,0.11594202898550725,0.24193548387096775
413690,0.2903225806451613,0.22727272727272727
413691,0.30985915492957744,0.3013698630136986
413692,0.29357798165137616,0.16964285714285715
413694,0.18867924528301888,0.2608695652173913
413695,0.21052631578947367,0.2878787878787879
413696,0.24719101123595505,0.25
413697,0.16101694915254236,0.4107142857142857
413698,0.22448979591836735,0.10784313725490197
413699,0.2230769230769231,0.43373493975903615
413700,0.28421052631578947,0.09803921568627451
413701,0.20618556701030927,0.28
413702,0.21739130434782608,0.21505376344086022
413703,0.18181818181818182,0.23529411764705882
413704,0.24,0.3173076923076923
413705,0.1897810218978102,0.16666666666666666
413706,0.26,0.15894039735099338
413707,0.30392156862745096,0.2835820895522388
413708,0.26595744680851063,0.29213483146067415
413709,0.31521739130434784,0.2871287128712871
413710,0.2765957446808511,0.3125
413711,0.22435897435897437,0.2342857142857143
413712,0.17105263157894737,0.3488372093023256
413713,0.2196969696969697,0.13793103448275862
413714,0.22839506172839505,0.36752136752136755
413715,0.28125,0.11678832116788321
413716,0.22727272727272727,0.26666666666666666
413717,0.225,0.2248062015503876
413718,0.1865671641791045,0.25925925925925924
413719,0.2222222222222222,0.3284671532846715
413720,0.1807909604519774,0.184
413721,0.2556818181818182,0.17415730337078653
413722,0.265625,0.30097087378640774
413723,0.2462686567164179,0.2677165354330709
413724,0.2421875,0.25
413725,0.256198347107438,0.3046875
413726,0.24598930481283424,0.20754716981132076
413727,0.18947368421052632,0.3114754098360656
413728,0.22289156626506024,0.16847826086956522
413729,0.21025641025641026,0.33548387096774196
413730,0.24375,0.13872832369942195
413731,0.22560975609756098,0.27607361963190186
413732,0.20915032679738563,0.23780487804878048
413733,0.17575757575757575,0.24539877300613497
413734,0.21818181818181817,0.34355828220858897
413735,0.1735159817351598,0.17964071856287425
413736,0.24311926605504589,0.1895734597156398
413737,0.25,0.2647058823529412
413738,0.25308641975308643,0.24528301886792453
413739,0.24375,0.2647058823529412
413740,0.2222222222222222,0.2926829268292683
413741,0.20491803278688525,0.25263157894736843
413742,0.236,0.24
413743,0.2967741935483871,0.28078817733990147
413744,0.21311475409836064,0.19383259911894274
413745,0.3217821782178218,0.17272727272727273
413746,0.2474747474747475,0.1542056074766355
413747,0.18592964824120603,0.2436548223350254
413748,0.25142857142857145,0.22959183673469388
413749,0.24615384615384617,0.22869955156950672
413750,0.2975609756097561,0.16538461538461538
413751,0.24615384615384617,0.23880597014925373
413752,0.2413793103448276,0.17647058823529413
413753,0.24271844660194175,0.23232323232323232
413754,0.20242914979757085,0.27860696517412936
413755,0.22021660649819494,0.2324561403508772
413756,0.2323943661971831,0.24686192468619247
413757,0.21287128712871287,0.20526315789473684
413758,0.2617801047120419,0.2612244897959184
413759,0.2109090909090909,0.18702290076335878
413760,0.3218884120171674,0.19444444444444445
413761,0.19823788546255505,0.24561403508771928
413762,0.26521739130434785,0.22745098039215686
413763,0.3050847457627119,0.15824915824915825
413764,0.22666666666666666,0.22844827586206898
413765,0.23333333333333334,0.21338912133891214
413766,0.23076923076923078,0.23684210526315788
413767,0.18505338078291814,0.27896995708154504
413768,0.2161290322580645,0.21153846153846154
413769,0.23417721518987342,0.23595505617977527
413770,0.2446351931330472,0.19730941704035873
413771,0.26576576576576577,0.2589928057553957
413772,0.21498371335504887,0.1870748299319728
413773,0.29770992366412213,0.20557491289198607
413774,0.2445414847161572,0.15079365079365079
413775,0.1946564885496183,0.24427480916030533
413776,0.2358490566037736,0.22270742358078602
413777,0.2702702702702703,0.23529411764705882
413778,0.2936802973977695,0.16463414634146342
413779,0.2230769230769231,0.24528301886792453
413780,0.2246376811594203,0.2290909090909091
413781,0.21561338289962825,0.25096525096525096
413782,0.17981072555205047,0.2825278810408922
413783,0.21470588235294116,0.23666666666666666
413784,0.245136186770428,0.15034965034965034
413785,0.20202020202020202,0.2363013698630137
413786,0.21951219512195122,0.21428571428571427
413787,0.26384364820846906,0.23333333333333334
413788,0.20655737704918034,0.24242424242424243
413789,0.3010033444816054,0.2040133779264214
413790,0.2177650429799427,0.2276657060518732
413791,0.2245508982035928,0.19863013698630136
413792,0.19602272727272727,0.27364864864864863
413793,0.21766561514195584,0.2265625
413794,0.2114695340501792,0.2597402597402597
413795,0.22108843537414966,0.2509505703422053
413796,0.2247557003257329,0.19938650306748465
413797,0.2018348623853211,0.24615384615384617
413798,0.2793103448275862,0.22333333333333333
413799,0.24242424242424243,0.2484472049689441
413800,0.14241486068111456,0.18457300275482094
413801,0.26785714285714285,0.229607250755287
413802,0.2559055118110236,0.2289855072463768
413803,0.22653721682847897,0.21574344023323616
413804,0.2852852852852853,0.21212121212121213
413805,0.20348837209302326,0.226890756302521
413806,0.20771513353115728,0.19879518072289157
413807,0.19576719576719576,0.27134146341463417
413808,0.21652421652421652,0.23426573426573427
413809,0.22402597402597402,0.25513196480938416
413810,0.22796352583586627,0.2508250825082508
413811,0.23008849557522124,0.225
413812,0.19254658385093168,0.24464831804281345
413813,0.2732919254658385,0.2275449101796407
413814,0.24397590361445784,0.2528409090909091
413815,0.14206128133704735,0.17270194986072424
413816,0.2529411764705882,0.23283582089552238
413817,0.2673611111111111,0.21264367816091953
413818,0.22058823529411764,0.21037463976945245
413819,0.29464285714285715,0.21450151057401812
413820,0.21407624633431085,0.22905027932960895
413821,0.18584070796460178,0.20535714285714285
413822,0.2,0.25825825825825827
413823,0.2175141242937853,0.2225609756097561
413824,0.20760233918128654,0.2420749279538905
413825,0.25227963525835867,0.23738872403560832
413826,0.22551928783382788,0.22922636103151864
413827,0.18885448916408668,0.24924924924924924
413828,0.25391849529780564,0.22658610271903323
413829,0.24242424242424243,0.2661064425770308
413830,0.15126050420168066,0.16804407713498623
413831,0.25290697674418605,0.22189349112426035
413832,0.2688821752265861,0.22792022792022792
413833,0.23303834808259588,0.2404692082111437
413834,0.19047619047619047,0.26239067055393583
413835,0.24516129032258063,0.25449101796407186
413836,0.2319277108433735,0.22058823529411764
413837,0.22796352583586627,0.2309941520467836
413838,0.23295454545454544,0.2789317507418398
413839,0.15384615384615385,0.23795180722891565
413840,0.22792022792022792,0.2596685082872928
413841,0.2072072072072072,0.18309859154929578
413842,0.24411764705882352,0.20630372492836677
413843,0.17981072555205047,0.2127659574468085
413844,0.19161676646706588,0.2485207100591716
413845,0.24705882352941178,0.1883656509695291
413846,0.2403846153846154,0.2219020172910663
413847,0.2324159021406728,0.21052631578947367
413848,0.22796352583586627,0.22807017543859648
413849,0.23512747875354106,0.2536443148688047
413850,0.2132132132132132,0.21407624633431085
413851,0.21470588235294116,0.2507462686567164
413852,0.1518624641833811,0.24397590361445784
413853,0.239067055393586,0.25277777777777777
413854,0.2084592145015106,0.18258426966292135
413855,0.24404761904761904,0.21306818181818182
413856,0.23323615160349853,0.1897590361445783
413857,0.22714681440443213,0.21246458923512748
413858,0.14826498422712933,0.21450151057401812
413859,0.18263473053892215,0.25663716814159293
413860,0.24545454545454545,0.19753086419753085
413861,0.22611464968152867,0.23529411764705882
413862,0.25757575757575757,0.21568627450980393
413863,0.24850299401197604,0.2314540059347181
413864,0.23595505617977527,0.2703488372093023
413865,0.20527859237536658,0.20833333333333334
413866,0.22157434402332363,0.2598187311178248
413867,0.138328530259366,0.23493975903614459
413868,0.2469879518072289,0.25382262996941896
413869,0.20474777448071216,0.19827586206896552
413870,0.2417910447761194,0.20441988950276244
413871,0.24277456647398843,0.18475073313782991
413872,0.22099447513812154,0.21306818181818182
413873,0.15,0.2073170731707317
413874,0.17857142857142858,0.2537313432835821
413875,0.2598187311178248,0.21428571428571427
413876,0.21630094043887146,0.2346368715083799
413877,0.2688821752265861,0.21813031161473087
413878,0.24853801169590642,0.13157894736842105
413879,0.21428571428571427,0.21428571428571427
413880,0.23493975903614459,0.25219941348973607
413881,0.24615384615384617,0.2314540059347181
413882,0.2261904761904762,0.19596541786743515
413883,0.24012158054711247,0.19830028328611898
413884,0.24127906976744187,0.17251461988304093
413885,0.2246153846153846,0.22121212121212122
413886,0.2537313432835821,0.21451104100946372
413887,0.20058997050147492,0.24649859943977592
413888,0.2610062893081761,0.228486646884273
413889,0.20821114369501467,0.26608187134502925
413891,0.20170454545454544,0.2046783625730994
413892,0.23546511627906977,0.2289156626506024
413893,0.2545454545454545,0.16455696202531644
413894,0.22375690607734808,0.21337579617834396
413895,0.25077399380804954,0.20294117647058824
